LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,261,1.29,2.03,2.30,282,1.38,2.18,2.47,8.02,1.07,70.4,76.1,73.2,-1.88,-1.50,-1.69
BOL,Bolivia (Plurinational State of),Cntry/Terr,"11,673.029",10.8,6.79,257,1.10,2.01,2.28,278,1.02,1.87,2.12,7.69,0.78,67.2,73.2,70.1,-1.71,-1.52,-1.62
MX21,Puebla,Mexico,"6,612.709",192.8,5.37,257,1.14,2.00,2.27,278,1.16,2.03,2.31,7.25,0.88,70.0,76.4,73.1,-1.73,-1.45,-1.59
BR11,Rondonia,Brazil,"1,797.626",7.6,NA,247,1.34,2.00,2.27,268,1.42,2.12,2.40,NA,NA,NA,NA,NA,NA,NA,NA
US36,New York,U.S.A.,"19,779.540",161.7,7.83,273,2.39,2.00,2.26,294,2.32,1.94,2.20,10.34,1.87,75.6,81.0,78.3,-2.40,-2.11,-2.26
BR26,Pernambuco,Brazil,"9,666.777",98.6,NA,262,1.33,1.99,2.25,283,1.31,1.94,2.20,NA,NA,NA,NA,NA,NA,NA,NA
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,254,1.28,1.94,2.20,275,1.53,2.32,2.63,8.18,1.15,70.1,76.5,73.2,-1.95,-1.65,-1.80
BR52,Goias,Brazil,"7,098.918",20.9,NA,261,1.29,1.92,2.17,282,1.20,1.79,2.03,NA,NA,NA,NA,NA,NA,NA,NA
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,272,1.06,1.91,2.16,293,1.50,2.72,3.08,6.42,1.20,71.7,77.6,74.6,-2.81,-2.41,-2.61
BR35,Sao Paulo,Brazil,"46,446.155",187.1,NA,270,1.27,1.90,2.15,291,1.24,1.84,2.09,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,248,1.03,1.86,2.10,269,1.20,2.16,2.44,6.95,0.88,70.4,76.8,73.5,-1.80,-1.52,-1.66
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,266,2.21,1.84,2.09,287,2.18,1.82,2.07,10.55,1.71,75.3,80.9,78.0,-2.09,-1.80,-1.95
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,272,1.92,1.83,2.07,293,1.92,1.83,2.07,11.47,1.54,72.0,77.8,74.8,-1.75,-1.51,-1.63
BR12,Acre,Brazil,892.059,5.4,NA,249,1.23,1.83,2.07,270,1.16,1.72,1.95,NA,NA,NA,NA,NA,NA,NA,NA
MX10,Durango,Mexico,"1,858.666",15.0,5.65,266,1.01,1.81,2.05,287,1.20,2.14,2.43,7.12,0.94,70.2,76.7,73.4,-1.89,-1.60,-1.75
BR22,Piaui,Brazil,"3,310.800",13.2,NA,248,1.21,1.80,2.03,269,1.20,1.79,2.03,NA,NA,NA,NA,NA,NA,NA,NA
BR25,Paraiba,Brazil,"4,064.251",72.0,NA,255,1.20,1.79,2.03,276,1.15,1.72,1.94,NA,NA,NA,NA,NA,NA,NA,NA
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,263,1.88,1.77,2.01,284,1.88,1.77,2.01,12.41,1.46,70.8,77.0,73.8,-1.46,-1.32,-1.39
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,253,1.12,1.77,2.00,274,1.15,1.81,2.05,7.63,0.86,71.3,76.6,73.9,-1.60,-1.26,-1.43
US38,North Dakota,U.S.A.,769.967,4.3,8.49,256,2.06,1.75,1.98,277,2.13,1.80,2.04,10.42,1.61,75.3,80.4,77.8,-2.08,-1.75,-1.92
PE23,Tacna,Peru,371.146,23.1,NA,267,0.94,1.73,1.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT03,Lombardia,Italy,"10,073.686","422,224.8",9.90,294,2.90,1.73,1.96,315,3.09,1.85,2.09,12.98,2.66,78.0,83.8,80.8,-2.57,-2.29,-2.43
BR15,Para,Brazil,"8,701.617",7.0,NA,255,1.15,1.71,1.94,276,1.10,1.64,1.86,NA,NA,NA,NA,NA,NA,NA,NA
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,270,1.15,1.71,1.94,291,1.14,1.69,1.92,7.66,0.90,70.9,78.2,74.4,-1.59,-1.54,-1.57
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,241,1.14,1.69,1.92,262,1.09,1.62,1.83,NA,NA,NA,NA,NA,NA,NA,NA
BLZ,Belize,Cntry/Terr,397.621,17.4,4.70,250,0.67,1.66,1.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR24,Rio Grande do Norte,Brazil,"3,547.108",67.2,NA,258,1.11,1.65,1.87,279,1.07,1.59,1.81,NA,NA,NA,NA,NA,NA,NA,NA
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,265,1.04,1.64,1.85,286,1.08,1.69,1.92,6.66,0.85,72.9,78.7,75.7,-1.81,-1.47,-1.64
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,283,2.25,1.60,1.81,304,2.35,1.67,1.89,9.72,1.95,80.0,85.3,82.6,-2.51,-2.31,-2.41
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,267,2.02,1.58,1.80,288,2.17,1.71,1.93,10.92,1.71,75.8,81.2,78.4,-2.01,-1.74,-1.88
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,283,0.40,1.58,1.79,304,0.40,1.57,1.78,5.09,0.33,67.6,72.1,69.8,-1.00,-0.75,-0.88
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,253,0.95,1.58,1.79,274,0.86,1.43,1.62,7.96,0.65,69.1,75.4,72.2,-1.12,-0.93,-1.03
US46,South Dakota,U.S.A.,893.132,4.5,9.19,250,1.93,1.57,1.78,271,2.63,2.15,2.43,11.37,1.95,74.5,80.0,77.2,-2.21,-1.99,-2.10
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,260,1.40,1.57,1.78,281,1.38,1.54,1.75,8.72,1.06,73.3,79.5,76.3,-1.64,-1.62,-1.63
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,277,1.01,1.56,1.77,298,1.11,1.73,1.96,6.19,0.91,73.4,79.9,76.5,-2.25,-2.00,-2.13
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,258,1.99,1.56,1.77,279,2.11,1.66,1.88,11.29,1.61,75.4,80.5,77.9,-1.84,-1.58,-1.71
ES08,Castilla-La Mancha,Spain,"2,021.012",25.4,9.54,276,2.54,1.56,1.77,297,2.47,1.52,1.72,12.38,2.01,79.4,84.6,81.9,-2.08,-1.80,-1.94
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,297,0.76,1.56,1.76,318,0.81,1.67,1.89,5.59,0.70,74.2,77.0,75.6,-1.54,-1.04,-1.30
PE12,Junin,Peru,"1,393.373",31.4,NA,267,0.91,1.55,1.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,265,1.36,1.53,1.73,286,1.63,1.83,2.08,11.54,1.27,72.6,77.0,74.7,-1.36,-1.01,-1.19
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,256,0.98,1.53,1.73,277,1.15,1.80,2.04,8.10,0.87,70.0,76.4,73.1,-1.48,-1.25,-1.37
ARG,Argentina,Cntry/Terr,"45,195.777",16.5,7.61,280,1.17,1.51,1.72,301,1.15,1.49,1.69,8.61,0.95,72.1,78.8,75.4,-1.30,-1.27,-1.29
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,256,1.00,1.49,1.69,277,0.95,1.41,1.60,NA,NA,NA,NA,NA,NA,NA,NA
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,257,0.93,1.49,1.69,278,0.86,1.38,1.56,7.46,0.65,71.4,76.8,74.1,-1.24,-0.98,-1.11
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,272,2.05,1.48,1.68,293,2.13,1.54,1.74,11.55,1.71,77.7,82.4,80.0,-1.85,-1.57,-1.71
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,256,0.41,1.46,1.65,277,0.41,1.45,1.64,2.80,0.31,74.9,79.2,77.0,-1.39,-1.29,-1.34
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,263,0.85,1.46,1.65,284,0.92,1.59,1.80,6.97,0.71,71.1,77.4,74.2,-1.42,-1.21,-1.32
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,260,0.54,1.45,1.64,281,0.53,1.43,1.62,9.91,0.41,60.3,67.3,63.7,-0.55,-0.52,-0.54
JOR,Jordan,Cntry/Terr,"10,203.140",114.9,3.86,260,0.45,1.44,1.63,281,0.55,1.77,2.00,4.38,0.42,71.7,75.5,73.6,-1.26,-0.96,-1.12
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,261,1.14,1.43,1.62,282,1.31,1.64,1.86,10.46,1.01,70.3,77.6,73.9,-1.12,-1.01,-1.06
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,256,0.96,1.43,1.62,277,1.01,1.50,1.70,NA,NA,NA,NA,NA,NA,NA,NA
PE10,Huanuco,Peru,804.804,21.6,NA,267,0.79,1.42,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE01,Amazonas (PE),Peru,423.381,10.8,NA,267,0.79,1.42,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,269,1.57,1.38,1.57,290,1.75,1.55,1.75,10.40,1.39,74.9,80.2,77.5,-1.73,-1.48,-1.61
ES17,"Rioja, La",Spain,315.741,62.6,10.00,278,2.39,1.37,1.56,299,2.70,1.55,1.76,13.02,2.20,79.2,84.9,82.0,-2.07,-1.99,-2.03
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,262,0.90,1.35,1.53,283,1.00,1.48,1.68,NA,NA,NA,NA,NA,NA,NA,NA
ES02,Aragon,Spain,"1,315.017",27.6,10.26,279,2.43,1.34,1.52,300,1.65,0.91,1.04,12.84,1.35,79.9,85.5,82.6,-1.28,-1.20,-1.24
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,270,1.27,1.34,1.52,291,1.38,1.45,1.65,9.50,1.10,73.7,79.0,76.3,-1.51,-1.27,-1.39
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,265,0.94,1.33,1.51,286,0.99,1.39,1.58,6.24,0.77,75.7,82.2,78.9,-1.32,-1.40,-1.36
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,266,1.14,1.32,1.50,287,1.12,1.31,1.48,7.35,0.88,76.4,81.2,78.8,-1.55,-1.32,-1.44
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,257,0.87,1.29,1.47,278,0.84,1.25,1.42,NA,NA,NA,NA,NA,NA,NA,NA
MNE,Montenegro,Cntry/Terr,628.062,46.7,10.70,262,1.26,1.27,1.44,283,1.43,1.45,1.64,11.90,1.11,73.5,78.5,75.9,-1.12,-0.91,-1.02
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,269,1.12,1.26,1.43,290,1.13,1.27,1.44,8.14,0.90,75.1,80.2,77.6,-1.45,-1.24,-1.35
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,274,2.65,1.23,1.40,295,2.17,1.01,1.14,14.93,1.75,80.3,85.7,82.9,-1.47,-1.36,-1.41
BIH,Bosnia and Herzegovina,Cntry/Terr,"3,280.815",64.3,10.61,266,1.34,1.23,1.39,287,1.61,1.48,1.67,12.33,1.26,73.8,79.0,76.3,-1.24,-1.03,-1.14
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,268,1.47,1.22,1.38,289,1.70,1.41,1.60,11.59,1.34,74.1,79.3,76.6,-1.47,-1.24,-1.36
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,261,0.82,1.22,1.38,282,0.97,1.44,1.64,NA,NA,NA,NA,NA,NA,NA,NA
PE19,Pasco,Peru,284.581,11.4,NA,267,0.61,1.21,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,"11,565.208",58.0,NA,260,0.81,1.21,1.37,281,0.90,1.34,1.52,NA,NA,NA,NA,NA,NA,NA,NA
BR29,Bahia,Brazil,"15,043.792",26.6,NA,258,0.80,1.20,1.36,279,0.80,1.19,1.35,NA,NA,NA,NA,NA,NA,NA,NA
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,269,1.33,1.19,1.35,290,1.53,1.37,1.55,11.32,1.21,73.3,78.8,76.0,-1.33,-1.16,-1.25
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,272,1.89,1.19,1.35,293,1.95,1.23,1.39,11.06,1.56,80.2,85.7,82.9,-1.69,-1.60,-1.65
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,265,1.36,1.15,1.30,286,1.46,1.23,1.40,9.73,1.14,75.5,81.2,78.3,-1.56,-1.36,-1.46
PE05,Ayacucho,Peru,688.200,15.7,NA,267,0.72,1.14,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,262,1.29,1.12,1.27,283,1.39,1.20,1.36,12.20,1.07,72.4,77.8,75.1,-1.11,-0.95,-1.03
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,275,1.83,1.10,1.24,296,2.14,1.28,1.45,11.41,1.73,79.1,85.0,82.0,-1.91,-1.64,-1.78
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,261,0.42,1.09,1.24,282,0.42,1.09,1.23,4.88,0.32,72.0,76.8,74.4,-1.08,-0.91,-1.00
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,267,0.85,1.08,1.23,288,0.92,1.17,1.33,12.63,0.72,67.1,75.6,71.2,-0.60,-0.64,-0.62
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,282,2.05,1.08,1.22,303,2.30,1.21,1.37,14.60,1.91,78.2,84.0,81.0,-1.60,-1.39,-1.50
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,254,0.60,1.08,1.22,275,0.55,1.00,1.13,7.50,0.42,71.0,75.6,73.2,-0.74,-0.56,-0.65
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,266,1.24,1.08,1.22,287,1.23,1.07,1.21,11.26,0.96,73.3,79.0,76.1,-1.07,-0.93,-1.00
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,259,0.69,1.06,1.20,280,0.74,1.14,1.29,7.67,0.57,71.5,76.4,73.9,-1.06,-0.80,-0.93
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,257,1.24,1.04,1.18,278,1.61,1.36,1.54,10.63,1.22,73.7,79.8,76.7,-1.50,-1.34,-1.42
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,257,0.70,1.04,1.18,278,0.69,1.03,1.17,NA,NA,NA,NA,NA,NA,NA,NA
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,265,1.09,1.04,1.18,286,1.26,1.19,1.35,9.71,0.98,74.7,79.9,77.2,-1.32,-1.14,-1.23
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,266,1.13,1.03,1.17,287,1.23,1.12,1.27,9.55,0.96,75.1,80.7,77.8,-1.30,-1.15,-1.23
IT21,Bolzano (Provincia autonoma di),Italy,531.191,"71,779.7",8.30,275,1.53,1.02,1.16,296,1.52,1.01,1.15,10.14,1.23,79.0,85.2,82.0,-1.48,-1.28,-1.38
PSE,State of Palestine,Cntry/Terr,"5,101.416",847.4,3.46,262,0.25,1.01,1.15,283,0.34,1.40,1.59,3.76,0.27,71.6,75.2,73.3,-1.00,-0.76,-0.88
ES18,Ceuta,Spain,83.673,"4,183.6",6.29,260,0.94,1.01,1.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,261,1.14,1.00,1.14,282,1.34,1.18,1.34,12.36,1.04,71.9,77.6,74.7,-1.04,-0.91,-0.97
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,285,1.13,1.00,1.13,306,1.21,1.07,1.21,10.04,1.01,75.2,80.4,77.7,-1.29,-1.11,-1.20
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,284,2.15,0.99,1.12,305,2.26,1.04,1.18,16.45,1.88,78.6,84.2,81.3,-1.41,-1.25,-1.33
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,290,1.80,0.98,1.11,311,1.98,1.08,1.22,13.17,1.68,79.3,84.7,81.9,-1.58,-1.37,-1.48
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,267,1.26,0.96,1.09,288,1.47,1.12,1.27,12.07,1.15,74.3,79.9,77.1,-1.18,-1.04,-1.11
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,256,0.65,0.96,1.09,277,0.62,0.92,1.05,8.07,0.47,70.6,76.2,73.3,-0.81,-0.65,-0.73
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,261,1.20,0.96,1.09,282,1.33,1.07,1.21,10.93,1.03,75.7,80.7,78.2,-1.18,-1.01,-1.09
US47,Tennessee,U.S.A.,"6,847.752",64.1,10.44,264,1.06,0.96,1.09,285,1.18,1.06,1.20,11.62,0.92,72.8,78.0,75.3,-1.00,-0.84,-0.92
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,279,1.43,0.95,1.08,300,2.76,1.85,2.09,11.51,2.26,78.6,84.3,81.4,-2.46,-2.26,-2.36
CZE,Czechia,Cntry/Terr,"10,708.982",138.6,10.50,265,1.19,0.95,1.08,286,1.45,1.16,1.31,11.97,1.13,75.8,81.1,78.4,-1.13,-0.95,-1.04
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,236,0.37,0.93,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US10,Delaware,U.S.A.,979.254,193.4,9.54,260,1.16,0.93,1.05,281,1.16,0.93,1.06,10.89,0.89,74.9,80.5,77.6,-1.02,-0.89,-0.95
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,281,1.21,0.92,1.05,302,1.56,1.19,1.34,10.74,1.29,78.3,81.9,80.0,-1.53,-1.20,-1.37
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,261,1.05,0.91,1.03,282,1.22,1.05,1.19,9.23,0.94,77.1,81.9,79.4,-1.28,-1.08,-1.18
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,272,0.27,0.91,1.03,293,0.25,0.83,0.94,2.66,0.20,75.8,78.0,76.9,-0.77,-0.53,-0.65
PE08,Cusco,Peru,"1,350.177",18.8,NA,267,0.52,0.91,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,Slovenia,Cntry/Terr,"2,078.932",103.2,9.94,270,1.27,0.90,1.02,291,1.93,1.36,1.55,12.00,1.54,77.2,82.8,79.9,-1.51,-1.36,-1.44
