LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,days_2021,CCDR_2021,CCMR_2021,ISCDR_2021,days_l12m,CCDR_l12m,CCMR_l12m,ISCDR_l12m,CDR_l12m,e0_l12m_M,e0_l12m_F,e0_l12m_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
CHI,Channel Islands,Cntry/Terr,173.859,915.047,7.808,181,0.32476943,0.199430802,0.287429303,365,0.224319707,0.137747753,0.198528713,8.295151462,81.01479032,84.74263021,82.8332488,-0.315685396,-0.279504422,-0.29803614
YEM,Yemen,Cntry/Terr,29825.968,56.492,6.006,181,0.05077614,0.189260988,0.272772077,365,0.035170694,0.131093864,0.188938808,6.015677086,64.42861801,67.86194741,66.10341284,-0.11329507,-0.082929445,-0.09848257
AGO,Angola,Cntry/Terr,32866.268,26.363,8.332,181,0.030003558,0.137471077,0.198129955,365,0.026805599,0.122818587,0.177012078,7.887449193,58.55666761,64.19096041,61.30510312,-0.080941954,-0.066735,-0.074011733
ETH,Ethiopia,Cntry/Terr,114963.583,114.964,6.662,181,0.042045743,0.133824821,0.192874795,365,0.036681181,0.116750285,0.168266149,6.415123736,64.84585371,68.74378502,66.74728362,-0.119950433,-0.085907375,-0.103344063
MMR,Myanmar,Cntry/Terr,54409.794,83.286,8.19,181,0.023646011,0.045046592,0.064923324,365,0.060908152,0.116032453,0.167231575,8.483882746,64.0593816,70.1943685,67.05205814,-0.097610311,-0.079615671,-0.088832438
RWA,Rwanda,Cntry/Terr,12952.209,525.019,5.317,181,0.052780092,0.181203805,0.261159675,365,0.033121763,0.113713131,0.163888856,5.278509912,66.89274712,71.24400318,69.01531105,-0.112753982,-0.086086308,-0.09974536
MTQ,Martinique,Cntry/Terr,375.265,354.024,9.066,181,0.300929148,0.152459055,0.219731352,365,0.223841818,0.113404475,0.163444006,10.03079572,79.10871312,85.47247975,82.21298953,-0.257941044,-0.26248221,-0.260156247
MOZ,Mozambique,Cntry/Terr,31255.435,39.746,8.622,181,0.045550531,0.18576649,0.267735636,365,0.027707181,0.112996834,0.162856494,8.183767382,57.94812107,63.82733992,60.8160327,-0.069947259,-0.060400367,-0.065290239
MDG,Madagascar,Cntry/Terr,27691.019,47.596,6.129,181,0.04733569,0.161349217,0.232544284,365,0.032176497,0.109677343,0.158072283,5.948327653,65.59403525,68.92326878,67.21805161,-0.107938575,-0.075310757,-0.092022566
DZA,Algeria,Cntry/Terr,43851.043,18.411,4.719,181,0.043779552,0.070960441,0.102271614,365,0.063761311,0.103348038,0.148950183,4.926461698,75.6505429,78.17187486,76.88046093,-0.191632067,-0.127289172,-0.160245289
GNB,Guinea-Bissau,Cntry/Terr,1967.998,69.986,9.718,181,0.024592398,0.100177271,0.144380321,365,0.022865877,0.093144278,0.134244031,9.37990737,56.49391043,60.47441068,58.43561787,-0.053927914,-0.039541521,-0.046910161
BRB,Barbados,Cntry/Terr,287.371,668.305,8.98,181,0.280692845,0.183968817,0.265144744,365,0.13919289,0.091228372,0.131482736,9.348855488,77.7622078,80.44866182,79.07267317,-0.216333598,-0.150016681,-0.183983882
MLI,Mali,Cntry/Terr,20250.834,16.596,9.821,181,0.025492436,0.114356948,0.164816757,365,0.020196699,0.090600712,0.130578121,9.242968115,58.7470926,60.37799044,59.54265252,-0.066489863,-0.039482087,-0.053315338
COG,Congo,Cntry/Terr,5518.092,16.158,6.754,181,0.020830525,0.078110188,0.112576175,365,0.023196424,0.086981823,0.125362404,6.68763931,63.1136705,66.1025372,64.57165426,-0.068862917,-0.047828695,-0.058602321
CUB,Cuba,Cntry/Terr,11326.616,106.413,8.913,181,0.20011536,0.140574499,0.202602756,365,0.104532545,0.073430696,0.105831865,9.584535994,76.84102049,80.78061677,78.76277477,-0.140255373,-0.114333345,-0.127610481
GHA,Ghana,Cntry/Terr,31072.945,136.56,7.349,181,0.029853119,0.098511132,0.141979001,365,0.021980536,0.072532708,0.104537642,7.24324654,63.1310979,65.37827845,64.22728353,-0.057435841,-0.03766046,-0.047789314
NOR,Norway,Cntry/Terr,5421.242,14.842,7.998,181,0.132423631,0.086877529,0.12521209,365,0.09997709,0.065590729,0.094532527,8.111470392,80.4889913,84.36642386,82.38042181,-0.143696219,-0.121323551,-0.132782723
FIN,Finland,Cntry/Terr,5540.718,18.233,9.728,181,0.148493829,0.079537322,0.11463303,365,0.115688977,0.061966154,0.089308614,10.20182574,79.14482114,84.71592416,81.86243237,-0.130003431,-0.117394528,-0.123852747
LBR,Liberia,Cntry/Terr,5057.677,52.509,7.599,181,0.017543485,0.058276585,0.083991029,365,0.01799245,0.059767972,0.086140488,7.409406666,62.82097367,65.68513772,64.21812687,-0.051661703,-0.034288482,-0.043186961
HTI,Haiti,Cntry/Terr,11402.533,413.735,8.568,181,0.031656725,0.068939993,0.099359647,365,0.027186942,0.059205985,0.085330524,8.495884263,62.00265973,66.38757132,64.14164099,-0.061462325,-0.048812931,-0.055291889
TGO,Togo,Cntry/Terr,8278.737,152.211,8.559,181,0.014858673,0.056063322,0.080801168,365,0.013891008,0.052412219,0.075539021,8.27638087,60.36790035,62.18881649,61.25615213,-0.037435873,-0.023690559,-0.030730842
UZB,Uzbekistan,Cntry/Terr,33469.199,78.677,5.772,181,0.007169947,0.015426741,0.022233764,365,0.0211239,0.045449838,0.065504502,5.903312897,69.55763449,73.90642352,71.67899499,-0.046837559,-0.037036036,-0.042056329
CAF,Central African Republic,Cntry/Terr,4829.764,7.753,12.388,181,0.014613573,0.058962387,0.084979439,365,0.010559522,0.042605228,0.061404712,11.82252878,51.30041013,55.69760678,53.4453841,-0.020029731,-0.015936824,-0.018033191
GIN,Guinea,Cntry/Terr,13132.792,53.446,8.539,181,0.01351263,0.055001358,0.079270613,365,0.010355757,0.042151726,0.060751103,8.163950296,61.02267161,62.36500576,61.67746875,-0.031267752,-0.019500807,-0.025527779
JPN,Japan,Cntry/Terr,126476.458,346.934,10.427,181,0.181716826,0.070152136,0.101106647,365,0.108454966,0.041869252,0.060343988,11.70420456,81.49077621,87.66835855,84.50423101,-0.103354047,-0.109890388,-0.106542506
ISL,Iceland,Cntry/Terr,341.25,3.404,6.699,181,0,0,0,365,0.055677656,0.04016599,0.057889164,7.04395588,81.58806494,84.52788803,83.02212499,-0.09426686,-0.073713367,-0.084240766
CIV,Cote d'Ivoire,Cntry/Terr,26378.275,82.951,10.155,181,0.013454903,0.050585303,0.072905982,365,0.009287946,0.034919135,0.050327144,9.825388148,56.75875282,59.33119332,58.01360185,-0.02116979,-0.013944226,-0.017645124
COD,Democratic Republic of the Congo,Cntry/Terr,89561.404,39.506,9.58,181,0.007497865,0.027692192,0.039911325,365,0.008418805,0.031093539,0.044813511,9.168128926,59.32312203,62.4503165,60.84858274,-0.026127146,-0.018029036,-0.022176848
NIC,Nicaragua,Cntry/Terr,6624.554,55.049,5.061,181,0.007914637,0.014833863,0.02137928,365,0.016302984,0.030555569,0.044038162,5.207362318,71.12571839,78.10706147,74.5312516,-0.04572763,-0.043187453,-0.04448852
NGA,Nigeria,Cntry/Terr,206139.587,226.336,11.965,181,0.008129314,0.032728158,0.047169402,365,0.007422155,0.029881176,0.043066194,11.47423183,54.02583624,55.89859194,54.9393756,-0.016334105,-0.010127242,-0.013306367
TCD,Chad,Cntry/Terr,16425.859,13.045,12.241,181,0.00859378,0.037754968,0.054414284,365,0.006087962,0.026746181,0.038547888,11.7277147,53.04890954,55.91054344,54.44482852,-0.016880942,-0.011628955,-0.014318997
BFA,Burkina Faso,Cntry/Terr,20903.278,76.401,8.274,181,0.00800715,0.036010757,0.051900443,365,0.005501529,0.024742166,0.035659604,7.779930247,61.05646909,62.66398689,61.84062411,-0.018466859,-0.011680685,-0.01515653
KOR,Republic of Korea,Cntry/Terr,51269.183,527.298,5.918,181,0.043305715,0.031417586,0.045280542,365,0.033860497,0.024565235,0.035404603,6.756163571,79.98721899,86.00322005,82.92185365,-0.052072452,-0.050703345,-0.051404595
THA,Thailand,Cntry/Terr,69799.978,136.624,7.608,181,0.055094684,0.048437471,0.069810422,365,0.027392559,0.024082655,0.034709085,8.198392035,73.5912516,80.93830117,77.17517822,-0.042009725,-0.040113557,-0.041084765
SSD,South Sudan,Cntry/Terr,11193.729,18.322,10.561,181,0.009728217,0.032117207,0.04628887,365,0.007057523,0.023300048,0.033581155,10.24382482,56.55425484,59.60639281,58.04310263,-0.017012789,-0.011832788,-0.014485959
BEN,Benin,Cntry/Terr,12123.198,107.513,8.959,181,0.009980409,0.033627228,0.048465186,365,0.006846378,0.023067665,0.033246232,8.603230376,60.46620756,63.61630209,62.00283904,-0.020212338,-0.013930931,-0.017148237
NER,Niger,Cntry/Terr,24206.636,19.11,8.407,181,0.007414295,0.032756615,0.047210415,365,0.005205184,0.022996686,0.033143935,7.899302592,61.52287444,63.90820623,62.68645092,-0.01823447,-0.011925859,-0.015157099
AUS,Australia,Cntry/Terr,25499.881,3.319,6.598,181,7.91E-05,5.45E-05,7.86E-05,365,0.031607991,0.021800625,0.031420114,6.898876939,81.58689474,85.46299197,83.47767388,-0.054093458,-0.045245182,-0.049777226
TWN,"China, Taiwan Province of China",Cntry/Terr,23816.775,672.6,7.502,181,0.05385034,0.038432911,0.055391367,365,0.026703867,0.019058512,0.027468048,8.119397441,77.94019917,83.29048136,80.55009292,-0.0413752,-0.034869718,-0.038201794
SLE,Sierra Leone,Cntry/Terr,7976.985,110.515,11.913,181,0.00556158,0.020573392,0.029651366,365,0.004763705,0.017621891,0.025397521,11.39202368,54.10565744,55.79612538,54.93027595,-0.009709459,-0.006951904,-0.00836431
HKG,"China, Hong Kong SAR",Cntry/Terr,7496.988,7139.989,6.605,181,0.016946032,0.010049689,0.014484097,365,0.027210928,0.016137191,0.0232577,7.274858416,82.02073102,87.80293033,84.84131605,-0.042058834,-0.044154866,-0.043081289
TJK,Tajikistan,Cntry/Terr,9537.642,68.145,4.897,181,0,0,0,365,0.003984213,0.012170772,0.017541104,4.734005535,69.05445902,73.56452966,71.25449348,-0.011938389,-0.009072123,-0.010540211
MUS,Mauritius,Cntry/Terr,1271.767,626.486,8.299,181,0.012685183,0.012553817,0.018093167,365,0.00629046,0.006225317,0.008972228,8.87658785,71.7979298,78.56928017,75.10102754,-0.008511931,-0.008557693,-0.008534254
BDI,Burundi,Cntry/Terr,11890.781,463.037,8.042,181,0.001017549,0.004542254,0.006546516,365,0.000588691,0.00262787,0.003787413,7.663810406,60.02328778,63.66990926,61.80212753,-0.002085519,-0.001497106,-0.001798488
SGP,Singapore,Cntry/Terr,5850.343,8357.633,4.448,181,0.002412854,0.002125601,0.00306352,365,0.001709301,0.001505808,0.002170243,5.087453664,81.64478704,85.83041234,83.68655548,-0.003748828,-0.00331235,-0.003535912
NZL,New Zealand,Cntry/Terr,4822.233,18.314,6.984,181,0.000418183,0.000295451,0.000425819,365,0.000829491,0.000586046,0.000844638,7.256603495,80.73839032,84.07974953,82.36832165,-0.001368607,-0.001091847,-0.001233602
CHN,China,Cntry/Terr,1439323.774,153.312,7.121,181,9.11E-05,9.41E-05,0.000135599,365,0.000143123,0.000147862,0.000213106,7.666167796,74.90937122,79.34661553,77.07388064,-0.000210843,-0.000184016,-0.000197757
CN07,Jilin,China,27592.34522,147.2377013,6.26,181,7.31E-05,7.55E-05,0.000108821,365,3.62E-05,3.74E-05,5.40E-05,NA,NA,NA,NA,NA,NA,NA
CN03,Hebei,China,77845.07058,414.7313297,6.38,181,2.59E-05,2.68E-05,3.86E-05,365,1.28E-05,1.33E-05,1.91E-05,NA,NA,NA,NA,NA,NA,NA
BRN,Brunei Darussalam,Cntry/Terr,437.483,83.014,4.403,181,0,0,0,365,0,0,0,4.755277344,74.84917096,77.25443792,76.02247192,-1.42E-14,1.42E-14,-3.47E-16
CN01,Beijing,China,22086.18046,1314.653599,5.58,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN02,Tianjin,China,16016.06958,1416.724421,5.42,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN05,Inner Mongolia,China,26044.05681,22.01526357,5.95,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN06,Liaoning,China,44623.5178,305.8500192,7.39,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN08,Heilongjiang,China,38461.12483,84.71613399,6.67,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN09,Shanghai,China,24895.65745,3926.140585,5.4,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN11,Zhejiang,China,59983.35918,588.0721488,5.58,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN12,Anhui,China,65274.19906,467.2455194,5.96,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN13,Fujian,China,40737.41641,335.0667578,6.2,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN14,Jiangxi,China,47843.13742,286.4858528,6.06,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN15,Shandong,China,103253.4063,671.3485456,7.18,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN16,Henan,China,98844.37307,591.8824735,6.8,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN17,Hubei,China,60772.88373,326.911693,7,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN18,Hunan,China,70934.16732,337.7817491,7.08,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN19,Guangdong,China,118131.3301,656.2851672,4.55,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN20,Guangxi,China,50857.68573,215.4986683,5.96,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN21,Hainan,China,9689.61956,284.9888106,6.01,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN22,Chongqing,China,32032.13916,389.2118974,7.54,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN23,Sichuan,China,85873.6125,177.0589948,7.01,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN24,Guizhou,China,37148.66843,211.0719797,6.85,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN25,Yunnan,China,49811.82203,126.4259442,6.32,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN27,Shaanxi,China,39619.77775,192.7031992,6.24,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN28,Gansu,China,27141.18833,59.74287548,6.65,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
CN31,Xinjiang,China,25869.74619,15.58043013,4.56,181,0,0,0,365,0,0,0,NA,NA,NA,NA,NA,NA,NA
TZA,United Republic of Tanzania,Cntry/Terr,59734.213,67.435,6.503,181,0,0,0,365,0,0,0,6.257176009,63.77198876,67.4204999,65.55175029,7.11E-15,1.42E-14,1.06E-14
