LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
MX06,Colima,Mexico,749.741,133.2,4.95,183,1.71,3.11,3.26,260,1.91,3.48,3.66,7.62,1.36,70.5,75.9,73.1,-2.67,-2.07,-2.38
BR33,Rio de Janeiro,Brazil,"17,463.128",399.2,NA,212,1.93,3.08,3.23,289,1.68,2.68,2.82,NA,NA,NA,NA,NA,NA,NA,NA
PER,Peru,Cntry/Terr,"32,971.846",25.8,5.45,211,1.77,3.06,3.21,288,1.67,2.89,3.04,7.20,1.31,71.8,77.5,74.6,-2.53,-2.17,-2.35
BR51,Mato Grosso,Brazil,"3,524.464",3.9,NA,197,1.92,3.05,3.21,274,1.62,2.58,2.72,NA,NA,NA,NA,NA,NA,NA,NA
PE13,La Libertad,Peru,"1,990.970",78.1,NA,211,1.96,2.99,3.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX29,Tlaxcala,Mexico,"1,345.008",336.5,4.73,189,1.54,2.95,3.10,266,1.27,2.43,2.56,7.01,0.92,70.5,76.5,73.4,-1.92,-1.56,-1.75
BR13,Amazonas (BR),Brazil,"4,192.173",2.7,NA,206,1.82,2.89,3.04,283,1.40,2.23,2.35,NA,NA,NA,NA,NA,NA,NA,NA
BR23,Ceara,Brazil,"9,236.905",62.0,NA,205,1.78,2.83,2.97,282,1.41,2.25,2.36,NA,NA,NA,NA,NA,NA,NA,NA
US34,New Jersey,U.S.A.,"9,008.043",468.8,8.31,215,3.06,2.77,2.91,292,2.28,2.07,2.17,10.60,1.82,75.3,80.5,77.9,-2.31,-1.94,-2.13
PE20,Piura,Peru,"2,076.318",58.2,NA,211,1.67,2.74,2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE22,San Martin,Peru,909.611,17.7,NA,211,1.37,2.72,2.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR28,Sergipe,Brazil,"2,325.083",106.0,NA,198,1.68,2.68,2.82,275,1.38,2.20,2.32,NA,NA,NA,NA,NA,NA,NA,NA
BR32,Espirito Santo,Brazil,"4,064.780",88.2,NA,198,1.68,2.67,2.81,275,1.38,2.20,2.31,NA,NA,NA,NA,NA,NA,NA,NA
BOL,Bolivia (Plurinational State of),Cntry/Terr,"11,673.029",10.8,6.79,201,1.31,2.58,2.71,278,1.07,2.10,2.21,7.73,0.81,67.1,73.1,70.0,-1.80,-1.59,-1.70
US36,New York,U.S.A.,"19,779.540",161.7,7.83,217,2.84,2.56,2.70,294,2.31,2.08,2.19,10.33,1.85,75.6,81.0,78.2,-2.42,-2.12,-2.27
BR16,Amapa,Brazil,855.439,6.0,NA,196,1.59,2.53,2.66,273,1.36,2.17,2.28,NA,NA,NA,NA,NA,NA,NA,NA
PE02,Ancash,Peru,"1,216.095",33.9,NA,211,1.90,2.53,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX05,Coahuila de Zaragoza,Mexico,"3,150.456",20.7,5.31,201,1.20,2.48,2.60,278,1.37,2.82,2.96,6.66,1.04,70.4,76.9,73.6,-2.28,-1.92,-2.10
BR26,Pernambuco,Brazil,"9,666.777",98.6,NA,206,1.55,2.47,2.60,283,1.27,2.03,2.13,NA,NA,NA,NA,NA,NA,NA,NA
MX28,Tamaulipas,Mexico,"3,689.743",45.9,5.26,195,1.27,2.47,2.59,272,1.51,2.93,3.08,7.17,1.12,70.0,76.5,73.1,-2.26,-1.91,-2.09
PE25,Ucayali,Peru,552.917,5.4,NA,211,1.04,2.45,2.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX15,Mexico (State),Mexico,"17,378.187",777.5,4.50,200,1.07,2.44,2.56,277,0.87,1.98,2.09,5.90,0.66,71.4,76.5,73.9,-1.72,-1.31,-1.52
MX19,Nuevo Leon,Mexico,"5,360.737",83.5,4.97,195,1.21,2.42,2.55,272,1.51,3.02,3.17,6.80,1.12,70.5,77.1,73.7,-2.40,-2.03,-2.22
MX31,Yucatan,Mexico,"2,269.237",57.4,5.71,194,1.41,2.41,2.54,271,1.31,2.24,2.36,7.88,0.97,70.0,76.4,73.1,-1.72,-1.45,-1.59
BR11,Rondonia,Brazil,"1,797.626",7.6,NA,191,1.51,2.40,2.53,268,1.20,1.91,2.00,NA,NA,NA,NA,NA,NA,NA,NA
MX21,Puebla,Mexico,"6,612.709",192.8,5.37,201,1.24,2.33,2.45,278,1.29,2.43,2.55,7.35,0.98,69.8,76.2,72.9,-1.93,-1.61,-1.78
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,188,1.04,2.31,2.42,265,0.98,2.16,2.27,5.94,0.71,71.2,77.4,74.3,-1.74,-1.45,-1.60
PE04,Arequipa,Peru,"1,556.127",24.6,NA,211,1.58,2.29,2.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR12,Acre,Brazil,892.059,5.4,NA,193,1.44,2.29,2.41,270,1.14,1.81,1.90,NA,NA,NA,NA,NA,NA,NA,NA
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,216,1.18,2.29,2.40,293,1.42,2.75,2.90,6.36,1.14,71.8,77.7,74.7,-2.70,-2.30,-2.51
MX13,Hidalgo,Mexico,"3,072.136",147.6,4.87,202,1.26,2.25,2.37,279,1.22,2.19,2.30,7.50,0.93,70.5,76.4,73.4,-1.78,-1.43,-1.61
BR15,Para,Brazil,"8,701.617",7.0,NA,199,1.41,2.24,2.36,276,1.05,1.66,1.75,NA,NA,NA,NA,NA,NA,NA,NA
BR35,Sao Paulo,Brazil,"46,446.155",187.1,NA,214,1.39,2.21,2.32,291,1.19,1.89,1.99,NA,NA,NA,NA,NA,NA,NA,NA
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,210,2.41,2.17,2.29,287,2.20,1.99,2.09,10.56,1.73,75.2,80.9,78.0,-2.14,-1.84,-1.99
MEX,Mexico (Country),Cntry/Terr,"128,932.753",66.3,5.97,212,1.14,2.17,2.28,289,1.17,2.22,2.33,7.10,0.92,70.5,76.5,73.4,-1.89,-1.54,-1.72
BR25,Paraiba,Brazil,"4,064.251",72.0,NA,199,1.34,2.14,2.25,276,1.04,1.65,1.74,NA,NA,NA,NA,NA,NA,NA,NA
BR52,Goias,Brazil,"7,098.918",20.9,NA,205,1.33,2.12,2.23,282,1.32,2.10,2.21,NA,NA,NA,NA,NA,NA,NA,NA
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,216,2.05,2.10,2.21,293,1.98,2.04,2.14,11.52,1.59,71.9,77.7,74.7,-1.83,-1.57,-1.70
MX22,Queretaro,Mexico,"2,094.397",179.0,4.36,200,0.96,2.10,2.21,277,1.07,2.35,2.47,6.12,0.81,70.8,77.0,73.8,-1.95,-1.62,-1.79
BR22,Piaui,Brazil,"3,310.800",13.2,NA,192,1.30,2.07,2.18,269,1.09,1.74,1.83,NA,NA,NA,NA,NA,NA,NA,NA
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,185,1.28,2.04,2.14,262,1.09,1.74,1.83,NA,NA,NA,NA,NA,NA,NA,NA
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,197,1.19,2.01,2.11,274,1.31,2.22,2.34,7.75,0.98,71.1,76.5,73.7,-1.83,-1.43,-1.64
BR24,Rio Grande do Norte,Brazil,"3,547.108",67.2,NA,202,1.24,1.98,2.08,279,0.94,1.49,1.57,NA,NA,NA,NA,NA,NA,NA,NA
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,214,1.23,1.95,2.05,291,1.06,1.69,1.78,7.60,0.84,70.9,78.3,74.5,-1.51,-1.44,-1.48
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,204,1.61,1.94,2.04,281,1.54,1.86,1.95,8.84,1.18,73.1,79.4,76.1,-1.84,-1.80,-1.82
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,207,1.85,1.87,1.97,284,1.76,1.79,1.88,12.33,1.37,70.9,77.1,73.9,-1.40,-1.25,-1.33
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,200,1.17,1.87,1.96,277,0.99,1.57,1.65,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,192,0.96,1.85,1.95,269,1.02,1.97,2.07,6.83,0.75,70.6,77.0,73.7,-1.57,-1.32,-1.45
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,205,1.10,1.85,1.95,282,0.90,1.53,1.61,7.68,0.70,71.0,76.5,73.7,-1.29,-1.02,-1.15
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,227,2.41,1.85,1.94,304,2.69,2.07,2.17,9.99,2.24,79.6,85.0,82.3,-2.88,-2.62,-2.76
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,211,2.18,1.84,1.94,288,1.72,1.46,1.53,10.58,1.36,76.1,81.5,78.8,-1.65,-1.42,-1.53
PE23,Tacna,Peru,371.146,23.1,NA,211,1.04,1.82,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES08,Castilla-La Mancha,Spain,"2,021.012",25.4,9.54,220,2.72,1.81,1.90,297,2.86,1.90,2.00,12.67,2.32,79.0,84.3,81.6,-2.42,-2.08,-2.26
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,201,1.02,1.74,1.83,278,0.96,1.64,1.72,7.53,0.73,71.3,76.7,73.9,-1.38,-1.08,-1.23
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,197,0.97,1.73,1.82,274,1.27,2.26,2.38,8.25,0.95,68.6,75.0,71.7,-1.64,-1.35,-1.50
IT03,Lombardia,Italy,"10,073.686","422,224.8",9.90,238,2.60,1.68,1.77,315,2.23,1.44,1.51,12.28,1.92,78.6,84.4,81.4,-1.93,-1.72,-1.83
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,227,0.40,1.68,1.76,304,0.51,2.10,2.21,5.18,0.42,67.4,71.9,69.6,-1.26,-0.94,-1.11
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,202,1.95,1.65,1.73,279,1.55,1.32,1.38,10.89,1.18,75.8,80.9,78.3,-1.40,-1.20,-1.30
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,209,0.98,1.64,1.72,286,1.00,1.68,1.77,6.60,0.78,73.0,78.8,75.8,-1.70,-1.37,-1.54
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,190,0.77,1.62,1.70,267,0.95,1.98,2.08,6.31,0.69,70.8,77.3,74.0,-1.59,-1.34,-1.47
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,221,0.97,1.61,1.70,298,1.00,1.66,1.74,6.10,0.81,73.6,80.1,76.7,-2.05,-1.81,-1.93
PE12,Junin,Peru,"1,393.373",31.4,NA,211,1.00,1.61,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,200,0.95,1.58,1.66,277,1.26,2.11,2.22,8.17,0.96,69.9,76.3,73.0,-1.63,-1.36,-1.50
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,201,0.99,1.58,1.66,278,0.82,1.30,1.37,NA,NA,NA,NA,NA,NA,NA,NA
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,204,0.55,1.57,1.65,281,0.51,1.44,1.51,9.89,0.39,60.3,67.3,63.7,-0.53,-0.49,-0.51
PE01,Amazonas (PE),Peru,423.381,10.8,NA,211,0.90,1.54,1.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,210,1.22,1.53,1.61,287,1.12,1.39,1.46,7.34,0.88,76.4,81.2,78.8,-1.56,-1.32,-1.44
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,200,0.96,1.52,1.60,277,0.92,1.46,1.53,NA,NA,NA,NA,NA,NA,NA,NA
PE10,Huanuco,Peru,804.804,21.6,NA,211,0.87,1.48,1.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,200,0.38,1.43,1.50,277,0.52,1.91,2.01,2.88,0.39,74.6,78.9,76.7,-1.72,-1.57,-1.64
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,198,0.88,1.43,1.50,275,1.16,1.88,1.98,7.92,0.87,70.5,76.9,73.6,-1.53,-1.28,-1.41
ES17,"Rioja, La",Spain,315.741,62.6,10.00,222,2.27,1.41,1.49,299,1.98,1.23,1.30,12.47,1.61,79.7,85.4,82.5,-1.58,-1.51,-1.55
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,207,0.76,1.40,1.47,284,0.89,1.64,1.73,6.95,0.69,71.1,77.4,74.2,-1.39,-1.17,-1.29
BR29,Bahia,Brazil,"15,043.792",26.6,NA,202,0.87,1.39,1.46,279,0.79,1.26,1.32,NA,NA,NA,NA,NA,NA,NA,NA
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,214,1.21,1.37,1.44,291,1.23,1.39,1.46,9.39,0.97,73.9,79.2,76.5,-1.37,-1.14,-1.26
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,206,0.82,1.30,1.36,283,0.78,1.25,1.31,NA,NA,NA,NA,NA,NA,NA,NA
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,205,0.46,1.28,1.34,282,0.66,1.84,1.93,5.06,0.51,71.4,76.3,73.8,-1.68,-1.41,-1.55
ARG,Argentina,Cntry/Terr,"45,195.777",16.5,7.61,224,0.92,1.27,1.34,301,1.03,1.43,1.51,8.52,0.85,72.2,79.0,75.5,-1.19,-1.15,-1.17
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,209,1.40,1.27,1.34,286,1.28,1.17,1.23,9.60,1.00,75.7,81.3,78.4,-1.40,-1.21,-1.31
MX10,Durango,Mexico,"1,858.666",15.0,5.65,210,0.66,1.26,1.32,287,0.92,1.75,1.84,6.91,0.72,70.6,77.0,73.7,-1.49,-1.25,-1.38
PE19,Pasco,Peru,284.581,11.4,NA,211,0.67,1.26,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,180,0.47,1.26,1.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,213,1.02,1.24,1.30,290,1.09,1.32,1.39,8.12,0.87,75.2,80.3,77.7,-1.42,-1.21,-1.32
BR41,Parana,Brazil,"11,565.208",58.0,NA,204,0.76,1.21,1.27,281,0.66,1.05,1.11,NA,NA,NA,NA,NA,NA,NA,NA
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,213,1.25,1.19,1.25,290,1.52,1.45,1.52,10.23,1.21,75.1,80.4,77.7,-1.55,-1.31,-1.43
PE05,Ayacucho,Peru,688.200,15.7,NA,211,0.80,1.19,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,220,1.93,1.18,1.24,297,1.62,0.99,1.04,13.61,1.32,76.9,84.2,80.5,-1.15,-1.04,-1.10
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,216,1.51,1.18,1.24,293,2.25,1.75,1.84,11.64,1.80,77.5,82.3,79.9,-1.98,-1.67,-1.83
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,241,0.54,1.17,1.23,318,0.94,2.05,2.15,5.70,0.81,73.9,76.8,75.4,-1.79,-1.20,-1.50
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,218,2.30,1.16,1.22,295,1.99,1.01,1.06,14.80,1.61,80.4,85.8,83.0,-1.38,-1.27,-1.32
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,205,0.73,1.16,1.22,282,0.61,0.98,1.03,NA,NA,NA,NA,NA,NA,NA,NA
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,210,1.22,1.15,1.20,287,1.34,1.26,1.32,11.35,1.05,73.2,78.9,76.0,-1.19,-1.01,-1.10
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,210,1.15,1.13,1.19,287,0.95,0.94,0.99,9.35,0.75,75.3,80.9,78.1,-1.04,-0.91,-0.98
ES02,Aragon,Spain,"1,315.017",27.6,10.26,223,1.87,1.13,1.18,300,1.57,0.94,0.99,12.78,1.29,79.9,85.6,82.7,-1.24,-1.15,-1.20
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,216,1.65,1.12,1.18,293,2.40,1.64,1.72,11.40,1.92,79.8,85.3,82.5,-2.10,-1.96,-2.03
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,201,0.70,1.12,1.18,278,0.68,1.09,1.15,NA,NA,NA,NA,NA,NA,NA,NA
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,212,1.25,1.11,1.17,289,1.29,1.16,1.22,11.30,1.02,74.4,79.5,76.9,-1.16,-0.97,-1.07
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,203,0.65,1.08,1.13,280,0.87,1.43,1.50,7.76,0.66,71.3,76.2,73.7,-1.24,-0.94,-1.09
US10,Delaware,U.S.A.,979.254,193.4,9.54,204,1.21,1.05,1.10,281,1.24,1.08,1.13,10.95,0.95,74.8,80.4,77.5,-1.10,-0.95,-1.03
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,200,0.65,1.04,1.09,277,0.75,1.19,1.25,8.16,0.57,70.4,76.1,73.2,-0.98,-0.78,-0.88
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,198,0.53,1.01,1.06,275,0.69,1.32,1.39,7.60,0.52,70.8,75.5,73.1,-0.92,-0.68,-0.80
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,229,1.05,1.00,1.05,306,1.15,1.09,1.15,9.99,0.96,75.2,80.4,77.8,-1.25,-1.06,-1.16
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,216,0.29,0.99,1.04,293,0.40,1.38,1.45,2.78,0.32,75.4,77.7,76.5,-1.19,-0.81,-1.01
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,209,0.97,0.99,1.04,286,0.95,0.97,1.02,9.48,0.74,75.0,80.2,77.5,-1.02,-0.87,-0.95
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,209,0.63,0.96,1.01,286,0.72,1.09,1.15,6.05,0.57,76.1,82.6,79.2,-1.00,-1.05,-1.02
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,199,0.29,0.95,1.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,213,0.98,0.95,1.00,290,1.43,1.38,1.45,11.25,1.13,73.3,78.8,76.0,-1.27,-1.10,-1.19
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,205,1.00,0.94,0.99,282,1.22,1.15,1.21,12.27,0.94,72.0,77.7,74.8,-0.96,-0.83,-0.90
PE08,Cusco,Peru,"1,350.177",18.8,NA,211,0.57,0.94,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,217,0.33,0.93,0.98,294,0.27,0.78,0.81,5.03,0.22,70.8,76.8,73.7,-0.73,-0.58,-0.66
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,234,1.58,0.93,0.98,311,1.36,0.80,0.84,12.68,1.15,79.7,85.1,82.3,-1.13,-0.97,-1.05
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,211,1.13,0.93,0.97,288,1.25,1.03,1.08,11.91,0.98,74.5,80.1,77.2,-1.03,-0.90,-0.97
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,217,1.23,0.93,0.97,294,1.48,1.11,1.17,11.29,1.19,75.7,81.4,78.5,-1.41,-1.25,-1.33
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,198,0.31,0.92,0.97,275,0.53,1.58,1.66,6.24,0.40,66.8,74.9,70.8,-0.69,-0.77,-0.73
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,223,1.27,0.92,0.97,300,1.07,0.77,0.81,10.22,0.87,80.0,85.7,82.8,-1.02,-0.94,-0.98
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,206,0.96,0.90,0.94,283,1.44,1.34,1.41,12.24,1.11,72.4,77.8,75.0,-1.17,-0.99,-1.08
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,211,0.66,0.89,0.94,288,1.06,1.45,1.52,12.74,0.84,67.0,75.5,71.1,-0.71,-0.74,-0.73
ES16,Pais Vasco,Spain,"2,202.966",304.5,9.89,227,1.44,0.89,0.94,304,1.59,0.98,1.03,12.10,1.32,80.0,85.6,82.7,-1.31,-1.24,-1.28
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,226,1.55,0.89,0.93,303,1.41,0.81,0.85,13.92,1.17,78.7,84.5,81.5,-1.03,-0.89,-0.96
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,189,0.38,0.88,0.93,266,0.27,0.62,0.66,5.71,0.20,71.1,76.6,73.8,-0.52,-0.41,-0.47
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,225,1.04,0.86,0.90,302,1.86,1.53,1.60,10.97,1.53,78.0,81.7,79.8,-1.83,-1.43,-1.64
PE06,Cajamarca,Peru,"1,500.006",45.0,NA,211,0.57,0.85,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,205,0.63,0.84,0.89,282,1.29,1.74,1.82,10.45,1.00,70.3,77.6,73.9,-1.13,-1.00,-1.07
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,197,0.30,0.84,0.88,274,0.62,1.75,1.84,3.53,0.46,73.7,76.0,74.8,-1.15,-0.71,-0.93
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,228,1.68,0.84,0.88,305,1.49,0.74,0.78,15.86,1.24,79.0,84.6,81.7,-0.96,-0.85,-0.91
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,219,1.28,0.83,0.87,296,1.61,1.05,1.10,11.01,1.30,79.6,85.4,82.4,-1.49,-1.27,-1.38
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,209,0.69,0.82,0.87,286,1.04,1.25,1.32,11.11,0.81,73.0,77.3,75.1,-0.91,-0.66,-0.79
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,227,1.16,0.82,0.86,304,1.21,0.86,0.90,10.66,1.01,79.8,85.3,82.5,-1.14,-1.04,-1.09
US38,North Dakota,U.S.A.,769.967,4.3,8.49,200,0.88,0.81,0.85,277,1.71,1.57,1.65,10.13,1.30,75.7,80.7,78.2,-1.73,-1.45,-1.60
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,207,0.26,0.78,0.82,284,0.31,0.94,0.99,3.93,0.24,73.4,76.4,74.9,-0.70,-0.50,-0.60
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,184,0.20,0.78,0.82,261,0.17,0.68,0.71,9.40,0.12,55.9,64.6,60.1,-0.18,-0.21,-0.20
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,216,0.99,0.77,0.81,293,0.78,0.61,0.64,9.80,0.62,80.4,84.0,82.2,-0.78,-0.62,-0.70
PE09,Huancavelica,Peru,387.386,17.5,NA,211,0.53,0.76,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,205,0.85,0.73,0.77,282,1.30,1.12,1.18,10.90,1.00,75.7,80.7,78.2,-1.17,-0.99,-1.08
