LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
BR26,Pernambuco,Brazil,"9,666.777",98.6,NA,150,1.84,2.78,3.10,252,1.56,2.35,2.62,NA,NA,NA,NA,NA,NA,NA,NA
BR51,Mato Grosso,Brazil,"3,524.464",3.9,NA,141,1.81,2.73,3.04,243,1.64,2.48,2.76,NA,NA,NA,NA,NA,NA,NA,NA
BR53,Distrito Federal,Brazil,"3,049.880",529.4,NA,146,1.81,2.73,3.04,248,1.73,2.62,2.91,NA,NA,NA,NA,NA,NA,NA,NA
BR12,Acre,Brazil,892.059,5.4,NA,137,1.78,2.69,3.00,239,1.14,1.71,1.91,NA,NA,NA,NA,NA,NA,NA,NA
BR15,Para,Brazil,"8,701.617",7.0,NA,143,1.77,2.68,2.98,245,1.22,1.84,2.05,NA,NA,NA,NA,NA,NA,NA,NA
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,154,3.02,2.57,2.86,256,2.52,2.14,2.38,10.65,1.76,75.2,80.8,77.9,-2.20,-1.89,-2.05
MX03,Baja California Sur,Mexico,727.007,9.8,3.82,142,1.03,2.39,2.66,244,1.30,3.02,3.36,NA,NA,NA,NA,NA,NA,NA,NA
MX15,Mexico (State),Mexico,"17,378.187",777.5,4.50,144,1.10,2.38,2.66,246,1.37,2.97,3.30,NA,NA,NA,NA,NA,NA,NA,NA
BR11,Rondonia,Brazil,"1,797.626",7.6,NA,135,1.58,2.38,2.65,237,1.33,2.01,2.24,NA,NA,NA,NA,NA,NA,NA,NA
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,148,2.09,2.38,2.65,250,1.72,1.96,2.18,8.86,1.17,73.0,79.3,76.1,-1.86,-1.82,-1.84
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,155,2.91,2.32,2.59,257,1.84,1.47,1.64,10.56,1.29,76.2,81.6,78.8,-1.59,-1.37,-1.49
MX06,Colima,Mexico,749.741,133.2,4.95,127,1.33,2.29,2.55,229,1.72,2.96,3.30,NA,NA,NA,NA,NA,NA,NA,NA
BR24,Rio Grande do Norte,Brazil,"3,547.108",67.2,NA,146,1.51,2.28,2.53,248,0.95,1.43,1.60,NA,NA,NA,NA,NA,NA,NA,NA
MX31,Yucatan,Mexico,"2,269.237",57.4,5.71,138,1.39,2.27,2.52,240,1.59,2.59,2.88,NA,NA,NA,NA,NA,NA,NA,NA
MX21,Puebla,Mexico,"6,612.709",192.8,5.37,145,1.24,2.19,2.44,247,1.78,3.16,3.51,NA,NA,NA,NA,NA,NA,NA,NA
MX28,Tamaulipas,Mexico,"3,689.743",45.9,5.26,139,1.18,2.19,2.43,241,2.32,4.28,4.77,NA,NA,NA,NA,NA,NA,NA,NA
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,160,2.25,2.18,2.43,262,2.32,2.25,2.51,11.64,1.66,71.8,77.6,74.6,-1.94,-1.66,-1.80
BR25,Paraiba,Brazil,"4,064.251",72.0,NA,143,1.41,2.13,2.38,245,1.42,2.14,2.38,NA,NA,NA,NA,NA,NA,NA,NA
BR35,Sao Paulo,Brazil,"46,446.155",187.1,NA,158,1.39,2.10,2.34,260,1.57,2.37,2.63,NA,NA,NA,NA,NA,NA,NA,NA
ES08,Castilla-La Mancha,Spain,"2,021.012",25.4,9.54,164,3.35,2.09,2.33,266,2.90,1.81,2.02,12.55,2.11,79.2,84.5,81.8,-2.23,-1.92,-2.08
IT03,Lombardia,Italy,"10,073.686","422,224.8",9.90,182,3.36,2.04,2.27,284,2.27,1.38,1.53,12.18,1.76,78.7,84.5,81.5,-1.80,-1.60,-1.70
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,144,1.35,2.04,2.27,246,1.08,1.63,1.82,NA,NA,NA,NA,NA,NA,NA,NA
BR22,Piaui,Brazil,"3,310.800",13.2,NA,136,1.35,2.04,2.27,238,1.51,2.29,2.55,NA,NA,NA,NA,NA,NA,NA,NA
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,171,2.76,1.99,2.22,273,2.69,1.94,2.16,9.83,2.01,79.9,85.2,82.5,-2.63,-2.41,-2.52
MX13,Hidalgo,Mexico,"3,072.136",147.6,4.87,146,1.17,1.98,2.21,248,1.63,2.78,3.10,NA,NA,NA,NA,NA,NA,NA,NA
MEX,Mexico (Country),Cntry/Terr,"128,932.753",66.3,5.97,156,1.08,1.94,2.16,258,1.43,2.59,2.88,7.21,1.01,70.3,76.3,73.2,-2.09,-1.69,-1.90
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,146,2.41,1.92,2.14,248,1.65,1.32,1.47,10.86,1.12,75.9,80.9,78.3,-1.35,-1.15,-1.25
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,145,1.16,1.88,2.09,247,1.26,2.04,2.28,NA,NA,NA,NA,NA,NA,NA,NA
MX05,Coahuila de Zaragoza,Mexico,"3,150.456",20.7,5.31,145,0.95,1.86,2.07,247,1.85,3.62,4.04,NA,NA,NA,NA,NA,NA,NA,NA
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,158,1.22,1.85,2.06,260,1.35,2.04,2.27,7.73,0.96,70.7,78.1,74.3,-1.73,-1.65,-1.69
MX19,Nuevo Leon,Mexico,"5,360.737",83.5,4.97,139,0.96,1.82,2.03,241,1.56,2.96,3.30,NA,NA,NA,NA,NA,NA,NA,NA
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,141,1.05,1.78,1.98,243,1.11,1.88,2.09,NA,NA,NA,NA,NA,NA,NA,NA
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,145,1.17,1.77,1.97,247,0.84,1.26,1.41,NA,NA,NA,NA,NA,NA,NA,NA
BOL,Bolivia (Plurinational State of),Cntry/Terr,"11,673.029",10.8,6.79,145,0.93,1.73,1.93,247,0.92,1.71,1.91,7.56,0.62,67.5,73.4,70.4,-1.43,-1.27,-1.35
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,141,1.07,1.71,1.91,243,1.55,2.49,2.77,NA,NA,NA,NA,NA,NA,NA,NA
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,151,1.76,1.69,1.88,253,1.59,1.53,1.70,12.11,1.10,71.1,77.3,74.1,-1.16,-1.04,-1.10
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,142,0.59,1.67,1.86,244,0.36,1.01,1.12,6.09,0.24,67.1,75.2,71.1,-0.42,-0.47,-0.45
MX22,Queretaro,Mexico,"2,094.397",179.0,4.36,144,0.76,1.59,1.77,246,1.45,3.03,3.37,NA,NA,NA,NA,NA,NA,NA,NA
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,154,1.33,1.57,1.74,256,1.04,1.23,1.37,7.22,0.73,76.7,81.4,79.0,-1.33,-1.13,-1.23
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,144,0.98,1.55,1.72,246,1.24,1.96,2.18,NA,NA,NA,NA,NA,NA,NA,NA
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,132,0.73,1.53,1.70,234,1.19,2.50,2.79,NA,NA,NA,NA,NA,NA,NA,NA
ES17,"Rioja, La",Spain,315.741,62.6,10.00,166,2.56,1.50,1.67,268,1.78,1.04,1.16,12.23,1.31,80.0,85.6,82.8,-1.30,-1.26,-1.28
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,134,0.75,1.50,1.67,236,1.37,2.73,3.04,NA,NA,NA,NA,NA,NA,NA,NA
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,165,0.95,1.49,1.66,267,1.42,2.23,2.48,6.33,1.03,73.1,79.6,76.2,-2.58,-2.29,-2.44
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,164,2.59,1.48,1.65,266,2.33,1.34,1.49,14.02,1.70,76.6,83.9,80.2,-1.48,-1.34,-1.41
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,160,0.80,1.47,1.64,262,1.95,3.58,3.99,6.63,1.40,71.2,77.2,74.1,-3.28,-2.77,-3.03
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,129,0.98,1.47,1.64,231,1.35,2.04,2.27,NA,NA,NA,NA,NA,NA,NA,NA
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,160,1.97,1.44,1.61,262,2.09,1.54,1.71,11.41,1.50,77.8,82.6,80.1,-1.68,-1.42,-1.56
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,148,0.53,1.42,1.58,250,0.50,1.35,1.51,9.85,0.34,60.4,67.3,63.8,-0.48,-0.44,-0.46
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,124,0.53,1.36,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR52,Goias,Brazil,"7,098.918",20.9,NA,149,0.89,1.34,1.49,251,1.43,2.15,2.40,NA,NA,NA,NA,NA,NA,NA,NA
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,154,1.43,1.33,1.48,256,1.24,1.15,1.28,9.48,0.87,75.2,80.7,77.9,-1.22,-1.07,-1.14
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,153,1.54,1.33,1.48,255,1.89,1.63,1.81,9.93,1.32,75.3,80.9,78.0,-1.83,-1.59,-1.71
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,171,0.33,1.31,1.46,273,0.93,3.68,4.10,5.45,0.69,66.6,71.3,68.9,-2.06,-1.52,-1.79
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,157,1.46,1.30,1.45,259,1.21,1.09,1.21,9.93,0.86,75.5,80.7,78.1,-1.14,-0.96,-1.05
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,156,1.54,1.30,1.45,258,1.39,1.17,1.31,11.29,0.98,74.4,79.6,76.9,-1.13,-0.95,-1.04
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,162,2.64,1.25,1.39,264,1.81,0.86,0.95,14.56,1.31,80.6,86.0,83.2,-1.14,-1.05,-1.10
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,149,0.77,1.23,1.37,251,1.54,2.47,2.75,NA,NA,NA,NA,NA,NA,NA,NA
US10,Delaware,U.S.A.,979.254,193.4,9.54,148,1.50,1.23,1.37,250,1.01,0.82,0.92,10.71,0.69,75.1,80.7,77.8,-0.82,-0.71,-0.77
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,153,0.76,1.21,1.35,255,1.26,2.00,2.23,6.71,0.88,72.8,78.6,75.6,-1.92,-1.54,-1.74
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,160,1.87,1.20,1.33,262,1.20,0.77,0.85,10.43,0.86,80.9,86.4,83.6,-0.98,-0.93,-0.96
BR29,Bahia,Brazil,"15,043.792",26.6,NA,146,0.78,1.18,1.31,248,1.40,2.12,2.36,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,136,0.63,1.16,1.29,238,1.31,2.39,2.66,NA,NA,NA,NA,NA,NA,NA,NA
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,158,1.07,1.15,1.28,260,1.43,1.54,1.71,9.45,1.02,73.8,79.1,76.4,-1.45,-1.21,-1.33
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,143,0.37,1.14,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,178,2.05,1.14,1.26,280,1.45,0.80,0.89,12.67,1.11,79.7,85.1,82.3,-1.09,-0.95,-1.02
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,167,1.64,1.12,1.25,269,1.75,1.19,1.32,10.64,1.28,79.6,85.2,82.3,-1.49,-1.37,-1.43
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,133,0.50,1.10,1.22,235,0.40,0.88,0.98,NA,NA,NA,NA,NA,NA,NA,NA
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,170,2.04,1.09,1.22,272,1.43,0.76,0.85,13.85,1.06,78.8,84.6,81.6,-0.94,-0.81,-0.88
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,144,0.30,1.07,1.19,246,0.51,1.79,2.00,2.84,0.34,74.8,79.1,76.9,-1.54,-1.42,-1.48
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,155,1.37,1.06,1.18,257,1.65,1.28,1.42,12.11,1.16,74.3,79.9,77.0,-1.22,-1.06,-1.14
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,151,0.61,1.06,1.18,253,1.24,2.17,2.41,NA,NA,NA,NA,NA,NA,NA,NA
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,149,0.40,1.06,1.18,251,0.30,0.79,0.88,4.77,0.21,72.4,77.1,74.7,-0.72,-0.61,-0.67
ES02,Aragon,Spain,"1,315.017",27.6,10.26,167,1.83,1.03,1.15,269,2.81,1.58,1.76,13.58,2.07,79.2,84.9,82.0,-1.96,-1.81,-1.88
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,169,1.32,1.03,1.14,271,1.21,0.94,1.05,10.41,0.90,78.7,82.2,80.4,-1.12,-0.88,-1.00
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,157,0.90,1.03,1.14,259,1.24,1.42,1.58,8.15,0.88,75.1,80.2,77.6,-1.46,-1.25,-1.36
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,144,0.68,1.02,1.14,246,1.36,2.05,2.28,NA,NA,NA,NA,NA,NA,NA,NA
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,163,1.68,1.02,1.14,265,1.25,0.76,0.85,10.66,0.90,80.0,85.7,82.8,-1.06,-0.91,-0.99
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,172,2.15,1.00,1.12,274,1.43,0.67,0.75,15.74,1.07,79.1,84.7,81.8,-0.84,-0.75,-0.80
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,157,1.10,1.00,1.12,259,1.43,1.30,1.45,11.17,1.01,73.5,78.9,76.1,-1.16,-1.00,-1.08
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,149,0.66,1.00,1.12,251,1.00,1.50,1.67,NA,NA,NA,NA,NA,NA,NA,NA
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,173,1.11,1.00,1.11,275,1.25,1.12,1.25,10.00,0.94,75.2,80.4,77.8,-1.24,-1.06,-1.15
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,185,0.48,1.00,1.11,287,0.61,1.27,1.42,5.39,0.48,74.6,77.3,75.9,-1.10,-0.73,-0.92
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,154,1.11,0.98,1.09,256,1.31,1.16,1.30,11.25,0.92,73.3,79.0,76.1,-1.06,-0.91,-0.98
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,160,1.31,0.96,1.07,262,0.87,0.64,0.71,9.82,0.63,80.4,84.0,82.2,-0.79,-0.63,-0.71
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,150,0.63,0.94,1.05,252,1.21,1.83,2.03,NA,NA,NA,NA,NA,NA,NA,NA
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,144,0.62,0.94,1.04,246,1.34,2.02,2.25,NA,NA,NA,NA,NA,NA,NA,NA
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,114,0.22,0.93,1.04,216,0.16,0.70,0.77,4.78,0.10,67.8,72.7,70.2,-0.33,-0.25,-0.29
BR41,Parana,Brazil,"11,565.208",58.0,NA,148,0.62,0.93,1.04,250,1.15,1.74,1.93,NA,NA,NA,NA,NA,NA,NA,NA
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,142,0.59,0.91,1.01,244,1.33,2.04,2.28,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Cntry/Terr,"1,402.985",50.0,9.43,123,0.18,0.90,1.00,225,0.58,2.95,3.29,9.24,0.35,57.1,59.6,58.3,-0.94,-0.59,-0.77
MX10,Durango,Mexico,"1,858.666",15.0,5.65,154,0.50,0.90,1.00,256,1.05,1.89,2.11,NA,NA,NA,NA,NA,NA,NA,NA
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,153,0.91,0.88,0.98,255,1.53,1.48,1.65,9.82,1.07,74.5,79.8,77.1,-1.48,-1.26,-1.37
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,149,0.69,0.88,0.98,251,0.63,0.79,0.88,9.93,0.43,71.0,78.2,74.5,-0.51,-0.45,-0.48
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,171,1.32,0.88,0.98,273,1.52,1.01,1.13,10.82,1.14,79.6,85.2,82.3,-1.30,-1.18,-1.24
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,149,0.98,0.88,0.97,251,1.55,1.39,1.55,12.43,1.07,71.8,77.6,74.6,-1.10,-0.95,-1.03
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,161,0.32,0.87,0.97,263,0.38,1.05,1.17,5.09,0.28,70.6,76.6,73.5,-0.95,-0.74,-0.85
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,164,0.80,0.84,0.94,266,0.60,0.62,0.69,6.83,0.43,80.1,83.4,81.7,-0.77,-0.60,-0.69
IT21,Bolzano (Provincia autonoma di),Italy,531.191,"71,779.7",8.30,163,1.23,0.84,0.93,265,2.03,1.38,1.53,10.41,1.47,78.7,85.0,81.7,-1.79,-1.54,-1.67
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,141,0.31,0.83,0.93,243,0.40,1.09,1.21,3.34,0.27,74.2,76.3,75.2,-0.69,-0.42,-0.56
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,145,0.54,0.81,0.90,247,1.08,1.63,1.82,NA,NA,NA,NA,NA,NA,NA,NA
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,147,0.51,0.80,0.89,249,1.29,2.02,2.25,NA,NA,NA,NA,NA,NA,NA,NA
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,157,0.77,0.79,0.88,259,0.63,0.65,0.72,7.70,0.45,77.1,82.0,79.5,-0.74,-0.62,-0.68
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,160,0.24,0.79,0.88,262,0.27,0.90,1.00,2.66,0.20,75.8,78.0,76.9,-0.76,-0.51,-0.64
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,128,0.20,0.75,0.84,230,0.37,1.38,1.54,9.51,0.23,55.7,64.4,59.9,-0.35,-0.39,-0.37
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,161,1.06,0.75,0.84,263,1.37,0.97,1.08,11.12,0.98,75.9,81.6,78.7,-1.20,-1.07,-1.14
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,145,0.87,0.75,0.83,247,0.89,0.76,0.85,10.06,0.60,74.4,80.4,77.4,-0.79,-0.70,-0.75
IT11,Marche,Italy,"1,529.183","162,674.8",11.20,173,1.37,0.73,0.81,275,1.84,0.98,1.09,13.23,1.38,79.8,85.2,82.5,-1.31,-1.13,-1.23
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,153,0.64,0.73,0.81,255,0.64,0.73,0.81,10.78,0.44,73.4,77.6,75.5,-0.51,-0.37,-0.44
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,151,0.25,0.71,0.79,253,0.44,1.26,1.41,3.99,0.31,73.2,76.3,74.7,-0.89,-0.63,-0.76
ITA,Italy,Cntry/Terr,"60,461.828",205.6,10.47,182,1.18,0.71,0.79,284,0.95,0.57,0.63,11.65,0.74,80.7,85.0,82.8,-0.77,-0.66,-0.72
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,155,0.54,0.70,0.77,257,0.98,1.27,1.41,12.63,0.69,67.1,75.6,71.3,-0.60,-0.62,-0.61
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,149,0.77,0.68,0.76,251,1.27,1.12,1.25,9.19,0.87,77.2,81.9,79.5,-1.23,-1.03,-1.13
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,154,0.79,0.66,0.74,256,0.73,0.61,0.68,11.43,0.51,74.0,79.3,76.6,-0.57,-0.48,-0.53
ES11,Extremadura,Spain,"1,063.076",25.5,10.56,165,1.09,0.65,0.72,267,1.66,0.99,1.10,12.82,1.21,79.0,84.8,81.9,-1.17,-1.05,-1.12
US06,California,U.S.A.,"40,011.015",99.0,6.78,164,0.66,0.64,0.71,266,1.41,1.37,1.53,8.26,1.03,77.0,82.1,79.5,-1.70,-1.46,-1.58
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,149,0.78,0.64,0.71,251,1.30,1.06,1.18,10.83,0.89,75.8,80.8,78.3,-1.06,-0.90,-0.98
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,142,0.80,0.63,0.71,244,0.49,0.39,0.43,10.37,0.33,75.9,81.6,78.7,-0.39,-0.34,-0.36
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,154,0.67,0.63,0.70,256,0.47,0.44,0.49,8.91,0.33,76.5,81.2,78.8,-0.47,-0.40,-0.44
FRA,France,Cntry/Terr,"65,273.512",119.2,9.27,189,0.90,0.62,0.69,291,0.81,0.56,0.62,10.28,0.65,79.1,84.9,81.9,-0.76,-0.71,-0.74
QAT,Qatar,Cntry/Terr,"2,881.060",248.2,1.19,147,0.17,0.60,0.67,249,0.33,1.18,1.31,1.59,0.22,78.0,81.0,79.5,-1.31,-1.11,-1.21
NLD,Netherlands,Cntry/Terr,"17,134.873",508.2,8.72,169,0.79,0.60,0.66,271,1.45,1.10,1.23,10.21,1.08,79.4,83.0,81.2,-1.34,-1.04,-1.20
DOM,Dominican Republic,Cntry/Terr,"10,847.904",224.5,6.13,159,0.32,0.58,0.64,261,1.00,1.80,2.00,7.05,0.71,69.5,76.0,72.7,-1.62,-1.46,-1.55
CHI,Channel Islands,Cntry/Terr,173.859,915.0,7.81,149,0.68,0.54,0.60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,149,0.58,0.53,0.59,251,1.17,1.08,1.20,10.30,0.81,74.5,79.7,77.0,-1.02,-0.86,-0.94
IT05,Veneto,Italy,"4,914.725","267,218.0",10.00,180,0.87,0.52,0.58,282,0.86,0.51,0.57,11.12,0.66,80.2,85.6,82.8,-0.71,-0.62,-0.67
ES06,Cantabria,Spain,579.733,109.0,10.33,158,0.88,0.51,0.57,260,1.26,0.73,0.81,12.07,0.89,79.9,85.9,82.8,-0.87,-0.87,-0.87
SUR,Suriname,Cntry/Terr,586.634,3.8,7.32,138,0.25,0.48,0.54,240,1.10,2.14,2.38,8.24,0.72,67.4,74.2,70.7,-1.16,-1.05,-1.11
US47,Tennessee,U.S.A.,"6,847.752",64.1,10.44,152,0.52,0.48,0.54,254,1.14,1.04,1.16,11.53,0.79,72.9,78.1,75.4,-0.89,-0.74,-0.82
US53,Washington,U.S.A.,"7,627.572",44.2,7.70,178,0.50,0.47,0.53,280,0.86,0.82,0.92,8.59,0.66,76.9,81.6,79.2,-0.99,-0.83,-0.91
US29,Missouri,U.S.A.,"6,200.300",34.7,10.12,155,0.55,0.47,0.52,257,0.70,0.60,0.67,10.93,0.49,74.4,79.7,77.0,-0.58,-0.50,-0.54
DJI,Djibouti,Cntry/Terr,988.002,42.6,7.08,135,0.16,0.46,0.52,237,0.09,0.27,0.30,7.17,0.06,65.1,69.3,67.2,-0.14,-0.10,-0.12
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,150,0.51,0.45,0.50,252,1.13,0.99,1.11,11.95,0.78,72.7,78.1,75.3,-0.84,-0.71,-0.78
