LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
BR11,Rondonia,Brazil,"1,797.626",7.6,NA,170,1.58,2.46,2.65,268,1.39,2.16,2.33,NA,NA,NA,NA,NA,NA,NA,NA
BR12,Acre,Brazil,892.059,5.4,NA,172,1.56,2.42,2.61,270,1.21,1.88,2.02,NA,NA,NA,NA,NA,NA,NA,NA
MX31,Yucatan,Mexico,"2,269.237",57.4,5.71,173,1.44,2.41,2.60,271,1.79,3.00,3.23,8.22,1.33,69.4,75.9,72.6,-2.30,-1.92,-2.12
MX15,Mexico (State),Mexico,"17,378.187",777.5,4.50,179,1.08,2.41,2.60,277,1.48,3.29,3.55,6.34,1.12,70.3,75.7,72.9,-2.78,-2.12,-2.46
BR15,Para,Brazil,"8,701.617",7.0,NA,178,1.54,2.39,2.57,276,1.22,1.90,2.04,NA,NA,NA,NA,NA,NA,NA,NA
MX28,Tamaulipas,Mexico,"3,689.743",45.9,5.26,174,1.23,2.34,2.53,272,1.17,2.22,2.40,6.93,0.87,70.4,76.9,73.6,-1.80,-1.51,-1.66
MX05,Coahuila de Zaragoza,Mexico,"3,150.456",20.7,5.31,180,1.16,2.33,2.52,278,1.51,3.04,3.28,6.76,1.15,70.2,76.8,73.4,-2.49,-2.10,-2.30
PE04,Arequipa,Peru,"1,556.127",24.6,NA,190,1.64,2.32,2.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,189,2.60,2.28,2.46,287,2.42,2.13,2.29,10.72,1.90,75.1,80.7,77.8,-2.33,-1.99,-2.17
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,195,1.19,2.25,2.43,293,1.44,2.72,2.93,6.37,1.15,71.8,77.7,74.7,-2.73,-2.32,-2.53
MX19,Nuevo Leon,Mexico,"5,360.737",83.5,4.97,174,1.15,2.24,2.42,272,1.57,3.06,3.30,6.84,1.16,70.4,77.0,73.6,-2.48,-2.10,-2.29
MX21,Puebla,Mexico,"6,612.709",192.8,5.37,180,1.23,2.24,2.42,278,1.00,1.83,1.98,7.14,0.76,70.2,76.6,73.3,-1.53,-1.27,-1.40
BR35,Sao Paulo,Brazil,"46,446.155",187.1,NA,193,1.42,2.20,2.37,291,1.22,1.89,2.04,NA,NA,NA,NA,NA,NA,NA,NA
MX13,Hidalgo,Mexico,"3,072.136",147.6,4.87,181,1.25,2.19,2.37,279,1.31,2.30,2.48,7.56,1.00,70.4,76.3,73.3,-1.91,-1.53,-1.72
BR25,Paraiba,Brazil,"4,064.251",72.0,NA,178,1.40,2.17,2.34,276,1.08,1.68,1.82,NA,NA,NA,NA,NA,NA,NA,NA
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,195,2.16,2.16,2.33,293,2.25,2.25,2.43,11.72,1.80,71.6,77.5,74.5,-2.05,-1.76,-1.91
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,167,0.97,2.10,2.26,265,1.40,3.02,3.25,6.23,1.01,70.6,76.9,73.6,-2.41,-2.01,-2.21
BR24,Rio Grande do Norte,Brazil,"3,547.108",67.2,NA,181,1.35,2.10,2.26,279,0.89,1.39,1.49,NA,NA,NA,NA,NA,NA,NA,NA
MEX,Mexico (Country),Cntry/Terr,"128,932.753",66.3,5.97,191,1.12,2.08,2.24,289,1.23,2.28,2.46,7.15,0.97,70.4,76.4,73.3,-1.98,-1.61,-1.80
BR22,Piaui,Brazil,"3,310.800",13.2,NA,171,1.34,2.08,2.24,269,1.11,1.73,1.86,NA,NA,NA,NA,NA,NA,NA,NA
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,183,1.74,2.05,2.21,281,1.51,1.78,1.92,8.82,1.16,73.1,79.4,76.2,-1.81,-1.77,-1.79
MX22,Queretaro,Mexico,"2,094.397",179.0,4.36,179,0.94,2.01,2.16,277,1.37,2.94,3.17,6.34,1.04,70.3,76.6,73.4,-2.44,-2.03,-2.24
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,190,2.40,1.98,2.13,288,2.44,2.01,2.17,11.11,1.92,75.5,81.0,78.2,-2.27,-1.95,-2.11
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,164,1.26,1.96,2.12,262,1.22,1.89,2.04,NA,NA,NA,NA,NA,NA,NA,NA
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,176,1.19,1.96,2.12,274,1.36,2.24,2.42,7.78,1.02,71.0,76.4,73.6,-1.89,-1.47,-1.69
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,193,1.25,1.94,2.09,291,1.09,1.69,1.82,7.62,0.86,70.9,78.2,74.5,-1.54,-1.47,-1.51
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,179,1.24,1.92,2.07,277,0.93,1.44,1.56,NA,NA,NA,NA,NA,NA,NA,NA
BR52,Goias,Brazil,"7,098.918",20.9,NA,184,1.22,1.90,2.04,282,1.16,1.80,1.94,NA,NA,NA,NA,NA,NA,NA,NA
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,186,1.87,1.85,2.00,284,2.11,2.09,2.25,12.58,1.64,70.6,76.8,73.6,-1.65,-1.48,-1.57
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,206,2.47,1.85,1.99,304,2.93,2.19,2.36,10.17,2.43,79.4,84.8,82.0,-3.10,-2.82,-2.97
PE23,Tacna,Peru,371.146,23.1,NA,190,1.07,1.83,1.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES08,Castilla-La Mancha,Spain,"2,021.012",25.4,9.54,199,2.81,1.83,1.97,297,3.29,2.13,2.30,13.00,2.67,78.7,84.1,81.3,-2.75,-2.36,-2.56
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,171,0.96,1.80,1.94,269,1.23,2.32,2.50,6.98,0.91,70.3,76.7,73.4,-1.87,-1.56,-1.72
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,184,1.09,1.79,1.93,282,1.25,2.05,2.22,7.93,0.96,70.5,76.2,73.3,-1.73,-1.37,-1.56
IT03,Lombardia,Italy,"10,073.686","422,224.8",9.90,217,2.84,1.78,1.92,315,3.00,1.88,2.03,12.90,2.58,78.0,83.9,80.9,-2.54,-2.25,-2.39
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,180,1.06,1.77,1.90,278,1.11,1.85,2.00,7.64,0.84,71.1,76.6,73.8,-1.58,-1.24,-1.42
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,181,2.09,1.73,1.86,279,2.32,1.91,2.06,11.43,1.77,75.2,80.3,77.7,-2.04,-1.73,-1.89
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,176,0.99,1.72,1.85,274,1.36,2.37,2.55,8.32,1.02,68.5,74.9,71.6,-1.75,-1.43,-1.59
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,180,1.05,1.63,1.76,278,0.78,1.21,1.30,NA,NA,NA,NA,NA,NA,NA,NA
PE12,Junin,Peru,"1,393.373",31.4,NA,190,1.03,1.62,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE01,Amazonas,Peru,423.381,10.8,NA,190,0.95,1.59,1.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,200,0.97,1.58,1.70,298,1.30,2.10,2.26,6.33,1.05,73.0,79.6,76.2,-2.58,-2.29,-2.44
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,206,0.39,1.58,1.70,304,0.88,3.55,3.82,5.47,0.73,66.5,71.2,68.8,-2.11,-1.57,-1.85
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,179,0.96,1.56,1.68,277,0.99,1.61,1.73,7.98,0.75,70.2,76.6,73.3,-1.30,-1.08,-1.19
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,188,0.95,1.55,1.67,286,1.00,1.63,1.76,6.60,0.78,73.0,78.8,75.8,-1.69,-1.36,-1.53
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,189,1.26,1.54,1.66,287,1.04,1.26,1.36,7.28,0.81,76.5,81.3,78.9,-1.45,-1.23,-1.35
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,169,0.74,1.52,1.64,267,0.69,1.41,1.52,6.13,0.50,71.2,77.6,74.3,-1.18,-1.00,-1.09
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,183,0.55,1.52,1.64,281,0.40,1.11,1.20,9.81,0.31,60.4,67.4,63.8,-0.42,-0.39,-0.41
PE10,Huanuco,Peru,804.804,21.6,NA,190,0.88,1.48,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES17,"Rioja, La",Spain,315.741,62.6,10.00,201,2.35,1.43,1.54,299,2.86,1.74,1.88,13.15,2.34,79.1,84.8,81.9,-2.23,-2.13,-2.18
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,179,0.89,1.38,1.48,277,1.01,1.57,1.69,NA,NA,NA,NA,NA,NA,NA,NA
BR29,Bahia,Brazil,"15,043.792",26.6,NA,181,0.87,1.35,1.45,279,0.80,1.25,1.34,NA,NA,NA,NA,NA,NA,NA,NA
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,193,1.22,1.34,1.45,291,1.44,1.59,1.71,9.54,1.14,73.7,79.0,76.3,-1.59,-1.33,-1.46
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,186,0.74,1.33,1.43,284,1.00,1.80,1.94,7.03,0.77,70.9,77.3,74.0,-1.55,-1.30,-1.43
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,188,1.49,1.32,1.43,286,1.67,1.48,1.60,9.89,1.30,75.3,81.0,78.1,-1.79,-1.55,-1.67
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,159,0.50,1.31,1.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE19,Pasco,Peru,284.581,11.4,NA,190,0.71,1.30,1.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,179,0.35,1.29,1.39,277,0.78,2.84,3.06,3.08,0.59,73.8,78.2,76.0,-2.52,-2.27,-2.40
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,177,0.81,1.28,1.38,275,0.89,1.42,1.53,7.73,0.67,70.9,77.2,73.9,-1.20,-1.00,-1.11
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,199,2.13,1.27,1.37,297,2.13,1.27,1.36,13.99,1.73,76.6,83.9,80.1,-1.49,-1.34,-1.42
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,195,1.61,1.23,1.32,293,1.80,1.37,1.48,11.31,1.44,77.9,82.6,80.2,-1.61,-1.36,-1.49
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,184,0.45,1.22,1.32,282,0.51,1.37,1.48,4.94,0.39,71.8,76.6,74.2,-1.31,-1.09,-1.21
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,185,0.78,1.21,1.31,283,0.76,1.18,1.27,NA,NA,NA,NA,NA,NA,NA,NA
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,192,1.30,1.20,1.30,290,1.50,1.39,1.50,10.21,1.19,75.1,80.4,77.7,-1.52,-1.29,-1.41
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,192,1.02,1.20,1.29,290,1.45,1.71,1.84,8.39,1.15,74.7,79.9,77.3,-1.85,-1.57,-1.71
PE05,Ayacucho,Peru,688.200,15.7,NA,190,0.82,1.20,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,189,1.24,1.19,1.28,287,1.13,1.08,1.17,9.47,0.88,75.2,80.7,77.9,-1.22,-1.06,-1.14
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,191,1.33,1.16,1.25,289,1.22,1.06,1.14,11.24,0.96,74.5,79.6,77.0,-1.09,-0.91,-1.01
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,184,0.74,1.15,1.24,282,0.62,0.97,1.04,NA,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,"11,565.208",58.0,NA,183,0.74,1.15,1.24,281,0.79,1.23,1.32,NA,NA,NA,NA,NA,NA,NA,NA
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,197,2.31,1.14,1.22,295,2.13,1.05,1.13,14.90,1.72,80.3,85.7,82.9,-1.46,-1.35,-1.41
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,189,1.23,1.13,1.22,287,1.60,1.47,1.58,11.54,1.26,73.0,78.7,75.8,-1.40,-1.20,-1.30
MX10,Durango,Mexico,"1,858.666",15.0,5.65,189,0.61,1.13,1.22,287,0.64,1.19,1.28,6.70,0.50,71.1,77.4,74.1,-1.06,-0.89,-0.98
ES02,Aragon,Spain,"1,315.017",27.6,10.26,202,1.87,1.10,1.18,300,1.98,1.16,1.25,13.09,1.62,79.6,85.3,82.4,-1.55,-1.43,-1.49
US10,Delaware,U.S.A.,979.254,193.4,9.54,183,1.29,1.09,1.17,281,1.43,1.20,1.30,11.08,1.09,74.6,80.3,77.4,-1.26,-1.09,-1.17
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,195,1.62,1.08,1.16,293,2.97,1.97,2.13,11.83,2.38,79.3,84.9,82.1,-2.55,-2.38,-2.46
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,220,0.50,1.06,1.14,318,1.01,2.15,2.32,5.75,0.87,73.8,76.8,75.3,-1.92,-1.28,-1.61
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,180,0.66,1.03,1.11,278,0.67,1.04,1.12,NA,NA,NA,NA,NA,NA,NA,NA
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,182,0.63,1.01,1.09,280,1.01,1.63,1.76,7.86,0.77,71.1,76.1,73.5,-1.44,-1.08,-1.26
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,179,0.64,1.00,1.08,277,0.62,0.97,1.04,8.07,0.47,70.6,76.2,73.3,-0.82,-0.65,-0.74
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,208,1.08,1.00,1.08,306,1.34,1.25,1.34,10.15,1.12,75.0,80.3,77.6,-1.45,-1.23,-1.34
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,213,1.72,0.99,1.07,311,1.93,1.11,1.20,13.13,1.64,79.3,84.7,81.9,-1.57,-1.35,-1.47
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,188,0.99,0.99,1.07,286,1.48,1.48,1.59,9.87,1.16,74.4,79.7,77.0,-1.56,-1.33,-1.45
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,202,1.38,0.98,1.05,300,1.20,0.85,0.91,10.32,0.98,79.9,85.6,82.7,-1.14,-1.05,-1.10
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,177,0.34,0.98,1.05,275,0.22,0.63,0.68,6.02,0.16,67.2,75.4,71.2,-0.28,-0.32,-0.30
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,178,0.30,0.97,1.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,190,1.20,0.96,1.04,288,1.36,1.09,1.18,11.99,1.07,74.4,80.0,77.1,-1.12,-0.97,-1.05
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,205,1.70,0.94,1.02,303,1.43,0.79,0.85,13.93,1.18,78.7,84.5,81.5,-1.03,-0.89,-0.96
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,192,1.00,0.94,1.02,290,1.36,1.29,1.39,11.20,1.08,73.4,78.9,76.1,-1.22,-1.05,-1.14
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,184,1.01,0.93,1.00,282,1.46,1.35,1.45,12.45,1.13,71.8,77.5,74.6,-1.15,-0.99,-1.07
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,168,0.41,0.93,1.00,266,0.27,0.62,0.67,5.71,0.20,71.1,76.6,73.8,-0.53,-0.42,-0.48
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,196,0.33,0.93,1.00,294,0.39,1.10,1.19,5.12,0.32,70.5,76.5,73.4,-1.05,-0.83,-0.94
PE08,Cusco,Peru,"1,350.177",18.8,NA,190,0.57,0.91,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,204,1.11,0.89,0.96,302,1.65,1.32,1.42,10.81,1.36,78.2,81.8,79.9,-1.64,-1.28,-1.46
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,207,1.81,0.88,0.95,305,2.03,0.98,1.06,16.27,1.69,78.7,84.3,81.4,-1.29,-1.14,-1.22
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,196,1.19,0.88,0.94,294,1.55,1.14,1.23,11.35,1.25,75.7,81.4,78.5,-1.48,-1.32,-1.40
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,198,1.38,0.87,0.94,296,1.17,0.74,0.79,10.67,0.94,79.9,85.7,82.8,-1.09,-0.93,-1.01
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,195,0.25,0.86,0.92,293,0.49,1.65,1.78,2.85,0.39,75.1,77.6,76.3,-1.45,-0.99,-1.23
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,177,0.45,0.85,0.91,275,0.55,1.02,1.10,7.50,0.41,71.0,75.6,73.3,-0.73,-0.54,-0.64
PE06,Cajamarca,Peru,"1,500.006",45.0,NA,190,0.58,0.84,0.90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,184,0.63,0.83,0.89,282,0.76,0.99,1.07,10.06,0.58,70.8,78.0,74.3,-0.67,-0.59,-0.63
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,195,1.09,0.83,0.89,293,1.27,0.96,1.04,10.17,1.02,80.0,83.7,81.8,-1.24,-1.00,-1.12
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,206,1.18,0.81,0.88,304,1.54,1.06,1.14,10.92,1.28,79.5,85.1,82.2,-1.43,-1.30,-1.36
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,163,0.21,0.81,0.87,261,0.20,0.76,0.82,9.42,0.14,55.8,64.5,60.1,-0.21,-0.24,-0.23
ARG,Argentina,Cntry/Terr,"45,195.777",16.5,7.61,203,0.59,0.80,0.86,301,0.74,1.01,1.09,8.30,0.61,72.5,79.3,75.8,-0.87,-0.84,-0.86
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,176,0.29,0.79,0.86,274,0.34,0.93,1.00,3.32,0.25,74.2,76.3,75.2,-0.64,-0.39,-0.52
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,190,0.60,0.79,0.85,288,1.15,1.52,1.64,12.80,0.90,67.0,75.4,71.1,-0.77,-0.80,-0.78
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,188,0.67,0.78,0.84,286,1.27,1.49,1.60,11.28,0.99,72.8,77.2,75.0,-1.09,-0.79,-0.95
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,186,0.26,0.76,0.82,284,0.47,1.38,1.49,4.04,0.37,73.1,76.2,74.6,-1.04,-0.73,-0.89
PE09,Huancavelica,Peru,387.386,17.5,NA,190,0.53,0.74,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,185,0.81,0.74,0.79,283,1.38,1.26,1.35,12.19,1.07,72.4,77.8,75.1,-1.13,-0.95,-1.04
SUR,Suriname,Cntry/Terr,586.634,3.8,7.32,173,0.37,0.74,0.79,271,0.65,1.29,1.39,7.99,0.48,67.8,74.5,71.1,-0.77,-0.70,-0.73
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,149,0.17,0.73,0.79,247,0.12,0.52,0.56,4.76,0.08,67.8,72.8,70.2,-0.27,-0.21,-0.24
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,180,0.82,0.73,0.79,278,1.06,0.94,1.02,10.24,0.81,74.2,80.2,77.1,-1.03,-0.92,-0.98
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,199,0.67,0.72,0.78,297,2.55,2.75,2.96,8.37,2.07,77.5,81.5,79.4,-3.29,-2.55,-2.93
