LocID,Location,Loc_type,Mid_2020_pop,PopDensity,CDR_year,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,2020_e0_M,2020_e0_F,Diff_e0_M,Diff_e0_F
MX24,San Luis Potosi,Mexico,2972.709603,48.63459322,5.140169204,107,0.276157005,0.44107694,0.496238258,221,1.035497704,1.653893079,1.860729833,NA,NA,NA,NA
US37,North Carolina,U.S.A.,10501.12334,83.22349013,9.07,107,0.481107407,0.439217225,0.494145966,221,0.370762807,0.338480366,0.380810902,75.26572477,80.25045726,-0.287677869,-0.298794734
DOM,Dominican Republic,Cntry/Terr,10847.904,224.501,6.2525,117,0.242807156,0.438885825,0.493773121,231,0.916190669,1.656059501,1.863167189,69.81939795,76.09224511,-1.327423713,-1.414136098
ARE,United Arab Emirates,Cntry/Terr,9890.4,118.306,1.619,112,0.108373488,0.43723613,0.491917115,226,0.168642918,0.68039498,0.76548554,76.86665228,79.01563504,-0.555146778,-0.425568163
IT06,Friuli-Venezia Giulia,Italy,1218.961536,155147.8388,11.9,125,0.828705394,0.42826927,0.481828854,239,0.455395599,0.235345325,0.264777738,80.56116284,85.64171347,-0.274844184,-0.275415507
MX32,Zacatecas,Mexico,1713.503297,22.75984007,5.616944886,100,0.277676735,0.426373933,0.479696485,214,1.04238457,1.600586412,1.800756606,NA,NA,NA,NA
AFG,Afghanistan,Cntry/Terr,38928.341,59.627,6.2065,111,0.081059543,0.422166169,0.474962497,225,0.063619253,0.331335403,0.372772386,63.51541969,66.1190803,-0.135497486,-0.571261966
BR41,Parana,Brazil,11565.20767,58.02943764,NA,106,0.277953064,0.420480483,0.473065997,220,1.01560432,1.53638096,1.728521585,NA,NA,NA,NA
CAF,Central African Republic,Cntry/Terr,4829.764,7.753,11.864,49,0.080419698,0.415507382,0.467470958,163,1.255310376,6.485857816,7.296982668,50.31527451,54.10419256,-1.005165351,-1.609351041
US12,Florida,U.S.A.,21586.29515,154.3498899,9.7,119,0.571205091,0.39954658,0.44951409,233,1.271455897,0.889358068,1.000581664,76.17068321,81.75935707,-0.978054406,-0.938764751
ES01,Andalucia,Spain,8349.379562,95.31364013,8.33,120,0.524200627,0.3982021,0.448001468,234,0.346244684,0.263020212,0.295913661,72.43458657,84.65348646,-0.152551086,-0.25541173
US21,Kentucky,U.S.A.,4519.892634,43.92223863,10.82,112,0.442472584,0.397527536,0.447242543,226,0.408214888,0.366749635,0.412615541,72.67750567,77.72177945,-0.265304767,-0.277408583
BR43,Rio Grande do Sul,Brazil,11507.83861,40.85035953,NA,108,0.25620218,0.387576286,0.436046784,222,1.271744497,1.92386345,2.164462844,NA,NA,NA,NA
US48,Texas,U.S.A.,28999.32054,42.74928027,7,115,0.329901583,0.374794281,0.421666254,229,0.741264837,0.842135462,0.947453373,75.79691015,80.75824788,-0.781720522,-0.729647028
MDV,Maldives,Cntry/Terr,540.542,1801.807,2.7935,71,0.123975722,0.372379725,0.418949733,185,0.029262352,0.087893875,0.09888593,77.72257106,80.85538598,-0.062147115,-0.102263841
US55,Wisconsin,U.S.A.,5882.865792,41.8196163,9.09,113,0.445412317,0.367708793,0.413694651,227,0.386540431,0.319107285,0.359015013,76.82913362,81.37850676,-0.296099352,-0.304177041
BR31,Minas Gerais,Brazil,21411.78807,36.50642275,NA,103,0.239805297,0.36277149,0.408139886,217,1.294924321,1.958929311,2.20391406,NA,NA,NA,NA
US46,South Dakota,U.S.A.,893.1318086,4.543567597,9.19,96,0.431137371,0.352319888,0.396381202,210,0.471714317,0.385478843,0.433687034,76.34818854,81.65316822,-0.335898426,-0.361511966
ES12,Galicia,Spain,2697.559136,91.21079075,11.57,119,0.705754732,0.349075461,0.392731025,233,0.392290332,0.194031896,0.218297629,73.34845259,86.2592622,-0.127104816,-0.224382319
US38,North Dakota,U.S.A.,769.9672239,4.308829918,8.49,102,0.396120758,0.336789852,0.378908972,216,0.213892242,0.181855495,0.204598441,77.24991618,81.99274785,-0.178883237,-0.205953277
TUR,Turkey,Cntry/Terr,84339.067,109.584,5.514,115,0.20000015,0.330504276,0.371837317,229,0.148371015,0.24518609,0.275849193,74.73928399,80.46382989,-0.184267063,-0.250486789
PRT,Portugal,Cntry/Terr,10196.707,111.33,10.8685,116,0.508703785,0.320288939,0.360344446,230,0.375565381,0.236462635,0.266034779,78.99925254,84.72310882,-0.230838826,-0.234868795
GNB,Guinea-Bissau,Cntry/Terr,1967.998,69.986,9.3155,76,0.06117625,0.319346034,0.35928362,190,0.301849384,1.575683443,1.772739258,56.18061502,59.68832524,-0.367223317,-0.825626961
BR42,Santa Catarina,Brazil,7247.032777,75.7022981,NA,107,0.210981612,0.319167735,0.359083023,221,1.058945239,1.601946025,1.802286252,NA,NA,NA,NA
US47,Tennessee,U.S.A.,6847.751908,64.1424515,10.44,110,0.344983824,0.314380514,0.353697109,224,0.455381329,0.414984722,0.466882934,73.44815374,78.53028095,-0.317020437,-0.320076231
US40,Oklahoma,U.S.A.,3989.492189,22.42832529,10.29,110,0.341943725,0.313027219,0.35217457,224,0.240493114,0.220155789,0.24768859,73.57808721,78.49549355,-0.172169291,-0.19987709
US05,Arkansas,U.S.A.,3049.575428,22.61036639,10.85,108,0.343381133,0.300070856,0.337597877,222,0.391342638,0.341983029,0.38475161,73.28856326,78.49570184,-0.259824273,-0.274309701
US20,Kansas,U.S.A.,2945.539241,13.8991931,9.29,107,0.340251552,0.29413006,0.330914122,221,0.355157117,0.307015157,0.345410637,76.03707825,80.7124119,-0.270587761,-0.283054729
YEM,Yemen,Cntry/Terr,29825.968,56.492,5.968,72,0.061526363,0.293606966,0.33032561,NA,NA,NA,NA,NA,NA,NA,NA
US49,Utah,U.S.A.,3194.496883,15.01064012,5.81,104,0.225839102,0.292289543,0.32884343,218,0.207993742,0.269193401,0.302858872,77.33329362,81.19380645,-0.25109404,-0.242995994
EGY,Egypt,Cntry/Terr,102334.403,102.802,5.771,125,0.103489889,0.288147449,0.324183323,239,0.755876555,2.104591119,2.367792412,68.81065642,73.54552439,-1.061458971,-0.964876029
CPV,Cabo Verde,Cntry/Terr,555.988,137.962,5.5645,106,0.111784685,0.286352521,0.32216392,220,0.811681291,2.079238171,2.33926881,68.67983325,75.36771047,-1.00442105,-1.001730793
BR50,Mato Grosso do Sul,Brazil,2810.886048,7.870421945,NA,102,0.173610738,0.262634006,0.295479156,216,1.067251199,1.614511074,1.816422694,NA,NA,NA,NA
ES14,Murcia (Region de),Spain,1479.460206,130.7636738,7.65,113,0.324011981,0.261646297,0.294367922,227,0.201343101,0.162588669,0.182922095,73.67592411,85.47962542,-0.100497374,-0.165168327
ROU,Romania,Cntry/Terr,19237.682,83.58,13.2095,111,0.314343653,0.258997104,0.291387421,225,1.047377756,0.862965747,0.970888705,72.20476977,79.0843778,-0.536445074,-0.527314131
RUS,Russian Federation,Cntry/Terr,145934.46,8.911,12.885,108,0.251401287,0.257891816,0.290143904,222,0.190734277,0.195658541,0.220127703,67.11988991,77.68986917,-0.091102956,-0.157222058
GAB,Gabon,Cntry/Terr,2225.728,8.638,6.692,113,0.066940413,0.256378538,0.288441375,227,0.076448307,0.292793311,0.3294102,64.34379693,68.32122973,-0.122685121,-0.414366529
IT12,Lazio,Italy,5885.980142,341707.9017,9.7,127,0.412749111,0.255787053,0.287775918,241,0.283026546,0.175395958,0.197331071,79.98612564,85.39933339,-0.203857645,-0.204107799
DNK,Denmark,Cntry/Terr,5792.203,136.512,9.881,118,0.326116368,0.24963985,0.280859943,232,0.202267419,0.154834326,0.17419799,78.95700979,82.81115623,-0.14999014,-0.154540651
IT16,Puglia,Italy,4034.220346,206586.8249,9.6,129,0.383993968,0.239732243,0.269713285,243,0.251700194,0.157139583,0.176791543,80.08520506,85.40665069,-0.186016336,-0.184365041
SWZ,Eswatini,Cntry/Terr,1160.164,67.451,9.1725,86,0.062360871,0.239237996,0.269157228,200,0.678571241,2.603235363,2.928797371,55.50667005,63.77098356,-0.553833396,-0.994222157
PAK,Pakistan,Cntry/Terr,220892.331,286.546,6.8595,114,0.073514739,0.233349241,0.262532022,NA,NA,NA,NA,NA,NA,NA,NA
CMR,Cameroon,Cntry/Terr,26545.864,56.157,8.946,109,0.04541007,0.232807654,0.261922703,223,0.027828308,0.142669744,0.160512099,58.20871293,60.1795079,-0.045299236,-0.651251207
SLV,El Salvador,Cntry/Terr,6486.201,313.041,7.1055,101,0.135761173,0.231927027,0.260931945,215,1.672737102,2.857613368,3.214988026,67.02305892,76.36463323,-1.661158627,-1.63942671
US50,Vermont,U.S.A.,634.3248119,26.47896592,9.63,112,0.288495731,0.221102349,0.248753528,226,0.151182289,0.115865698,0.130355924,76.73379402,81.72781682,-0.107445318,-0.144016246
SUR,Suriname,Cntry/Terr,586.634,3.76,7.4605,96,0.110482004,0.216785331,0.243896621,210,0.045505983,0.089290827,0.100457585,68.54044995,75.01907132,-0.043778429,-0.179056722
DEU,Germany,Cntry/Terr,83783.945,240.372,11.451,124,0.319067789,0.202303152,0.227603293,238,0.227762059,0.144411264,0.162471414,78.98491822,83.69333547,-0.150666006,-0.151532259
US23,Maine,U.S.A.,1355.887065,16.96150026,10.99,105,0.285358785,0.200091707,0.225115283,219,0.15463973,0.108432363,0.121992973,75.96623044,81.00487833,-0.093344743,-0.130602229
BIH,Bosnia and Herzegovina,Cntry/Terr,3280.815,64.33,11.08,112,0.213154789,0.198320382,0.223122435,226,0.300245041,0.279349629,0.314285243,74.86524594,79.77910485,-0.193164993,-0.201973706
CN17,Hubei,China,60772.88373,326.911693,7,182,0.149303141,0.197628452,0.222343972,NA,NA,NA,NA,NA,NA,NA,NA
KGZ,Kyrgyzstan,Cntry/Terr,6524.191,34.016,5.931,100,0.06844067,0.196647663,0.221240526,214,0.829538824,2.383478604,2.681557715,66.69827549,74.63567428,-0.82942298,-1.057055071
ES05,Canarias,Spain,2136.112961,286.8420788,7.05,120,0.231307992,0.192059756,0.216078852,234,0.137050883,0.11379615,0.128027558,72.93526007,85.05238872,-0.07115557,-0.140568338
BHS,Bahamas,Cntry/Terr,393.248,39.286,6.972,100,0.102378143,0.18900931,0.212646916,214,0.041018577,0.075728009,0.085198594,71.66718275,76.10697204,-0.044941116,-0.085532452
COM,Comoros,Cntry/Terr,869.595,467.273,7.087,69,0.042698538,0.184866323,0.207985805,183,0.015735348,0.068127296,0.076647332,62.73098987,65.80422349,-0.022141912,-0.513374858
ATG,Antigua and Barbuda,Cntry/Terr,97.928,222.564,6.506,94,0.119279992,0.184175536,0.207208628,208,0.044655061,0.068950121,0.07757306,75.91212018,78.16223082,-0.052349276,-0.081937053
VIR,United States Virgin Islands,Cntry/Terr,104.423,298.351,9.0515,96,0.219060935,0.182928884,0.205806068,210,0.113865995,0.095084865,0.106976229,78.06683054,83.06327816,-0.075443217,-0.145932134
US16,Idaho,U.S.A.,1774.65463,8.280203569,8.16,106,0.194563502,0.180631264,0.203221107,220,0.1124903,0.104435132,0.117495846,77.32287707,81.24769496,-0.097499199,-0.129922769
ES18,Ceuta,Spain,83.67289829,4183.644915,6.29,106,0.165063253,0.17826315,0.200556835,220,0.074729526,0.080705551,0.09079863,72.10906099,82.83455117,-0.045127941,-0.074352107
AZE,Azerbaijan,Cntry/Terr,10139.175,122.664,6.893,115,0.089145406,0.177918756,0.200169371,229,0.295405898,0.589578897,0.66331195,70.21660135,75.14124671,-0.317633984,-0.421268068
SDN,Sudan,Cntry/Terr,43849.269,24.843,7.0635,118,0.045341382,0.176022519,0.198035989,232,0.058186248,0.225888352,0.254138071,63.54543834,66.90696292,-0.110831249,-0.506472781
AUT,Austria,Cntry/Terr,9006.4,109.289,9.93,121,0.237109626,0.172453223,0.194020316,235,0.82101759,0.59713784,0.671816218,78.77634229,83.45372765,-0.595562727,-0.521419614
BLR,Belarus,Cntry/Terr,9449.321,46.569,12.561,101,0.172189018,0.168910822,0.1900349,215,0.110165875,0.108068498,0.121583602,69.67349793,79.53154394,-0.049846398,-0.084276535
SLE,Sierra Leone,Cntry/Terr,7976.985,110.515,11.3755,81,0.035685997,0.168866734,0.189985298,195,0.091202034,0.431569543,0.485541861,54.01624951,54.94444546,-0.099117386,-0.858631821
IT15,Campania,Italy,5801.772904,424534.6976,9.2,122,0.223379995,0.165394383,0.186078693,236,0.120726201,0.089387752,0.100566632,78.25089768,84.11304042,-0.090846432,-0.104849292
ISR,Israel,Cntry/Terr,8655.541,399.979,5.32,113,0.130222992,0.154432552,0.17374597,227,0.420709962,0.49892352,0.561319163,80.93304017,84.14590369,-0.575072771,-0.461964425
HUN,Hungary,Cntry/Terr,9660.35,106.709,12.7395,118,0.189755205,0.153718751,0.1729429,232,0.109752468,0.088909352,0.100028403,73.30532577,80.27770436,-0.058780212,-0.090304457
US54,West Virginia,U.S.A.,1828.890267,29.31656199,12.82,96,0.198036758,0.148546991,0.167124357,210,0.112751656,0.0845748,0.09515177,72.4424934,77.85387644,-0.058043666,-0.101757949
COG,Congo,Cntry/Terr,5518.092,16.158,6.621,101,0.030865167,0.147718857,0.166192656,215,0.596147722,2.853127589,3.209941253,62.18484506,65.16200443,-0.997688357,-0.98836147
US56,Wyoming,U.S.A.,584.6326195,2.324575586,8.23,81,0.162305157,0.146762657,0.165116874,195,0.059195021,0.053526449,0.060220495,76.81647912,81.32375617,-0.045503803,-0.093788049
SEN,Senegal,Cntry/Terr,16743.93,86.968,5.5175,101,0.030948411,0.14659611,0.164929498,215,0.619881406,2.93624781,3.303456533,64.82042011,69.06004239,-1.152947642,-1.088416832
IT20,Sardegna,Italy,1643.577444,68239.87434,9.9,118,0.252879546,0.14635686,0.164660327,232,0.275718486,0.159575151,0.179531705,79.92965433,85.87081285,-0.185259347,-0.190447457
US41,Oregon,U.S.A.,4244.225318,17.0693214,8.84,115,0.172469637,0.145692328,0.163912689,229,0.177297396,0.149770539,0.168500923,77.12713092,81.68423858,-0.144523378,-0.174902344
SRB,Serbia,Cntry/Terr,8737.37,99.901,13.226,113,0.162366349,0.144646828,0.162736438,227,0.970814995,0.864867077,0.973027817,73.00640642,78.27217768,-0.51741718,-0.449240154
ARG,Argentina,Cntry/Terr,45195.777,16.515,7.6115,126,0.110545516,0.144457427,0.16252335,240,0.839424258,1.0969334,1.234116478,72.62351624,79.25587517,-0.780734313,-0.850644481
IT10,Umbria,Italy,884.4952379,104653.2522,11.4,120,0.275863554,0.140744202,0.158345748,234,0.891879068,0.45503223,0.511938804,80.89111595,85.73163589,-0.539598046,-0.4953551
DZA,Algeria,Cntry/Terr,43851.043,18.411,4.728,122,0.067592463,0.140623966,0.158210474,236,0.618981004,1.28777026,1.448819498,74.70608078,77.38481474,-1.136094193,-0.914349286
GUM,Guam,Cntry/Terr,168.783,312.561,5.355,111,0.097678596,0.140107615,0.157629549,225,0.044717836,0.064142091,0.072163735,77.00638708,83.50971945,-0.050308065,-0.124403224
ABW,Aruba,Cntry/Terr,106.766,593.144,9.376,87,0.118208883,0.133285437,0.149954185,NA,NA,NA,NA,NA,NA,NA,NA
FIN,Finland,Cntry/Terr,5540.718,18.233,9.8955,112,0.194040736,0.133119366,0.149767345,226,0.094528783,0.06485036,0.072960581,79.21008979,84.75914404,-0.064734777,-0.074174653
LBR,Liberia,Cntry/Terr,5057.677,52.509,7.3355,98,0.031013673,0.132144949,0.148671067,212,0.018662495,0.079518293,0.089462894,62.84142723,65.18854638,-0.031208149,-0.530879818
PRI,Puerto Rico,Cntry/Terr,2860.84,322.53,9.831,112,0.181621232,0.128056415,0.144071218,226,0.093694796,0.066061768,0.074323488,76.6712184,83.51233505,-0.065504285,-0.102072937
EST,Estonia,Cntry/Terr,1326.539,31.294,11.8895,108,0.176273244,0.127923869,0.143922096,222,0.088736249,0.064397091,0.072450626,74.42384732,82.71274129,-0.047019016,-0.064054633
TCD,Chad,Cntry/Terr,16425.859,13.045,11.7515,74,0.02228194,0.125534798,0.141234247,188,0.009737124,0.054858234,0.061718834,53.05185384,55.06987114,-0.013936638,-0.852301254
MLI,Mali,Cntry/Terr,20250.834,16.596,9.2345,100,0.021687996,0.124908335,0.140529439,214,0.012641032,0.072803883,0.081908775,58.7889801,59.69575903,-0.024602358,-0.721713492
GUY,Guyana,Cntry/Terr,786.559,3.996,7.6665,121,0.061529643,0.124716856,0.140314013,235,0.024598965,0.04986061,0.056096205,66.94358727,72.95018805,-0.037975104,-0.256979695
IT14,Molise,Italy,306.5562812,68830.74598,12.1,117,0.234699865,0.122690041,0.138033724,231,0.127446765,0.066623169,0.074955098,80.02081555,85.75161136,-0.073053407,-0.081796902
SVN,Slovenia,Cntry/Terr,2078.932,103.224,10.2005,116,0.168463489,0.119339745,0.134264438,230,0.222355108,0.157516635,0.17721575,78.59867938,83.99055962,-0.145782014,-0.151548289
NOR,Norway,Cntry/Terr,5421.242,14.842,7.951,120,0.14177563,0.119136939,0.134036268,234,0.073797513,0.062013548,0.069768995,80.56573125,84.41344783,-0.066956266,-0.074299581
TJK,Tajikistan,Cntry/Terr,9537.642,68.145,4.7455,70,0.029603004,0.115338319,0.129762591,184,0.010371034,0.040407304,0.045460663,69.05080025,73.33863006,-0.01559716,-0.234971726
HTI,Haiti,Cntry/Terr,11402.533,413.735,8.422,96,0.041125731,0.114896218,0.129265201,210,0.07702247,0.215183789,0.242094789,61.96493231,65.80012862,-0.099189742,-0.636255632
NIC,Nicaragua,Cntry/Terr,6624.554,55.049,5.102,106,0.047430747,0.113732842,0.127956332,220,0.116589152,0.279565817,0.314528467,70.97892937,77.83987357,-0.192516645,-0.310375351
SOM,Somalia,Cntry/Terr,15893.219,25.334,10.543,94,0.022538717,0.113608168,0.127816066,208,0.010857483,0.054727991,0.061572303,55.93176631,58.57888518,-0.017545672,-0.800958509
IT19,Sicilia,Italy,5005.164692,193903.9583,10.4,121,0.171026646,0.110609153,0.124441993,235,0.102292373,0.066156199,0.074429728,78.578023,84.43384861,-0.069491232,-0.088974863
IND,India,Cntry/Terr,1380004.385,464.149,7.3265,121,0.047353209,0.106025734,0.119285369,NA,NA,NA,NA,NA,NA,NA,NA
US02,Alaska,U.S.A.,745.4689664,0.504626932,5.96,98,0.085167591,0.105305019,0.118474521,212,0.031619568,0.039095849,0.043985196,76.22518013,81.19404739,-0.03519808,-0.087381426
MNE,Montenegro,Cntry/Terr,628.062,46.696,10.768,108,0.102519956,0.104802484,0.117909139,NA,NA,NA,NA,NA,NA,NA,NA
BGD,Bangladesh,Cntry/Terr,164689.383,1265.187,5.5395,114,0.043628543,0.104641445,0.117727961,228,0.175916763,0.42192984,0.474696611,70.86267488,74.38923189,-0.269597854,-0.453436278
POL,Poland,Cntry/Terr,37846.605,123.589,10.37,121,0.12395972,0.101947364,0.114696955,235,0.126123435,0.103726854,0.11669899,74.89819567,82.55748638,-0.085689137,-0.113601466
IT18,Calabria,Italy,1949.986623,128147.0989,10.1,118,0.154290498,0.095515576,0.107460805,232,0.095805897,0.059309909,0.066727238,79.05081168,85.13077571,-0.065101131,-0.086100615
ES19,Melilla,Spain,85.18719925,7098.933271,5.78,108,0.079563336,0.09543322,0.107368149,NA,NA,NA,NA,NA,NA,NA,NA
ALB,Albania,Cntry/Terr,2877.8,105.029,8.262,120,0.087966502,0.093568506,0.105270234,234,0.992282014,1.055473887,1.187472017,76.23384172,79.61486596,-0.865532927,-0.676025844
KAZ,Kazakhstan,Cntry/Terr,18776.707,6.955,7.237,106,0.0485467,0.093104896,0.104748644,220,0.64642129,1.239733835,1.394775613,68.60013363,76.98982085,-0.585050604,-0.669205312
SSD,South Sudan,Cntry/Terr,11193.729,18.322,10.2335,58,0.021422093,0.09076407,0.102115073,172,0.007474083,0.031667221,0.035627541,56.56277117,58.92311677,-0.008496457,-0.695108821
UKR,Ukraine,Cntry/Terr,43733.759,75.492,15.193,120,0.093730795,0.090478905,0.101794245,234,0.095581345,0.092265252,0.103803993,67.15180819,76.84649996,-0.041268708,-0.101122231
IT17,Basilicata,Italy,564.2859478,56076.89301,11.1,110,0.159203617,0.090368553,0.101670092,224,0.077329463,0.043894428,0.049383888,78.7077257,85.49294182,-0.045990365,-0.066104652
GLP,Guadeloupe,Cntry/Terr,400.127,245.778,8.491,106,0.120810699,0.088938771,0.100061501,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Cntry/Terr,341.25,3.404,6.7915,113,0.094913936,0.087772202,0.098749041,227,0.056341391,0.052102022,0.058617929,81.62404802,84.54464068,-0.058283785,-0.056960724
CZE,Czechia,Cntry/Terr,10708.982,138.646,10.682,111,0.108380857,0.087284634,0.098200497,225,0.073704683,0.059358142,0.066781503,76.84791372,81.99391014,-0.047702192,-0.059669101
BGR,Bulgaria,Cntry/Terr,6948.445,64.006,15.5085,123,0.112199169,0.086456213,0.097268473,237,0.208911059,0.160978545,0.181110608,71.5970049,78.63380012,-0.095507177,-0.133538587
IDN,Indonesia,Cntry/Terr,273523.621,150.987,6.604,123,0.037172872,0.084527571,0.095098634,237,0.231984713,0.527511146,0.593481973,69.41297846,73.74598603,-0.288520106,-0.386346776
MTQ,Martinique,Cntry/Terr,375.265,354.024,9.401,108,0.126429175,0.081893287,0.092134905,NA,NA,NA,NA,NA,NA,NA,NA
BRB,Barbados,Cntry/Terr,287.371,668.305,9.136,96,0.092867756,0.077957271,0.087706649,210,0.035096466,0.029461514,0.033145987,77.94762779,80.48847037,-0.030913612,-0.110208124
PHL,Philippines,Cntry/Terr,109581.085,367.512,6.0025,161,0.027259318,0.071958565,0.080957742,275,0.320887803,0.847072782,0.953008158,66.87922517,74.88166739,-0.49873498,-0.732041604
HRV,Croatia,Cntry/Terr,4105.268,73.361,13.224,109,0.094061286,0.067902727,0.076394678,223,0.048921747,0.035316549,0.039733255,75.44750119,81.64313901,-0.024704184,-0.058226632
PSE,State of Palestine,Cntry/Terr,5101.416,847.411,3.458,108,0.015943286,0.066969158,0.075344357,NA,NA,NA,NA,NA,NA,NA,NA
US30,Montana,U.S.A.,1076.137213,2.854544268,9.71,104,0.081756089,0.065486002,0.073675717,218,0.03425476,0.027437801,0.030869187,76.58868081,80.9523055,-0.025541206,-0.073679878
LTU,Lithuania,Cntry/Terr,2722.291,43.436,13.997,113,0.09399293,0.062985525,0.070862528,227,0.048966821,0.032813117,0.036916742,70.43158936,81.35061854,-0.020973246,-0.066561501
GIN,Guinea,Cntry/Terr,13132.792,53.446,8.1145,87,0.01153207,0.060456327,0.068017027,201,0.067551145,0.354133659,0.398421804,60.94089972,61.76649835,-0.113039642,-0.618008215
MLT,Malta,Cntry/Terr,441.539,1379.809,8.6025,94,0.079364571,0.059194114,0.066596961,208,0.031262782,0.023317365,0.026233447,80.85101702,84.30713451,-0.022839543,-0.06082861
NGA,Nigeria,Cntry/Terr,206139.587,226.336,11.4795,108,0.011327007,0.05839251,0.065695109,NA,NA,NA,NA,NA,NA,NA,NA
GHA,Ghana,Cntry/Terr,31072.945,136.56,7.1855,110,0.013813244,0.058207636,0.065487115,224,0.322183938,1.357651038,1.527439603,62.68237292,64.75874457,-0.50616083,-0.657194337
KEN,Kenya,Cntry/Terr,53771.3,94.478,5.431,107,0.011005072,0.057208517,0.064363045,221,0.066139214,0.3438166,0.386814489,64.28479567,68.75604476,-0.141302612,-0.42545324
LBY,Libya,Cntry/Terr,6871.287,3.905,5.145,100,0.02024075,0.056739103,0.063834925,214,0.696976418,1.95377233,2.198112144,69.318788,75.25439912,-0.934595163,-0.840441748
BRN,Brunei Darussalam,Cntry/Terr,437.483,83.014,4.678,106,0.02367747,0.055113084,0.062005556,220,0.010579838,0.02462626,0.027706033,74.83021917,77.16971418,-0.018951789,-0.08472374
NER,Niger,Cntry/Terr,24206.636,19.11,7.8865,107,0.009608858,0.054509397,0.061326372,221,0.004777673,0.027102916,0.030492421,61.53091608,63.36673713,-0.010192829,-0.553394964
CIV,Cote d'Ivoire,Cntry/Terr,26378.275,82.951,9.775,100,0.010961293,0.052787329,0.05938894,214,0.029481548,0.141977061,0.159732788,56.74032796,58.73527576,-0.03959465,-0.609861778
CYP,Cyprus,Cntry/Terr,1207.361,130.667,7.201,115,0.05008408,0.05256008,0.059133272,229,0.023356559,0.024511234,0.027576622,79.06818632,83.09536472,-0.0218492,-0.047852004
ZMB,Zambia,Cntry/Terr,18383.956,24.73,6.327,100,0.008361639,0.051365206,0.057788967,214,0.38314448,2.353640923,2.647988517,60.20695572,65.91664655,-0.751027848,-1.04556541
BLZ,Belize,Cntry/Terr,397.621,17.432,4.8065,96,0.019176553,0.048184652,0.05421065,NA,NA,NA,NA,NA,NA,NA,NA
BFA,Burkina Faso,Cntry/Terr,20903.278,76.401,7.755,115,0.008069465,0.046462643,0.052273286,229,0.004082879,0.02350854,0.02644853,61.06629885,62.10729881,-0.008637096,-0.568368772
LVA,Latvia,Cntry/Terr,1886.202,30.325,14.7755,99,0.058800219,0.040546894,0.04561771,213,0.027225493,0.018773896,0.021121769,70.3598058,80.03313291,-0.010658251,-0.054573645
MAR,Morocco,Cntry/Terr,36910.558,82.703,5.092,123,0.019509257,0.038897704,0.043762272,NA,NA,NA,NA,NA,NA,NA,NA
US15,Hawaii,U.S.A.,1439.609391,86.53318852,7.98,100,0.04830477,0.035881292,0.040368626,214,0.021471737,0.015949433,0.017944077,78.99690376,85.25234356,-0.018597068,-0.072585269
MDG,Madagascar,Cntry/Terr,27691.019,47.596,5.85,55,0.007930369,0.034598248,0.038925123,NA,NA,NA,NA,NA,NA,NA,NA
MUS,Mauritius,Cntry/Terr,1271.767,626.486,8.7075,109,0.026402621,0.033430436,0.037611265,223,0.010855003,0.013744374,0.015463252,71.79758632,78.47286331,-0.008855406,-0.104974558
GRC,Greece,Cntry/Terr,10423.056,80.862,11.091,122,0.055549927,0.033405921,0.037583683,236,0.029337271,0.017642482,0.01984886,79.96723612,84.7324873,-0.020398272,-0.040948272
COD,Democratic Republic of the Congo,Cntry/Terr,89561.404,39.506,9.1665,112,0.006896107,0.032662463,0.036747248,226,0.098936966,0.468601365,0.527204902,59.16101805,61.62803168,-0.188231119,-0.840313851
BEN,Benin,Cntry/Terr,12123.198,107.513,8.5835,96,0.007233034,0.031223254,0.035128051,210,0.140835977,0.60795478,0.683985931,60.25049705,62.81100172,-0.235922852,-0.819231294
TGO,Togo,Cntry/Terr,8278.737,152.211,8.2255,104,0.006376391,0.030810157,0.034663292,218,0.002733616,0.013208593,0.014860467,60.40090707,61.70685801,-0.004429163,-0.505649043
LBN,Lebanon,Cntry/Terr,6825.442,667.199,4.5865,123,0.015694508,0.029024183,0.032653962,237,0.008055239,0.014896722,0.016759714,77.2620251,80.86230712,-0.012502865,-0.103143361
MWI,Malawi,Cntry/Terr,19129.955,202.906,6.3675,95,0.005034815,0.027162461,0.030559412,209,0.087904374,0.474237674,0.533546091,61.20239076,67.16580242,-0.151822068,-0.488631149
URY,Uruguay,Cntry/Terr,3473.727,19.848,9.4765,102,0.029955959,0.02697505,0.030348564,216,0.013864703,0.01248503,0.014046415,74.29896634,81.50051143,-0.008955966,-0.086726215
REU,Reunion,Cntry/Terr,895.308,358.123,6.3255,52,0.023584492,0.026875856,0.030236964,NA,NA,NA,NA,NA,NA,NA,NA
TTO,Trinidad and Tobago,Cntry/Terr,1399.491,272.805,8.6725,108,0.019372123,0.026207004,0.029484466,222,0.009220846,0.01247415,0.014034174,70.95605491,76.14137724,-0.008165752,-0.194202004
MYS,Malaysia,Cntry/Terr,32365.998,98.512,5.2655,115,0.011898155,0.02421772,0.027246401,229,0.006077584,0.012370425,0.013917477,74.34097814,78.3818197,-0.010200207,-0.056570569
GMB,Gambia,Cntry/Terr,2416.664,238.801,7.552,106,0.004286277,0.023461298,0.026395381,NA,NA,NA,NA,NA,NA,NA,NA
