LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,279,2.08,1.44,1.70,293,2.12,1.47,1.73,11.55,1.70,77.7,82.4,80.0,-1.83,-1.56,-1.70
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,267,0.55,1.44,1.69,281,0.60,1.55,1.83,9.95,0.46,60.2,67.2,63.6,-0.61,-0.58,-0.60
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,268,1.19,1.44,1.69,282,1.26,1.52,1.79,10.42,0.97,70.4,77.6,73.9,-1.07,-0.97,-1.02
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,264,0.92,1.43,1.68,278,0.94,1.46,1.72,7.52,0.72,71.3,76.7,74.0,-1.35,-1.06,-1.21
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,263,0.99,1.42,1.67,277,0.95,1.36,1.60,NA,NA,NA,NA,NA,NA,NA,NA
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,263,0.99,1.42,1.67,277,1.10,1.58,1.86,NA,NA,NA,NA,NA,NA,NA,NA
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,263,0.40,1.40,1.65,277,0.40,1.38,1.63,2.80,0.30,75.0,79.2,77.0,-1.37,-1.28,-1.33
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,276,1.64,1.40,1.64,290,1.89,1.60,1.88,10.50,1.49,74.8,80.1,77.4,-1.85,-1.58,-1.72
PE10,Huanuco,Peru,804.804,21.6,NA,274,0.78,1.37,1.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,269,0.94,1.35,1.59,283,0.99,1.43,1.68,NA,NA,NA,NA,NA,NA,NA,NA
PE01,Amazonas (PE),Peru,423.381,10.8,NA,274,0.78,1.35,1.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES02,Aragon,Spain,"1,315.017",27.6,10.26,286,2.46,1.31,1.54,300,1.66,0.89,1.04,12.85,1.36,79.8,85.5,82.6,-1.28,-1.20,-1.24
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,277,1.28,1.30,1.53,291,1.38,1.40,1.65,9.50,1.09,73.8,79.0,76.3,-1.51,-1.27,-1.39
ES17,"Rioja, La",Spain,315.741,62.6,10.00,285,2.34,1.30,1.53,299,2.39,1.32,1.56,12.78,1.95,79.5,85.1,82.2,-1.84,-1.78,-1.81
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,272,0.95,1.29,1.52,286,0.90,1.22,1.44,6.17,0.70,75.9,82.4,79.0,-1.20,-1.28,-1.24
MNE,Montenegro,Cntry/Terr,628.062,46.7,10.70,269,1.33,1.29,1.52,283,1.45,1.41,1.66,11.91,1.12,73.5,78.5,75.9,-1.12,-0.92,-1.02
BIH,Bosnia and Herzegovina,Cntry/Terr,"3,280.815",64.3,10.61,273,1.45,1.28,1.51,287,1.71,1.51,1.77,12.40,1.34,73.8,78.9,76.3,-1.30,-1.08,-1.20
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,273,1.12,1.26,1.48,287,1.11,1.24,1.46,7.33,0.87,76.5,81.3,78.8,-1.53,-1.31,-1.42
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,276,1.15,1.25,1.47,290,1.24,1.34,1.58,8.22,0.98,75.0,80.1,77.5,-1.57,-1.35,-1.46
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,268,0.87,1.25,1.47,282,0.93,1.34,1.58,NA,NA,NA,NA,NA,NA,NA,NA
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,275,1.55,1.24,1.46,289,1.73,1.38,1.63,11.62,1.37,74.1,79.2,76.6,-1.49,-1.26,-1.38
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,264,0.85,1.23,1.44,278,0.83,1.20,1.41,NA,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,"11,565.208",58.0,NA,267,0.85,1.22,1.44,281,0.90,1.29,1.52,NA,NA,NA,NA,NA,NA,NA,NA
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,276,1.41,1.22,1.43,290,1.59,1.38,1.62,11.37,1.26,73.2,78.7,75.9,-1.38,-1.21,-1.30
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,281,2.68,1.19,1.40,295,2.20,0.98,1.15,14.95,1.77,80.3,85.7,82.9,-1.48,-1.37,-1.42
PE19,Pasco,Peru,284.581,11.4,NA,274,0.61,1.17,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,269,1.39,1.16,1.36,283,1.39,1.16,1.36,12.20,1.07,72.4,77.8,75.1,-1.11,-0.95,-1.03
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,272,1.42,1.15,1.36,286,1.55,1.26,1.48,9.80,1.21,75.5,81.1,78.2,-1.64,-1.43,-1.54
BR29,Bahia,Brazil,"15,043.792",26.6,NA,265,0.80,1.15,1.35,279,0.81,1.16,1.36,NA,NA,NA,NA,NA,NA,NA,NA
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,268,1.48,1.14,1.34,282,1.33,1.03,1.21,10.92,1.03,75.7,80.7,78.2,-1.17,-1.00,-1.09
IT22,Trento (Provincia autonoma di),Italy,541.866,87.3,9.30,282,1.97,1.13,1.33,296,2.22,1.28,1.51,11.47,1.79,79.1,84.9,81.9,-1.97,-1.69,-1.83
PSE,State of Palestine,Cntry/Terr,"5,101.416",847.4,3.46,269,0.29,1.13,1.33,283,0.35,1.38,1.62,3.76,0.27,71.5,75.2,73.3,-1.01,-0.77,-0.90
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,279,1.87,1.13,1.33,293,1.88,1.14,1.34,11.01,1.51,80.2,85.7,82.9,-1.63,-1.55,-1.59
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,264,1.37,1.11,1.31,278,1.56,1.26,1.48,10.59,1.18,73.8,79.9,76.7,-1.45,-1.30,-1.38
PE05,Ayacucho,Peru,688.200,15.7,NA,274,0.71,1.09,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,274,0.89,1.09,1.28,288,0.93,1.14,1.35,12.64,0.73,67.1,75.6,71.2,-0.60,-0.65,-0.63
IT01,Piemonte,Italy,"4,369.052",172.3,12.30,289,2.14,1.08,1.27,303,2.20,1.11,1.31,14.52,1.82,78.2,84.0,81.1,-1.53,-1.33,-1.43
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,272,1.17,1.07,1.26,286,1.34,1.23,1.44,9.77,1.05,74.6,79.8,77.1,-1.40,-1.21,-1.31
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,273,1.26,1.06,1.24,287,1.34,1.12,1.32,11.35,1.05,73.2,78.9,76.0,-1.16,-1.00,-1.09
IT21,Bolzano (Provincia autonoma di),Italy,531.191,71.8,8.30,282,1.64,1.05,1.24,296,1.74,1.11,1.31,10.31,1.41,78.8,85.1,81.9,-1.67,-1.44,-1.56
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,268,0.42,1.05,1.23,282,0.40,1.01,1.19,4.87,0.31,72.1,76.8,74.4,-1.04,-0.88,-0.96
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,266,0.70,1.04,1.22,280,0.68,1.01,1.18,7.62,0.52,71.6,76.4,73.9,-0.97,-0.74,-0.86
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,273,1.17,1.03,1.21,287,1.25,1.10,1.29,9.56,0.98,75.1,80.6,77.8,-1.32,-1.17,-1.25
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,261,0.58,1.02,1.20,275,0.56,0.97,1.14,7.50,0.42,71.0,75.6,73.2,-0.74,-0.56,-0.65
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,264,0.71,1.02,1.20,278,0.71,1.03,1.21,NA,NA,NA,NA,NA,NA,NA,NA
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,274,1.37,1.01,1.19,288,1.64,1.20,1.41,12.20,1.29,74.2,79.8,76.9,-1.31,-1.15,-1.23
US47,Tennessee,U.S.A.,"6,847.752",64.1,10.44,271,1.15,1.00,1.18,285,1.35,1.17,1.38,11.75,1.05,72.6,77.9,75.2,-1.13,-0.95,-1.04
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,292,1.18,1.00,1.18,306,1.27,1.08,1.27,10.09,1.07,75.1,80.3,77.7,-1.35,-1.16,-1.26
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,268,1.17,0.99,1.17,282,1.38,1.17,1.37,12.39,1.07,71.9,77.6,74.7,-1.06,-0.93,-1.00
IT08,Emilia-Romagna,Italy,"4,468.697",164.5,11.20,297,1.90,0.99,1.17,311,2.06,1.08,1.27,13.23,1.75,79.2,84.6,81.8,-1.63,-1.42,-1.53
IT07,Liguria,Italy,"1,557.702",192.2,14.30,291,2.20,0.97,1.14,305,2.38,1.05,1.24,16.55,1.99,78.5,84.1,81.2,-1.47,-1.31,-1.39
CZE,Czechia,Cntry/Terr,"10,708.982",138.6,10.50,272,1.26,0.97,1.14,286,1.34,1.03,1.21,11.89,1.05,75.9,81.2,78.4,-1.04,-0.88,-0.96
ES18,Ceuta,Spain,83.673,"4,183.6",6.29,267,0.93,0.97,1.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SVN,Slovenia,Cntry/Terr,"2,078.932",103.2,9.94,277,1.42,0.97,1.14,291,1.88,1.28,1.50,11.96,1.49,77.3,82.8,80.0,-1.47,-1.32,-1.40
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,276,0.97,0.95,1.12,290,1.09,1.06,1.25,8.09,0.87,76.5,81.5,78.9,-1.37,-1.14,-1.25
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,268,1.13,0.95,1.11,282,1.31,1.09,1.29,9.29,1.01,77.1,81.8,79.4,-1.37,-1.15,-1.26
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,263,0.65,0.92,1.08,277,0.62,0.89,1.05,8.07,0.47,70.6,76.2,73.3,-0.81,-0.65,-0.73
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,286,1.43,0.92,1.08,300,2.74,1.77,2.08,11.50,2.25,78.6,84.4,81.4,-2.43,-2.24,-2.34
US10,Delaware,U.S.A.,979.254,193.4,9.54,267,1.18,0.91,1.08,281,1.21,0.93,1.10,10.92,0.93,74.8,80.5,77.6,-1.05,-0.92,-0.99
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,288,1.24,0.91,1.07,302,1.58,1.16,1.36,10.76,1.30,78.2,81.9,80.0,-1.54,-1.21,-1.38
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,243,0.36,0.88,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES16,Pais Vasco,Spain,"2,202.966",304.5,9.89,290,1.59,0.87,1.03,304,1.64,0.90,1.06,12.13,1.36,80.0,85.6,82.7,-1.31,-1.26,-1.29
