LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
US50,Vermont,U.S.A.,634.325,26.5,9.63,140,0.24,0.19,0.21,256,0.14,0.11,0.12,10.25,0.10,76.7,81.8,79.2,-0.1,-0.10,-0.11
US23,Maine,U.S.A.,"1,355.887",17.0,10.99,133,0.25,0.18,0.20,249,0.17,0.12,0.14,11.89,0.12,75.9,81.0,78.4,-0.1,-0.10,-0.11
SEN,Senegal,Cntry/Terr,"16,743.930",87.0,5.81,129,0.04,0.18,0.20,245,0.61,2.87,3.19,5.95,0.41,64.7,69.2,66.9,-1.3,-0.90,-1.10
US41,Oregon,U.S.A.,"4,244.225",17.1,8.84,143,0.20,0.17,0.19,259,1.00,0.85,0.95,9.94,0.70,76.4,81.1,78.7,-0.9,-0.75,-0.83
ALB,Albania,Cntry/Terr,"2,877.800",105.0,7.82,148,0.16,0.17,0.19,264,0.58,0.62,0.69,8.88,0.42,76.5,79.9,78.2,-0.6,-0.40,-0.50
BLR,Belarus,Cntry/Terr,"9,449.321",46.6,12.55,129,0.17,0.17,0.19,245,0.25,0.25,0.28,12.83,0.17,69.6,79.5,74.4,-0.1,-0.15,-0.14
CN17,Hubei,China,"60,772.884",326.9,7.00,210,0.13,0.17,0.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DEU,Germany,Cntry/Terr,"83,783.945",240.4,11.16,152,0.26,0.17,0.19,268,0.22,0.14,0.16,11.80,0.16,79.0,83.7,81.3,-0.2,-0.14,-0.16
PRI,Puerto Rico,Cntry/Terr,"2,860.840",322.5,9.35,140,0.24,0.17,0.19,256,1.13,0.81,0.90,11.13,0.79,75.9,82.8,79.2,-0.9,-0.83,-0.86
SDN,Sudan,Cntry/Terr,"43,849.269",24.8,7.24,146,0.04,0.17,0.19,262,0.04,0.15,0.16,7.14,0.03,63.6,67.4,65.4,-0.1,-0.06,-0.07
IND,India,Cntry/Terr,"1,380,004.385",464.1,7.24,149,0.07,0.16,0.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES05,Canarias,Spain,"2,136.113",286.8,7.05,148,0.19,0.16,0.18,264,0.11,0.09,0.10,8.04,0.08,80.0,85.1,82.5,-0.1,-0.10,-0.10
US54,West Virginia,U.S.A.,"1,828.890",29.3,12.82,124,0.20,0.15,0.17,240,0.20,0.15,0.17,13.51,0.13,72.4,77.9,75.1,-0.1,-0.10,-0.11
DZA,Algeria,Cntry/Terr,"43,851.043",18.4,4.72,150,0.07,0.15,0.16,266,0.22,0.45,0.50,5.02,0.16,75.4,78.0,76.7,-0.5,-0.30,-0.39
AUT,Austria,Cntry/Terr,"9,006.400",109.3,9.87,149,0.20,0.14,0.16,265,0.15,0.11,0.12,10.09,0.11,79.2,83.9,81.5,-0.1,-0.10,-0.12
ES18,Ceuta,Spain,83.673,"4,183.6",6.29,134,0.13,0.14,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATG,Antigua and Barbuda,Cntry/Terr,97.928,222.6,6.34,122,0.09,0.14,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US56,Wyoming,U.S.A.,584.633,2.3,8.23,109,0.16,0.14,0.16,225,0.08,0.07,0.08,8.74,0.05,76.8,81.4,79.0,-0.1,-0.06,-0.06
COG,Congo,Cntry/Terr,"5,518.092",16.2,6.75,129,0.03,0.14,0.16,245,0.03,0.12,0.13,6.68,0.02,63.1,66.1,64.6,-0.1,-0.03,-0.04
CRI,Costa Rica,Cntry/Terr,"5,094.114",99.8,5.05,142,0.10,0.14,0.16,258,1.57,2.17,2.41,6.49,1.10,75.6,81.0,78.2,-2.4,-2.01,-2.19
GUY,Guyana,Cntry/Terr,786.559,4.0,7.42,149,0.07,0.14,0.15,265,0.04,0.07,0.08,7.63,0.03,66.9,73.2,70.0,-0.1,-0.05,-0.06
IT15,Campania,Italy,"5,801.773","424,534.7",9.20,150,0.18,0.14,0.15,266,0.52,0.39,0.43,10.07,0.38,77.9,83.8,80.8,-0.4,-0.38,-0.41
US30,Montana,U.S.A.,"1,076.137",2.9,9.71,132,0.17,0.14,0.15,248,0.43,0.35,0.39,10.21,0.29,76.2,80.7,78.4,-0.4,-0.29,-0.33
SLE,Sierra Leone,Cntry/Terr,"7,976.985",110.5,11.91,109,0.03,0.13,0.15,225,0.01,0.06,0.07,11.40,0.01,54.1,55.8,54.9,0.0,-0.01,-0.01
COM,Comoros,Cntry/Terr,869.595,467.3,7.27,97,0.03,0.13,0.14,213,0.01,0.06,0.07,7.12,0.01,62.7,66.3,64.5,0.0,-0.02,-0.02
HUN,Hungary,Cntry/Terr,"9,660.350",106.7,12.53,146,0.16,0.13,0.14,262,0.09,0.07,0.08,13.00,0.06,73.3,80.3,76.7,-0.1,-0.05,-0.05
LBY,Libya,Cntry/Terr,"6,871.287",3.9,5.07,128,0.04,0.12,0.14,244,0.93,2.59,2.89,5.81,0.62,68.8,75.0,71.8,-1.4,-1.14,-1.28
BGD,Bangladesh,Cntry/Terr,"164,689.383","1,265.2",5.55,142,0.05,0.12,0.14,258,0.38,0.90,1.00,5.89,0.27,70.5,74.3,72.3,-0.6,-0.54,-0.59
HTI,Haiti,Cntry/Terr,"11,402.533",413.7,8.57,124,0.04,0.12,0.14,240,0.06,0.15,0.17,8.50,0.04,62.0,66.4,64.1,-0.1,-0.06,-0.07
NIC,Nicaragua,Cntry/Terr,"6,624.554",55.0,5.06,134,0.05,0.12,0.14,250,0.11,0.27,0.30,5.27,0.08,71.0,78.0,74.4,-0.2,-0.20,-0.20
US02,Alaska,U.S.A.,745.469,0.5,5.96,126,0.10,0.12,0.13,242,0.07,0.09,0.10,6.79,0.05,76.2,81.2,78.6,-0.1,-0.08,-0.09
IT20,Sardegna,Italy,"1,643.577","68,239.9",9.90,146,0.20,0.12,0.13,262,0.89,0.52,0.58,11.23,0.63,79.4,85.5,82.4,-0.7,-0.61,-0.64
BGR,Bulgaria,Cntry/Terr,"6,948.445",64.0,15.38,151,0.15,0.12,0.13,267,0.87,0.68,0.75,16.19,0.63,71.2,78.4,74.7,-0.5,-0.40,-0.42
IT10,Umbria,Italy,884.495,"104,653.3",11.40,148,0.22,0.12,0.13,264,0.28,0.15,0.16,12.29,0.20,81.2,86.1,83.6,-0.2,-0.17,-0.19
MWI,Malawi,Cntry/Terr,"19,129.955",202.9,6.77,123,0.02,0.11,0.13,239,0.15,0.77,0.86,6.49,0.10,61.1,67.4,64.2,-0.3,-0.24,-0.26
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,139,0.08,0.11,0.12,255,0.05,0.07,0.08,5.54,0.03,77.0,83.6,80.2,-0.1,-0.07,-0.06
IDN,Indonesia,Cntry/Terr,"273,523.621",151.0,6.45,151,0.05,0.11,0.12,267,0.08,0.17,0.19,6.73,0.06,69.6,74.0,71.8,-0.1,-0.08,-0.10
SVN,Slovenia,Cntry/Terr,"2,078.932",103.2,9.94,144,0.15,0.11,0.12,260,0.18,0.13,0.14,10.68,0.13,78.6,84.0,81.2,-0.1,-0.12,-0.13
FIN,Finland,Cntry/Terr,"5,540.718",18.2,9.73,140,0.16,0.11,0.12,256,0.09,0.06,0.07,10.15,0.06,79.2,84.8,81.9,-0.1,-0.07,-0.07
KEN,Kenya,Cntry/Terr,"53,771.300",94.5,5.52,135,0.02,0.10,0.11,251,0.45,2.28,2.54,5.77,0.31,63.4,68.4,65.8,-1.0,-0.79,-0.92
UKR,Ukraine,Cntry/Terr,"43,733.759",75.5,15.19,148,0.10,0.10,0.11,264,0.30,0.29,0.32,15.18,0.21,67.0,76.8,71.8,-0.1,-0.16,-0.15
ABW,Aruba,Cntry/Terr,106.766,593.1,8.97,115,0.09,0.10,0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT14,Molise,Italy,306.556,"68,830.7",12.10,145,0.19,0.10,0.11,261,0.27,0.14,0.16,12.81,0.19,79.9,85.7,82.7,-0.2,-0.17,-0.17
PHL,Philippines,Cntry/Terr,"109,581.085",367.5,5.83,189,0.04,0.10,0.11,305,0.61,1.59,1.77,6.55,0.51,66.3,74.5,70.3,-1.0,-1.11,-1.07
NOR,Norway,Cntry/Terr,"5,421.242",14.8,8.00,148,0.12,0.10,0.11,264,0.07,0.06,0.06,8.06,0.05,80.6,84.4,82.5,-0.1,-0.06,-0.06
MLI,Mali,Cntry/Terr,"20,250.834",16.6,9.82,128,0.02,0.10,0.11,244,0.01,0.05,0.06,9.23,0.01,58.8,60.4,59.6,0.0,-0.01,-0.02
GMB,Gambia,Cntry/Terr,"2,416.664",238.8,7.99,134,0.02,0.10,0.11,250,0.99,5.30,5.90,8.23,0.67,59.1,62.6,60.8,-1.9,-1.26,-1.59
POL,Poland,Cntry/Terr,"37,846.605",123.6,10.09,149,0.12,0.10,0.11,265,0.26,0.22,0.24,10.79,0.19,74.8,82.5,78.5,-0.2,-0.20,-0.20
EST,Estonia,Cntry/Terr,"1,326.539",31.3,11.62,136,0.13,0.09,0.10,252,0.08,0.06,0.07,12.29,0.06,74.4,82.7,78.5,0.0,-0.05,-0.05
TJK,Tajikistan,Cntry/Terr,"9,537.642",68.1,4.90,98,0.02,0.09,0.10,214,0.01,0.05,0.05,4.74,0.01,69.0,73.6,71.2,0.0,-0.02,-0.02
TCD,Chad,Cntry/Terr,"16,425.859",13.0,12.24,102,0.02,0.09,0.10,218,0.01,0.04,0.05,11.73,0.00,53.1,55.9,54.4,0.0,-0.01,-0.01
MDG,Madagascar,Cntry/Terr,"27,691.019",47.6,6.13,83,0.02,0.09,0.10,199,0.44,1.91,2.13,6.15,0.24,64.9,68.5,66.7,-0.8,-0.53,-0.66
IT19,Sicilia,Italy,"5,005.165","193,904.0",10.40,149,0.14,0.09,0.10,265,0.27,0.17,0.19,11.02,0.19,78.4,84.3,81.3,-0.2,-0.18,-0.19
SOM,Somalia,Cntry/Terr,"15,893.219",25.3,10.94,122,0.02,0.09,0.10,238,0.01,0.04,0.05,10.56,0.01,55.9,59.4,57.6,0.0,-0.01,-0.01
IT18,Calabria,Italy,"1,949.987","128,147.1",10.10,146,0.12,0.08,0.09,262,0.12,0.07,0.08,10.85,0.08,79.0,85.1,82.0,-0.1,-0.08,-0.09
CZE,Czechia,Cntry/Terr,"10,708.982",138.6,10.50,139,0.10,0.08,0.09,255,0.78,0.64,0.71,11.44,0.54,76.3,81.6,78.9,-0.6,-0.47,-0.52
ES19,Melilla,Spain,85.187,"7,098.9",5.78,136,0.06,0.08,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT17,Basilicata,Italy,564.286,"56,076.9",11.10,138,0.13,0.08,0.08,254,0.09,0.05,0.06,11.71,0.06,78.7,85.5,82.0,-0.1,-0.06,-0.06
SSD,South Sudan,Cntry/Terr,"11,193.729",18.3,10.56,86,0.02,0.07,0.08,202,0.07,0.31,0.35,10.28,0.04,56.5,59.6,58.0,-0.1,-0.07,-0.08
HRV,Croatia,Cntry/Terr,"4,105.268",73.4,13.13,137,0.10,0.07,0.08,253,0.07,0.05,0.06,13.39,0.05,75.4,81.7,78.5,0.0,-0.04,-0.04
GLP,Guadeloupe,Cntry/Terr,400.127,245.8,8.19,134,0.10,0.07,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ISL,Iceland,Cntry/Terr,341.250,3.4,6.70,141,0.08,0.07,0.08,257,0.04,0.04,0.05,7.02,0.03,81.6,84.6,83.1,-0.1,-0.04,-0.05
MTQ,Martinique,Cntry/Terr,375.265,354.0,9.07,136,0.11,0.07,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Cntry/Terr,"14,862.927",38.4,8.07,138,0.01,0.07,0.08,254,0.21,0.99,1.10,7.95,0.15,59.4,62.7,61.0,-0.4,-0.26,-0.31
GHA,Ghana,Cntry/Terr,"31,072.945",136.6,7.35,138,0.02,0.07,0.08,254,0.08,0.35,0.39,7.28,0.06,63.0,65.3,64.1,-0.2,-0.10,-0.13
NGA,Nigeria,Cntry/Terr,"206,139.587",226.3,11.97,136,0.01,0.06,0.07,252,0.01,0.06,0.07,11.48,0.01,54.0,55.9,54.9,0.0,-0.01,-0.01
GIN,Guinea,Cntry/Terr,"13,132.792",53.4,8.54,115,0.01,0.06,0.07,231,0.04,0.19,0.22,8.18,0.02,61.0,62.3,61.6,-0.1,-0.04,-0.06
BRB,Barbados,Cntry/Terr,287.371,668.3,8.98,124,0.07,0.06,0.07,240,0.04,0.03,0.04,9.24,0.03,77.9,80.6,79.2,0.0,-0.03,-0.03
MAR,Morocco,Cntry/Terr,"36,910.558",82.7,5.06,151,0.03,0.06,0.07,267,1.20,2.38,2.65,6.05,0.87,73.8,76.8,75.3,-1.8,-1.25,-1.55
CIV,Cote d'Ivoire,Cntry/Terr,"26,378.275",83.0,10.16,128,0.01,0.05,0.06,244,0.02,0.11,0.13,9.83,0.02,56.7,59.3,58.0,0.0,-0.02,-0.03
LTU,Lithuania,Cntry/Terr,"2,722.291",43.4,13.56,141,0.08,0.05,0.06,257,0.04,0.03,0.03,14.60,0.03,70.4,81.4,75.8,0.0,-0.03,-0.02
PRY,Paraguay,Cntry/Terr,"7,132.530",18.0,5.48,140,0.02,0.05,0.06,256,0.06,0.13,0.15,5.73,0.04,72.2,76.4,74.3,-0.1,-0.09,-0.10
MLT,Malta,Cntry/Terr,441.539,"1,379.8",8.24,122,0.06,0.05,0.05,238,0.03,0.02,0.03,8.88,0.02,80.8,84.3,82.6,0.0,-0.02,-0.03
LBN,Lebanon,Cntry/Terr,"6,825.442",667.2,4.31,151,0.02,0.05,0.05,267,0.06,0.11,0.12,4.71,0.04,77.2,80.9,79.0,-0.1,-0.09,-0.09
US15,Hawaii,U.S.A.,"1,439.609",86.5,7.98,128,0.06,0.04,0.05,244,0.03,0.02,0.02,8.44,0.02,79.0,85.3,82.1,0.0,-0.03,-0.03
BRN,Brunei Darussalam,Cntry/Terr,437.483,83.0,4.40,134,0.02,0.04,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NER,Niger,Cntry/Terr,"24,206.636",19.1,8.41,135,0.01,0.04,0.05,251,0.00,0.02,0.03,7.90,0.00,61.5,63.9,62.7,0.0,-0.01,-0.01
CYP,Cyprus,Cntry/Terr,"1,207.361",130.7,6.99,143,0.04,0.04,0.05,259,0.02,0.02,0.03,7.45,0.02,79.1,83.1,81.0,0.0,-0.02,-0.02
BEN,Benin,Cntry/Terr,"12,123.198",107.5,8.96,124,0.01,0.04,0.04,240,0.10,0.44,0.49,8.66,0.07,60.3,63.5,61.9,-0.2,-0.13,-0.17
UZB,Uzbekistan,Cntry/Terr,"33,469.199",78.7,5.77,134,0.01,0.04,0.04,250,0.06,0.16,0.18,5.92,0.04,69.5,73.9,71.6,-0.1,-0.07,-0.08
ETH,Ethiopia,Cntry/Terr,"114,963.583",115.0,6.66,125,0.01,0.04,0.04,241,0.50,2.04,2.27,6.70,0.33,63.9,68.1,66.0,-1.0,-0.72,-0.89
BFA,Burkina Faso,Cntry/Terr,"20,903.278",76.4,8.27,143,0.01,0.04,0.04,259,0.00,0.02,0.02,7.78,0.00,61.1,62.7,61.8,0.0,-0.01,-0.01
BLZ,Belize,Cntry/Terr,397.621,17.4,4.70,124,0.01,0.04,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VEN,Venezuela (Bolivarian Republic of),Cntry/Terr,"28,435.943",32.2,6.95,133,0.02,0.04,0.04,249,0.04,0.07,0.08,7.32,0.03,68.4,76.1,72.2,0.0,-0.05,-0.05
TGO,Togo,Cntry/Terr,"8,278.737",152.2,8.56,132,0.01,0.03,0.04,248,0.01,0.03,0.04,8.27,0.00,60.4,62.2,61.3,0.0,-0.01,-0.01
LVA,Latvia,Cntry/Terr,"1,886.202",30.3,14.60,127,0.05,0.03,0.04,243,0.03,0.02,0.02,15.15,0.02,70.4,80.1,75.1,0.0,-0.01,-0.01
AGO,Angola,Cntry/Terr,"32,866.268",26.4,8.33,130,0.01,0.03,0.04,246,0.01,0.07,0.08,7.87,0.01,58.6,64.2,61.4,0.0,-0.02,-0.02
GRC,Greece,Cntry/Terr,"10,423.056",80.9,10.81,150,0.05,0.03,0.03,266,0.03,0.02,0.02,11.50,0.02,80.0,84.8,82.3,0.0,-0.02,-0.02
COD,Democratic Republic of the Congo,Cntry/Terr,"89,561.404",39.5,9.58,140,0.01,0.03,0.03,256,0.01,0.04,0.04,9.17,0.01,59.3,62.5,60.9,0.0,-0.01,-0.01
REU,Reunion,Cntry/Terr,895.308,358.1,6.21,80,0.03,0.03,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
URY,Uruguay,Cntry/Terr,"3,473.727",19.8,9.47,130,0.03,0.03,0.03,246,0.02,0.01,0.02,9.67,0.01,74.3,81.6,77.8,0.0,-0.01,-0.01
MUS,Mauritius,Cntry/Terr,"1,271.767",626.5,8.30,137,0.02,0.03,0.03,253,0.01,0.02,0.02,8.88,0.01,71.8,78.6,75.1,0.0,-0.01,-0.01
NPL,Nepal,Cntry/Terr,"29,136.808",203.3,6.39,84,0.01,0.03,0.03,200,1.08,2.87,3.20,6.95,0.59,68.2,71.6,69.9,-1.3,-0.87,-1.07
SYR,Syrian Arab Republic,Cntry/Terr,"17,500.657",95.3,5.52,132,0.01,0.02,0.02,248,0.57,1.61,1.79,5.41,0.39,68.4,77.5,72.8,-1.0,-0.86,-0.91
AUS,Australia,Cntry/Terr,"25,499.881",3.3,6.60,160,0.02,0.02,0.02,276,0.61,0.54,0.60,7.31,0.46,80.9,84.9,82.8,-0.8,-0.63,-0.70
TTO,Trinidad and Tobago,Cntry/Terr,"1,399.491",272.8,8.32,136,0.02,0.02,0.02,252,0.01,0.01,0.01,8.81,0.01,71.0,76.3,73.6,0.0,-0.01,-0.01
MYS,Malaysia,Cntry/Terr,"32,365.998",98.5,5.05,143,0.01,0.02,0.02,259,0.01,0.01,0.01,5.40,0.00,74.3,78.4,76.3,0.0,-0.01,-0.01
TUN,Tunisia,Cntry/Terr,"11,818.618",76.1,6.26,141,0.01,0.02,0.02,257,0.01,0.01,0.01,6.40,0.00,74.9,78.9,76.8,0.0,-0.01,-0.01
CUB,Cuba,Cntry/Terr,"11,326.616",106.4,8.91,143,0.02,0.02,0.02,259,0.01,0.01,0.01,9.49,0.01,77.0,80.9,78.9,0.0,-0.01,-0.01
JAM,Jamaica,Cntry/Terr,"2,961.161",273.4,7.56,142,0.01,0.02,0.02,258,0.01,0.01,0.01,7.64,0.00,73.0,76.3,74.6,0.0,0.00,-0.01
SVK,Slovakia,Cntry/Terr,"5,459.643",113.5,9.87,124,0.02,0.02,0.02,240,0.01,0.01,0.01,10.31,0.01,74.2,81.0,77.5,0.0,-0.01,-0.01
CUW,Curacao,Cntry/Terr,164.100,369.6,8.77,140,0.02,0.01,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SGP,Singapore,Cntry/Terr,"5,850.343","8,357.6",4.45,140,0.01,0.01,0.02,256,0.01,0.01,0.01,5.09,0.00,81.6,85.8,83.7,0.0,-0.01,-0.01
GEO,Georgia,Cntry/Terr,"3,989.175",57.4,12.85,126,0.01,0.01,0.01,242,0.01,0.01,0.01,12.63,0.00,69.5,78.2,73.7,0.0,0.00,0.00
MOZ,Mozambique,Cntry/Terr,"31,255.435",39.7,8.62,75,0.00,0.01,0.01,191,0.00,0.02,0.03,8.16,0.00,58.0,63.9,60.9,0.0,-0.01,-0.01
KOR,Republic of Korea,Cntry/Terr,"51,269.183",527.3,5.92,171,0.01,0.01,0.01,287,0.01,0.01,0.01,6.73,0.01,80.0,86.0,83.0,0.0,-0.01,-0.01
NZL,New Zealand,Cntry/Terr,"4,822.233",18.3,6.98,133,0.01,0.01,0.01,249,0.01,0.01,0.01,7.26,0.00,80.7,84.1,82.4,0.0,-0.01,-0.01
HKG,"China, Hong Kong SAR",Cntry/Terr,"7,496.988","7,140.0",6.61,179,0.01,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JOR,Jordan,Cntry/Terr,"10,203.140",114.9,3.86,134,0.00,0.01,0.01,250,0.00,0.01,0.01,3.98,0.00,73.0,76.4,74.7,0.0,0.00,0.00
RWA,Rwanda,Cntry/Terr,"12,952.209",525.0,5.32,70,0.00,0.01,0.01,186,0.00,0.00,0.00,5.25,0.00,67.0,71.3,69.1,0.0,0.00,0.00
JPN,Japan,Cntry/Terr,"126,476.458",346.9,10.43,177,0.02,0.01,0.01,293,0.02,0.01,0.01,11.61,0.02,81.6,87.8,84.6,0.0,-0.02,-0.01
BWA,Botswana,Cntry/Terr,"2,351.625",4.1,5.80,129,0.00,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CHN,China,Cntry/Terr,"1,439,323.774",153.3,7.12,210,0.01,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TZA,United Republic of Tanzania,Cntry/Terr,"59,734.213",67.4,6.50,130,0.00,0.01,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
THA,Thailand,Cntry/Terr,"69,799.978",136.6,7.61,160,0.00,0.00,0.00,276,0.00,0.00,0.00,8.17,0.00,73.6,81.0,77.2,0.0,0.00,0.00
LKA,Sri Lanka,Cntry/Terr,"21,413.250",341.5,6.62,132,0.00,0.00,0.00,248,0.00,0.00,0.00,7.00,0.00,73.8,80.4,77.0,0.0,0.00,0.00
CN21,Hainan,China,"9,689.620",285.0,6.01,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BDI,Burundi,Cntry/Terr,"11,890.781",463.0,8.04,111,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN01,Beijing,China,"22,086.180","1,314.7",5.58,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN08,Heilongjiang,China,"38,461.125",84.7,6.67,197,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN09,Shanghai,China,"24,895.657","3,926.1",5.40,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MMR,Myanmar,Cntry/Terr,"54,409.794",83.3,8.19,130,0.00,0.00,0.00,246,0.00,0.00,0.00,8.42,0.00,64.2,70.3,67.1,0.0,0.00,0.00
CN16,Henan,China,"98,844.373",591.9,6.80,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TWN,"China, Taiwan Province of China",Cntry/Terr,"23,816.775",672.6,7.50,174,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN02,Tianjin,China,"16,016.070","1,416.7",5.42,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN22,Chongqing,China,"32,032.139",389.2,7.54,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN31,Xinjiang,China,"25,869.746",15.6,4.56,177,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN12,Anhui,China,"65,274.199",467.2,5.96,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN27,Shaanxi,China,"39,619.778",192.7,6.24,171,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN28,Gansu,China,"27,141.188",59.7,6.65,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN07,Jilin,China,"27,592.345",147.2,6.26,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN03,Hebei,China,"77,845.071",414.7,6.38,197,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN15,Shandong,China,"103,253.406",671.3,7.18,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN19,Guangdong,China,"118,131.330",656.3,4.55,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN18,Hunan,China,"70,934.167",337.8,7.08,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN24,Guizhou,China,"37,148.668",211.1,6.85,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN06,Liaoning,China,"44,623.518",305.9,7.39,177,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN05,Inner Mongolia,China,"26,044.057",22.0,5.95,158,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN25,Yunnan,China,"49,811.822",126.4,6.32,171,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN20,Guangxi,China,"50,857.686",215.5,5.96,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN23,Sichuan,China,"85,873.612",177.1,7.01,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN13,Fujian,China,"40,737.416",335.1,6.20,171,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN14,Jiangxi,China,"47,843.137",286.5,6.06,179,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CN11,Zhejiang,China,"59,983.359",588.1,5.58,170,0.00,0.00,0.00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AND,Andorra,Cntry/Terr,77.265,164.4,NA,138,1.78,NA,NA,254,1.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BMU,Bermuda,Cntry/Terr,62.273,"1,245.5",NA,123,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CYM,Cayman Islands,Cntry/Terr,65.720,273.8,NA,146,0.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IMN,Isle of Man,Cntry/Terr,85.032,149.2,NA,128,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT04,NA,NA,"1,073.057","78,895.1",8.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LIE,Liechtenstein,Cntry/Terr,38.137,238.4,NA,126,0.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MAF,Saint Martin (French part),Cntry/Terr,38.659,729.4,NA,131,0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MCO,Monaco,Cntry/Terr,39.244,"26,338.3",NA,114,0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MNP,Northern Marianas,Cntry/Terr,57.557,125.1,NA,128,0.10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
