LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,139,0.76,1.59,1.76,234,1.32,2.77,3.07,6.09,0.84,70.9,77.2,73.9,-2.08,-1.73,-1.91
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,151,0.99,1.57,1.74,246,1.09,1.72,1.91,7.98,0.73,70.2,76.6,73.3,-1.29,-1.07,-1.19
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,161,1.32,1.56,1.73,256,1.05,1.24,1.38,7.22,0.73,76.6,81.4,79.0,-1.34,-1.14,-1.24
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,172,0.96,1.51,1.68,267,1.09,1.71,1.90,6.10,0.79,73.6,80.1,76.7,-2.04,-1.81,-1.93
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,141,0.75,1.50,1.67,236,1.15,2.29,2.54,6.38,0.74,70.7,77.2,73.8,-1.73,-1.46,-1.60
BR52,Goias,Brazil,"7,098.918",20.9,NA,156,0.98,1.48,1.64,251,1.33,2.01,2.23,NA,NA,NA,NA,NA,NA,NA,NA
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,167,0.80,1.48,1.64,262,1.70,3.12,3.46,6.46,1.21,71.6,77.5,74.5,-2.90,-2.46,-2.69
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,155,0.54,1.47,1.63,250,0.50,1.35,1.50,9.85,0.34,60.4,67.3,63.8,-0.48,-0.44,-0.46
ES17,"Rioja, La",Spain,315.741,62.6,10.00,173,2.47,1.45,1.61,268,3.32,1.95,2.17,13.31,2.43,79.0,84.7,81.8,-2.33,-2.22,-2.28
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,38701.3,11.70,171,2.48,1.43,1.59,266,2.39,1.38,1.53,14.06,1.74,76.5,83.9,80.1,-1.52,-1.37,-1.45
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,131,0.54,1.38,1.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,167,1.87,1.38,1.53,262,2.15,1.58,1.76,11.45,1.54,77.8,82.5,80.1,-1.73,-1.46,-1.60
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,156,0.85,1.37,1.52,251,1.34,2.14,2.38,7.91,0.92,70.6,76.2,73.3,-1.69,-1.33,-1.52
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,178,0.34,1.37,1.52,273,0.92,3.65,4.06,5.45,0.69,66.6,71.3,68.9,-2.05,-1.51,-1.78
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,160,1.55,1.34,1.49,255,1.41,1.22,1.35,9.61,0.98,75.7,81.3,78.4,-1.40,-1.21,-1.31
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,160,0.83,1.32,1.47,255,1.37,2.18,2.42,6.78,0.95,72.6,78.5,75.5,-2.07,-1.66,-1.87
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,161,1.38,1.29,1.43,256,1.03,0.96,1.07,9.34,0.72,75.4,80.9,78.1,-1.02,-0.90,-0.96
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,164,1.42,1.27,1.41,259,1.65,1.48,1.65,10.23,1.17,75.1,80.4,77.7,-1.52,-1.29,-1.41
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,163,1.49,1.26,1.40,258,1.44,1.22,1.35,11.32,1.01,74.4,79.5,76.9,-1.17,-0.98,-1.07
BR29,Bahia,Brazil,"15,043.792",26.6,NA,153,0.82,1.25,1.38,248,1.30,1.96,2.18,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,143,0.67,1.23,1.36,238,1.02,1.87,2.07,6.76,0.66,70.7,77.1,73.8,-1.43,-1.19,-1.31
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,165,1.13,1.21,1.34,260,1.62,1.74,1.94,9.58,1.15,73.6,79.0,76.2,-1.63,-1.36,-1.50
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,169,2.54,1.21,1.34,264,1.97,0.94,1.04,14.67,1.42,80.5,85.9,83.2,-1.24,-1.15,-1.19
US10,Delaware,U.S.A.,979.254,193.4,9.54,155,1.46,1.20,1.33,250,1.02,0.84,0.93,10.72,0.70,75.1,80.7,77.8,-0.83,-0.72,-0.78
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,167,1.79,1.15,1.28,262,1.43,0.92,1.02,10.59,1.02,80.7,86.2,83.4,-1.17,-1.10,-1.14
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,158,0.64,1.13,1.25,253,0.95,1.66,1.84,6.93,0.66,71.1,77.5,74.2,-1.35,-1.13,-1.25
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,149,0.40,1.13,1.25,244,0.25,0.70,0.78,6.02,0.17,67.2,75.4,71.2,-0.29,-0.33,-0.31
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,156,0.43,1.13,1.25,251,0.37,0.98,1.08,4.82,0.25,72.2,77.0,74.5,-0.89,-0.74,-0.82
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,150,0.36,1.12,1.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT08,Emilia-Romagna,Italy,"4,468.697",164493.2,11.20,185,1.97,1.10,1.22,280,1.40,0.78,0.87,12.64,1.07,79.8,85.1,82.4,-1.06,-0.92,-0.99
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,151,0.31,1.09,1.21,246,0.70,2.47,2.75,2.97,0.47,74.2,78.6,76.4,-2.08,-1.89,-1.99
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,164,0.95,1.09,1.21,259,1.33,1.52,1.69,8.21,0.94,75.0,80.2,77.5,-1.56,-1.32,-1.44
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,174,1.58,1.08,1.20,269,1.63,1.11,1.24,10.56,1.20,79.6,85.3,82.4,-1.40,-1.28,-1.34
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,140,0.48,1.07,1.18,235,0.35,0.78,0.86,5.75,0.23,71.0,76.6,73.7,-0.61,-0.49,-0.55
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,156,0.70,1.06,1.18,251,0.92,1.40,1.55,NA,NA,NA,NA,NA,NA,NA,NA
IT01,Piemonte,Italy,"4,369.052",172347.8,12.30,177,1.96,1.05,1.17,272,1.39,0.75,0.83,13.82,1.03,78.8,84.6,81.6,-0.92,-0.80,-0.86
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,151,0.69,1.04,1.16,246,0.99,1.49,1.66,NA,NA,NA,NA,NA,NA,NA,NA
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,162,1.33,1.03,1.15,257,1.60,1.25,1.39,12.08,1.13,74.3,79.9,77.1,-1.19,-1.04,-1.12
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,161,1.16,1.03,1.15,256,1.40,1.24,1.38,11.30,0.98,73.3,78.9,76.0,-1.12,-0.96,-1.04
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,151,0.67,1.02,1.13,246,0.93,1.41,1.57,8.24,0.63,70.3,76.0,73.1,-1.10,-0.87,-0.99
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,149,0.66,1.01,1.12,244,0.75,1.16,1.29,7.59,0.50,71.1,77.4,74.2,-0.93,-0.77,-0.85
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,157,0.66,1.00,1.11,252,0.78,1.18,1.31,NA,NA,NA,NA,NA,NA,NA,NA
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,192,0.48,1.00,1.11,287,0.69,1.44,1.60,5.45,0.54,74.5,77.2,75.8,-1.24,-0.82,-1.04
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,180,1.11,1.00,1.11,275,1.28,1.15,1.28,10.02,0.96,75.2,80.4,77.7,-1.27,-1.08,-1.18
ES02,Aragon,Spain,"1,315.017",27.6,10.26,174,1.75,0.99,1.10,269,2.47,1.40,1.55,13.34,1.82,79.4,85.1,82.2,-1.74,-1.61,-1.68
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,176,1.27,0.99,1.10,271,1.24,0.97,1.08,10.43,0.92,78.6,82.2,80.4,-1.15,-0.90,-1.03
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,164,1.08,0.99,1.10,259,1.34,1.23,1.36,11.11,0.95,73.5,79.0,76.2,-1.09,-0.95,-1.02
IT22,Trento (Provincia autonoma di),Italy,541.866,87334.4,9.30,170,1.61,0.98,1.09,265,1.25,0.77,0.85,10.66,0.91,80.0,85.7,82.8,-1.07,-0.91,-0.99
BR41,Parana,Brazil,"11,565.208",58.0,NA,155,0.64,0.97,1.08,250,0.69,1.05,1.17,NA,NA,NA,NA,NA,NA,NA,NA
IT07,Liguria,Italy,"1,557.702",192215.6,14.30,179,2.06,0.97,1.08,274,1.47,0.69,0.77,15.76,1.10,79.1,84.7,81.8,-0.87,-0.77,-0.82
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,167,1.26,0.93,1.03,262,1.40,1.03,1.14,10.18,1.00,80.0,83.7,81.8,-1.24,-1.00,-1.12
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,160,0.95,0.92,1.02,255,1.66,1.61,1.79,9.90,1.16,74.4,79.7,77.0,-1.59,-1.36,-1.48
MX10,Durango,Mexico,"1,858.666",15.0,5.65,161,0.50,0.90,1.00,256,0.68,1.23,1.36,6.69,0.47,71.1,77.4,74.2,-1.03,-0.86,-0.95
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,168,0.33,0.89,0.99,263,0.45,1.23,1.37,5.14,0.32,70.5,76.5,73.4,-1.10,-0.87,-0.99
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,156,0.99,0.88,0.98,251,0.83,0.74,0.82,11.94,0.57,72.3,78.0,75.1,-0.60,-0.52,-0.56
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,121,0.21,0.88,0.98,216,0.14,0.59,0.66,4.76,0.08,67.8,72.8,70.2,-0.28,-0.21,-0.25
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,156,0.68,0.87,0.97,251,0.74,0.94,1.04,10.01,0.51,70.9,78.1,74.4,-0.60,-0.53,-0.56
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,152,0.57,0.86,0.95,247,0.97,1.47,1.63,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Cntry/Terr,"1,402.985",50.0,9.43,130,0.17,0.85,0.95,225,0.38,1.97,2.18,9.12,0.24,57.4,59.8,58.6,-0.64,-0.40,-0.52
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,178,1.28,0.85,0.94,273,1.51,1.00,1.11,10.81,1.12,79.6,85.2,82.4,-1.28,-1.17,-1.23
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,154,0.53,0.83,0.93,249,1.11,1.73,1.93,7.86,0.75,71.1,76.1,73.5,-1.43,-1.07,-1.25
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,148,0.30,0.81,0.90,243,0.28,0.76,0.85,3.26,0.19,74.4,76.4,75.4,-0.49,-0.29,-0.39
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,171,0.77,0.81,0.90,266,0.56,0.59,0.66,6.81,0.41,80.1,83.4,81.7,-0.73,-0.57,-0.65
IT21,Bolzano (Provincia autonoma di),Italy,531.191,71779.7,8.30,170,1.18,0.80,0.89,265,2.57,1.75,1.94,10.79,1.86,78.2,84.6,81.3,-2.23,-1.91,-2.08
BHR,Bahrain,Cntry/Terr,"1,701.583",2238.9,2.38,167,0.24,0.79,0.88,262,0.33,1.08,1.20,2.70,0.24,75.7,77.9,76.8,-0.91,-0.61,-0.76
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,135,0.21,0.78,0.87,230,0.41,1.55,1.72,9.54,0.26,55.7,64.3,59.9,-0.40,-0.44,-0.42
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,168,1.10,0.78,0.87,263,1.58,1.13,1.25,11.27,1.14,75.8,81.5,78.6,-1.38,-1.23,-1.31
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,164,0.75,0.77,0.86,259,0.59,0.60,0.67,7.67,0.42,77.2,82.0,79.5,-0.70,-0.58,-0.64
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,152,0.87,0.75,0.83,247,1.17,1.01,1.12,10.25,0.79,74.2,80.2,77.1,-1.03,-0.91,-0.97
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,160,0.64,0.73,0.82,255,0.66,0.76,0.84,10.80,0.46,73.4,77.6,75.4,-0.53,-0.38,-0.46
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,158,0.25,0.72,0.80,253,0.41,1.17,1.30,3.97,0.28,73.3,76.4,74.8,-0.83,-0.58,-0.71
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,162,0.55,0.71,0.79,257,0.92,1.19,1.32,12.58,0.65,67.2,75.6,71.3,-0.57,-0.59,-0.58
IT11,Marche,Italy,"1,529.183",162674.8,11.20,180,1.31,0.70,0.78,275,1.82,0.97,1.08,13.21,1.37,79.9,85.2,82.5,-1.30,-1.13,-1.22
ITA,Italy,Cntry/Terr,"60,461.828",205.6,10.47,189,1.14,0.68,0.76,284,0.89,0.53,0.59,11.61,0.69,80.7,85.0,82.8,-0.73,-0.62,-0.68
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,156,0.77,0.68,0.75,251,1.30,1.14,1.27,9.21,0.89,77.2,81.9,79.5,-1.25,-1.05,-1.15
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,161,0.78,0.66,0.73,256,0.91,0.77,0.86,11.56,0.64,73.9,79.2,76.5,-0.71,-0.60,-0.65
US06,California,U.S.A.,"40,011.015",99.0,6.78,171,0.68,0.66,0.73,266,1.29,1.26,1.40,8.17,0.94,77.1,82.2,79.6,-1.56,-1.35,-1.46
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,156,0.80,0.66,0.73,251,1.40,1.15,1.28,10.90,0.96,75.7,80.7,78.2,-1.14,-0.97,-1.06
ES11,Extremadura,Spain,"1,063.076",25.5,10.56,172,1.05,0.63,0.70,267,2.00,1.19,1.33,13.06,1.46,78.8,84.6,81.6,-1.40,-1.26,-1.33
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,161,0.67,0.63,0.70,256,0.49,0.46,0.51,8.92,0.34,76.5,81.2,78.8,-0.49,-0.41,-0.45
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,149,0.77,0.61,0.68,244,0.56,0.45,0.50,10.41,0.38,75.9,81.6,78.6,-0.44,-0.39,-0.41
FRA,France,Cntry/Terr,"65,273.512",119.2,9.27,196,0.87,0.60,0.67,291,0.93,0.64,0.71,10.36,0.74,79.0,84.8,81.8,-0.87,-0.81,-0.84
DOM,Dominican Republic,Cntry/Terr,"10,847.904",224.5,6.13,166,0.33,0.60,0.67,261,0.82,1.48,1.65,6.93,0.59,69.8,76.3,73.0,-1.36,-1.23,-1.29
QAT,Qatar,Cntry/Terr,"2,881.060",248.2,1.19,154,0.16,0.58,0.64,249,0.19,0.67,0.75,1.50,0.13,78.6,81.5,80.0,-0.77,-0.65,-0.71
NLD,Netherlands,Cntry/Terr,"17,134.873",508.2,8.72,176,0.76,0.58,0.64,271,1.90,1.45,1.61,10.54,1.41,79.0,82.7,80.8,-1.73,-1.34,-1.54
SUR,Suriname,Cntry/Terr,586.634,3.8,7.32,145,0.28,0.55,0.61,240,1.06,2.06,2.29,8.22,0.69,67.5,74.2,70.7,-1.12,-1.01,-1.07
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,156,0.59,0.54,0.60,251,0.89,0.82,0.91,10.12,0.61,74.8,79.9,77.3,-0.79,-0.66,-0.73
US47,Tennessee,U.S.A.,"6,847.752",64.1,10.44,159,0.56,0.52,0.58,254,1.25,1.15,1.28,11.60,0.87,72.8,78.0,75.3,-0.98,-0.81,-0.90
CHI,Channel Islands,Cntry/Terr,173.859,915.0,7.81,156,0.65,0.52,0.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT05,Veneto,Italy,"4,914.725",267218.0,10.00,187,0.84,0.51,0.56,282,0.73,0.44,0.48,11.02,0.56,80.3,85.7,82.9,-0.60,-0.53,-0.57
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,157,0.56,0.50,0.56,252,1.15,1.01,1.13,11.96,0.79,72.7,78.0,75.3,-0.86,-0.72,-0.79
ES06,Cantabria,Spain,579.733,109.0,10.33,165,0.85,0.49,0.55,260,0.87,0.51,0.56,11.80,0.62,80.2,86.2,83.1,-0.61,-0.61,-0.61
