LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,158,2.69,1.54,1.71,266,2.28,1.31,1.46,13.99,1.66,76.6,84.0,80.2,-1.44,-1.30,-1.37
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,128,0.75,1.50,1.68,236,0.98,1.95,2.18,NA,NA,NA,NA,NA,NA,NA,NA
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,154,0.81,1.49,1.66,262,2.18,4.00,4.46,6.79,1.56,70.9,77.0,73.9,-3.60,-3.04,-3.33
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,154,2.04,1.49,1.66,262,1.63,1.19,1.33,11.09,1.17,78.2,82.9,80.5,-1.32,-1.12,-1.22
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,159,0.93,1.45,1.62,267,1.52,2.39,2.67,6.41,1.11,72.9,79.4,76.1,-2.74,-2.43,-2.59
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,126,0.68,1.43,1.59,234,1.34,2.80,3.13,NA,NA,NA,NA,NA,NA,NA,NA
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,118,0.55,1.41,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,123,0.92,1.39,1.55,231,1.27,1.92,2.14,NA,NA,NA,NA,NA,NA,NA,NA
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,148,1.47,1.36,1.52,256,1.21,1.12,1.25,9.46,0.85,75.2,80.8,77.9,-1.19,-1.04,-1.12
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,142,0.50,1.36,1.52,250,1.02,2.77,3.09,10.20,0.70,59.9,66.9,63.3,-0.96,-0.87,-0.92
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,150,1.58,1.33,1.49,258,1.08,0.91,1.02,11.07,0.76,74.7,79.8,77.1,-0.89,-0.74,-0.82
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,151,1.49,1.33,1.49,259,1.10,0.98,1.09,9.85,0.78,75.6,80.8,78.2,-1.03,-0.87,-0.95
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,147,1.52,1.30,1.45,255,1.35,1.16,1.29,9.57,0.94,75.8,81.3,78.5,-1.34,-1.16,-1.25
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,156,2.74,1.29,1.44,264,1.38,0.65,0.72,14.26,1.00,80.9,86.2,83.5,-0.87,-0.81,-0.84
US10,Delaware,U.S.A.,979.254,193.4,9.54,142,1.56,1.28,1.42,250,1.11,0.91,1.01,10.78,0.76,75.0,80.6,77.7,-0.90,-0.78,-0.84
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,165,0.31,1.25,1.40,273,0.85,3.39,3.79,5.40,0.64,66.7,71.4,69.0,-1.90,-1.40,-1.66
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,154,1.94,1.24,1.38,262,1.20,0.77,0.86,10.43,0.86,80.9,86.4,83.6,-0.98,-0.93,-0.96
BR52,Goias,Brazil,"7,098.918",20.9,NA,143,0.80,1.21,1.34,251,1.52,2.30,2.56,NA,NA,NA,NA,NA,NA,NA,NA
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,163,1.55,1.20,1.34,271,1.30,1.01,1.12,10.47,0.96,78.6,82.2,80.3,-1.19,-0.93,-1.07
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,137,0.38,1.19,1.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,161,1.70,1.15,1.29,269,1.25,0.85,0.95,10.29,0.92,80.0,85.6,82.7,-1.08,-1.00,-1.04
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,127,0.52,1.14,1.28,235,0.40,0.88,0.98,NA,NA,NA,NA,NA,NA,NA,NA
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,143,0.71,1.13,1.26,251,1.17,1.86,2.08,NA,NA,NA,NA,NA,NA,NA,NA
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,172,2.05,1.13,1.26,280,1.67,0.92,1.03,12.83,1.28,79.6,84.9,82.2,-1.25,-1.08,-1.17
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,164,2.11,1.13,1.26,272,1.39,0.74,0.83,13.82,1.03,78.8,84.6,81.6,-0.91,-0.79,-0.85
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,147,0.71,1.13,1.26,255,0.95,1.52,1.69,6.50,0.66,73.2,79.0,76.0,-1.48,-1.19,-1.34
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,152,1.04,1.11,1.24,260,1.50,1.60,1.79,9.50,1.06,73.7,79.1,76.3,-1.51,-1.26,-1.38
BR29,Bahia,Brazil,"15,043.792",26.6,NA,140,0.73,1.10,1.23,248,1.33,2.01,2.24,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,130,0.60,1.10,1.23,238,1.30,2.37,2.64,NA,NA,NA,NA,NA,NA,NA,NA
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,149,1.41,1.09,1.22,257,0.97,0.75,0.84,11.65,0.68,74.8,80.3,77.5,-0.73,-0.64,-0.69
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,157,1.74,1.06,1.18,265,1.80,1.09,1.22,11.04,1.30,79.5,85.4,82.4,-1.49,-1.28,-1.39
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,143,0.40,1.05,1.18,251,1.27,3.35,3.73,5.42,0.87,70.4,75.4,72.8,-2.77,-2.30,-2.54
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,166,2.22,1.04,1.16,274,2.06,0.96,1.07,16.19,1.54,78.8,84.4,81.5,-1.19,-1.05,-1.12
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,138,0.29,1.03,1.15,246,0.67,2.37,2.65,2.95,0.45,74.3,78.7,76.4,-2.00,-1.82,-1.91
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,145,0.58,1.02,1.14,253,1.06,1.86,2.07,NA,NA,NA,NA,NA,NA,NA,NA
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,151,1.11,1.02,1.13,259,0.95,0.87,0.97,10.84,0.67,73.8,79.3,76.5,-0.78,-0.68,-0.73
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,138,0.67,1.01,1.13,246,1.04,1.57,1.75,NA,NA,NA,NA,NA,NA,NA,NA
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,167,1.12,1.00,1.12,275,1.19,1.06,1.19,9.95,0.89,75.3,80.5,77.8,-1.18,-1.01,-1.09
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,154,1.36,1.00,1.11,262,1.03,0.76,0.84,9.93,0.74,80.3,83.9,82.1,-0.92,-0.75,-0.84
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,108,0.23,0.99,1.10,216,0.62,2.64,2.94,5.04,0.37,66.9,72.1,69.4,-1.18,-0.91,-1.05
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,179,0.47,0.98,1.10,287,1.09,2.27,2.53,5.76,0.85,73.8,76.8,75.3,-1.90,-1.26,-1.59
ES02,Aragon,Spain,"1,315.017",27.6,10.26,161,1.71,0.96,1.07,269,1.21,0.68,0.76,12.44,0.89,80.3,85.9,83.0,-0.88,-0.82,-0.85
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,151,0.84,0.96,1.07,259,1.34,1.53,1.70,8.22,0.95,75.0,80.2,77.5,-1.56,-1.33,-1.45
GNQ,Equatorial Guinea,Cntry/Terr,"1,402.985",50.0,9.43,117,0.19,0.95,1.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,148,1.06,0.94,1.05,256,1.02,0.90,1.01,11.05,0.71,73.5,79.2,76.3,-0.83,-0.71,-0.77
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,143,0.60,0.90,1.01,251,0.98,1.49,1.66,NA,NA,NA,NA,NA,NA,NA,NA
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,165,1.36,0.90,1.00,273,1.10,0.73,0.81,10.52,0.82,80.0,85.5,82.7,-0.95,-0.86,-0.91
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,143,0.70,0.89,1.00,251,0.60,0.77,0.85,9.92,0.41,71.0,78.2,74.5,-0.49,-0.43,-0.46
MX10,Durango,Mexico,"1,858.666",15.0,5.65,148,0.49,0.88,0.98,256,0.70,1.27,1.42,NA,NA,NA,NA,NA,NA,NA,NA
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,143,0.98,0.87,0.97,251,1.27,1.13,1.26,12.23,0.87,72.0,77.8,74.8,-0.91,-0.78,-0.85
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,136,0.57,0.87,0.97,244,1.09,1.68,1.87,NA,NA,NA,NA,NA,NA,NA,NA
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,158,0.83,0.87,0.97,266,1.06,1.11,1.24,7.16,0.77,79.5,83.0,81.2,-1.34,-1.04,-1.20
BR41,Parana,Brazil,"11,565.208",58.0,NA,142,0.57,0.87,0.97,250,1.13,1.70,1.90,NA,NA,NA,NA,NA,NA,NA,NA
IT21,Bolzano (Provincia autonoma di),Italy,531.191,"71,779.7",8.30,157,1.28,0.87,0.97,265,1.84,1.24,1.38,10.27,1.33,78.8,85.1,81.9,-1.62,-1.40,-1.51
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,144,0.57,0.86,0.96,252,1.11,1.67,1.86,NA,NA,NA,NA,NA,NA,NA,NA
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,135,0.31,0.85,0.95,243,0.94,2.56,2.86,3.70,0.63,73.3,75.8,74.5,-1.57,-0.96,-1.27
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,155,0.31,0.84,0.94,263,1.21,3.30,3.68,5.67,0.87,68.8,75.2,71.9,-2.73,-2.15,-2.44
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,147,0.85,0.82,0.91,255,1.47,1.42,1.59,9.77,1.03,74.6,79.8,77.1,-1.42,-1.21,-1.32
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,151,0.79,0.82,0.91,259,1.27,1.30,1.45,8.14,0.90,76.4,81.4,78.8,-1.45,-1.21,-1.33
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,138,0.54,0.81,0.91,246,0.83,1.25,1.39,NA,NA,NA,NA,NA,NA,NA,NA
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,154,0.23,0.77,0.86,262,0.21,0.69,0.77,2.61,0.15,76.0,78.2,77.0,-0.58,-0.40,-0.49
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,141,0.49,0.77,0.86,249,1.02,1.60,1.78,NA,NA,NA,NA,NA,NA,NA,NA
IT11,Marche,Italy,"1,529.183","162,674.8",11.20,167,1.41,0.75,0.84,275,1.46,0.77,0.86,12.95,1.09,80.1,85.4,82.7,-1.04,-0.91,-0.98
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,139,0.87,0.75,0.83,247,1.14,0.98,1.09,10.22,0.77,74.2,80.3,77.2,-1.00,-0.89,-0.95
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,147,0.64,0.73,0.82,255,0.93,1.07,1.19,10.98,0.65,73.2,77.5,75.3,-0.74,-0.53,-0.64
ITA,Italy,Cntry/Terr,"60,461.828",205.6,10.47,176,1.21,0.72,0.81,284,1.06,0.63,0.71,11.74,0.82,80.6,84.9,82.7,-0.86,-0.74,-0.80
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,139,0.47,0.71,0.80,247,0.98,1.48,1.66,NA,NA,NA,NA,NA,NA,NA,NA
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,155,1.00,0.71,0.79,263,1.25,0.88,0.99,11.04,0.90,76.1,81.7,78.8,-1.10,-0.98,-1.04
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,145,0.24,0.70,0.78,253,0.24,0.70,0.78,3.85,0.17,73.6,76.6,75.0,-0.50,-0.35,-0.43
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,149,0.54,0.69,0.77,257,1.09,1.41,1.57,12.70,0.77,67.1,75.5,71.2,-0.66,-0.69,-0.68
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,143,0.78,0.69,0.77,251,0.62,0.54,0.60,8.75,0.42,77.8,82.4,80.1,-0.61,-0.51,-0.56
ES11,Extremadura,Spain,"1,063.076",25.5,10.56,159,1.13,0.67,0.75,267,1.44,0.85,0.95,12.66,1.05,79.2,85.0,82.0,-1.01,-0.92,-0.97
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,122,0.18,0.67,0.74,230,0.98,3.72,4.15,9.89,0.62,55.1,63.8,59.3,-0.92,-1.01,-0.97
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,148,0.79,0.66,0.74,256,1.09,0.92,1.02,11.68,0.76,73.7,79.1,76.3,-0.83,-0.71,-0.77
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,136,0.83,0.65,0.73,244,0.64,0.51,0.56,10.46,0.43,75.8,81.5,78.6,-0.50,-0.44,-0.47
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,148,0.68,0.64,0.71,256,0.97,0.91,1.01,9.25,0.68,76.0,80.8,78.4,-0.96,-0.80,-0.88
FRA,France,Cntry/Terr,"65,273.512",119.2,9.27,183,0.93,0.64,0.71,291,0.77,0.53,0.59,10.25,0.61,79.2,84.9,82.0,-0.72,-0.68,-0.70
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,143,0.78,0.63,0.70,251,0.99,0.80,0.90,10.62,0.68,76.1,81.0,78.5,-0.81,-0.69,-0.75
US06,California,U.S.A.,"40,011.015",99.0,6.78,158,0.65,0.62,0.70,266,1.12,1.09,1.21,8.05,0.82,77.3,82.4,79.8,-1.36,-1.18,-1.27
QAT,Qatar,Cntry/Terr,"2,881.060",248.2,1.19,141,0.17,0.62,0.69,249,0.20,0.73,0.81,1.51,0.14,78.5,81.4,79.9,-0.83,-0.71,-0.77
NLD,Netherlands,Cntry/Terr,"17,134.873",508.2,8.72,163,0.81,0.61,0.69,271,0.81,0.61,0.69,9.75,0.60,80.0,83.5,81.7,-0.76,-0.59,-0.68
DOM,Dominican Republic,Cntry/Terr,"10,847.904",224.5,6.13,153,0.31,0.56,0.63,261,0.97,1.76,1.96,7.03,0.69,69.6,76.1,72.7,-1.58,-1.43,-1.51
CHI,Channel Islands,Cntry/Terr,173.859,915.0,7.81,143,0.69,0.55,0.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT05,Veneto,Italy,"4,914.725","267,218.0",10.00,174,0.90,0.54,0.60,282,0.96,0.57,0.64,11.19,0.74,80.1,85.6,82.8,-0.78,-0.69,-0.74
ES06,Cantabria,Spain,579.733,109.0,10.33,152,0.91,0.53,0.59,260,0.84,0.48,0.54,11.78,0.59,80.2,86.2,83.1,-0.58,-0.59,-0.58
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,143,0.56,0.52,0.58,251,1.23,1.13,1.26,10.34,0.84,74.5,79.6,77.0,-1.07,-0.90,-0.98
DJI,Djibouti,Cntry/Terr,988.002,42.6,7.08,129,0.17,0.49,0.54,237,0.10,0.27,0.30,7.17,0.06,65.1,69.3,67.2,-0.14,-0.10,-0.12
US53,Washington,U.S.A.,"7,627.572",44.2,7.70,172,0.49,0.47,0.52,280,0.87,0.83,0.92,8.60,0.67,76.9,81.6,79.2,-0.99,-0.83,-0.91
IT13,Abruzzo,Italy,"1,314.662","121,463.4",11.20,159,0.83,0.46,0.52,267,1.15,0.65,0.72,12.58,0.84,79.1,85.1,82.0,-0.81,-0.72,-0.77
US29,Missouri,U.S.A.,"6,200.300",34.7,10.12,149,0.54,0.46,0.51,257,1.25,1.07,1.19,11.30,0.88,74.0,79.3,76.6,-1.00,-0.86,-0.93
ES10,Comunitat Valenciana,Spain,"4,976.319",214.0,8.81,161,0.66,0.46,0.51,269,0.42,0.29,0.33,10.02,0.31,80.1,85.3,82.6,-0.37,-0.32,-0.34
CAN,Canada,Cntry/Terr,"37,742.157",4.2,7.71,159,0.55,0.45,0.50,267,0.38,0.31,0.34,8.31,0.28,80.2,84.2,82.2,-0.40,-0.34,-0.37
