LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
MX25,Sinaloa,Mexico,"3,215.596",56.0,5.59,186,1.96,3.54,3.78,277,1.87,3.38,3.61,7.78,1.41,69.5,76.1,72.7,-2.64,-2.22,-2.43
MX04,Campeche,Mexico,945.785,16.4,4.64,178,1.80,3.53,3.77,269,1.36,2.67,2.85,7.03,1.00,69.8,76.1,72.9,-2.07,-1.71,-1.90
PE18,Moquegua,Peru,197.521,12.6,NA,197,2.47,3.42,3.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR14,Roraima,Brazil,612.715,2.7,NA,182,2.15,3.36,3.59,273,1.64,2.57,2.74,NA,NA,NA,NA,NA,NA,NA,NA
PE14,Lambayeque,Peru,"1,340.725",92.6,NA,197,2.34,3.36,3.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX09,Ciudad de Mexico,Mexico,"10,298.920","6,888.8",6.23,198,2.18,3.34,3.57,289,2.07,3.16,3.38,8.44,1.63,70.8,77.2,73.9,-2.77,-2.32,-2.55
BR53,Distrito Federal,Brazil,"3,049.880",529.4,NA,188,2.09,3.27,3.50,279,1.66,2.61,2.79,NA,NA,NA,NA,NA,NA,NA,NA
PER,Peru,Cntry/Terr,"32,971.846",25.8,5.45,197,1.83,3.12,3.33,288,1.71,2.92,3.12,7.24,1.35,71.7,77.4,74.5,-2.59,-2.22,-2.41
PE13,La Libertad,Peru,"1,990.970",78.1,NA,197,2.06,3.09,3.30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR33,Rio de Janeiro,Brazil,"17,463.128",399.2,NA,198,1.97,3.08,3.29,289,1.75,2.73,2.92,NA,NA,NA,NA,NA,NA,NA,NA
MX03,Baja California Sur,Mexico,727.007,9.8,3.82,184,1.28,3.07,3.29,275,1.29,3.09,3.31,5.75,0.97,70.4,77.0,73.6,-2.53,-2.15,-2.34
BR51,Mato Grosso,Brazil,"3,524.464",3.9,NA,183,1.95,3.05,3.26,274,1.52,2.38,2.54,NA,NA,NA,NA,NA,NA,NA,NA
MX29,Tlaxcala,Mexico,"1,345.008",336.5,4.73,175,1.60,3.00,3.21,266,1.16,2.18,2.33,6.93,0.84,70.7,76.7,73.6,-1.76,-1.43,-1.60
MX06,Colima,Mexico,749.741,133.2,4.95,169,1.66,2.96,3.17,260,1.58,2.83,3.02,7.39,1.12,70.9,76.2,73.5,-2.25,-1.74,-2.00
BR13,Amazonas (BR),Brazil,"4,192.173",2.7,NA,192,1.89,2.96,3.16,283,1.53,2.40,2.56,NA,NA,NA,NA,NA,NA,NA,NA
BR23,Ceara,Brazil,"9,236.905",62.0,NA,191,1.87,2.93,3.13,282,1.37,2.15,2.30,NA,NA,NA,NA,NA,NA,NA,NA
US34,New Jersey,U.S.A.,"9,008.043",468.8,8.31,201,3.26,2.91,3.10,292,2.90,2.58,2.76,11.06,2.31,74.8,80.1,77.4,-2.86,-2.39,-2.64
PE20,Piura,Peru,"2,076.318",58.2,NA,197,1.75,2.82,3.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PE22,San Martin,Peru,909.611,17.7,NA,197,1.43,2.80,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR28,Sergipe,Brazil,"2,325.083",106.0,NA,184,1.75,2.73,2.92,275,1.27,1.99,2.12,NA,NA,NA,NA,NA,NA,NA,NA
BR32,Espirito Santo,Brazil,"4,064.780",88.2,NA,184,1.74,2.72,2.91,275,1.28,2.00,2.14,NA,NA,NA,NA,NA,NA,NA,NA
US36,New York,U.S.A.,"19,779.540",161.7,7.83,203,3.02,2.68,2.87,294,2.47,2.19,2.34,10.45,1.98,75.5,80.9,78.1,-2.57,-2.25,-2.41
BR16,Amapa,Brazil,855.439,6.0,NA,182,1.67,2.62,2.80,273,1.25,1.96,2.10,NA,NA,NA,NA,NA,NA,NA,NA
BOL,Bolivia (Plurinational State of),Cntry/Terr,"11,673.029",10.8,6.79,187,1.34,2.59,2.77,278,1.02,1.98,2.11,7.69,0.78,67.2,73.2,70.1,-1.73,-1.53,-1.63
PE02,Ancash,Peru,"1,216.095",33.9,NA,197,1.98,2.59,2.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR26,Pernambuco,Brazil,"9,666.777",98.6,NA,192,1.63,2.56,2.73,283,1.28,2.00,2.14,NA,NA,NA,NA,NA,NA,NA,NA
PE25,Ucayali,Peru,552.917,5.4,NA,197,1.07,2.48,2.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR11,Rondonia,Brazil,"1,797.626",7.6,NA,177,1.57,2.46,2.63,268,1.13,1.76,1.89,NA,NA,NA,NA,NA,NA,NA,NA
MX31,Yucatan,Mexico,"2,269.237",57.4,5.71,180,1.45,2.45,2.62,271,1.40,2.37,2.53,7.95,1.04,69.8,76.3,73.0,-1.84,-1.54,-1.70
MX15,Mexico (State),Mexico,"17,378.187",777.5,4.50,186,1.07,2.40,2.56,277,1.28,2.87,3.07,6.20,0.97,70.7,75.9,73.2,-2.44,-1.87,-2.16
MX05,Coahuila de Zaragoza,Mexico,"3,150.456",20.7,5.31,187,1.18,2.39,2.55,278,1.22,2.47,2.64,6.55,0.93,70.7,77.1,73.8,-2.05,-1.73,-1.89
BR12,Acre,Brazil,892.059,5.4,NA,179,1.52,2.37,2.54,270,1.06,1.66,1.78,NA,NA,NA,NA,NA,NA,NA,NA
MX28,Tamaulipas,Mexico,"3,689.743",45.9,5.26,181,1.24,2.37,2.53,272,1.41,2.69,2.88,7.10,1.04,70.1,76.6,73.3,-2.13,-1.79,-1.96
BR15,Para,Brazil,"8,701.617",7.0,NA,185,1.50,2.34,2.50,276,1.12,1.75,1.87,NA,NA,NA,NA,NA,NA,NA,NA
MX19,Nuevo Leon,Mexico,"5,360.737",83.5,4.97,181,1.18,2.32,2.48,272,1.51,2.96,3.17,6.80,1.12,70.5,77.1,73.7,-2.39,-2.03,-2.21
PE04,Arequipa,Peru,"1,556.127",24.6,NA,197,1.62,2.31,2.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,196,2.53,2.25,2.40,287,2.31,2.05,2.19,10.64,1.81,75.1,80.8,77.9,-2.23,-1.91,-2.08
MX21,Puebla,Mexico,"6,612.709",192.8,5.37,187,1.21,2.24,2.39,278,1.07,1.97,2.11,7.19,0.81,70.1,76.5,73.2,-1.62,-1.35,-1.49
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,202,1.17,2.23,2.39,293,1.57,3.00,3.20,6.47,1.26,71.5,77.5,74.4,-2.95,-2.51,-2.74
MX13,Hidalgo,Mexico,"3,072.136",147.6,4.87,188,1.26,2.23,2.38,279,1.23,2.18,2.33,7.51,0.94,70.5,76.4,73.4,-1.80,-1.45,-1.63
BR35,Sao Paulo,Brazil,"46,446.155",187.1,NA,200,1.41,2.21,2.36,291,1.21,1.89,2.02,NA,NA,NA,NA,NA,NA,NA,NA
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,174,1.01,2.20,2.35,265,1.22,2.66,2.84,6.11,0.89,70.8,77.1,73.9,-2.14,-1.78,-1.96
BR25,Paraiba,Brazil,"4,064.251",72.0,NA,185,1.38,2.16,2.31,276,1.12,1.76,1.88,NA,NA,NA,NA,NA,NA,NA,NA
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,202,2.12,2.14,2.29,293,1.97,1.99,2.12,11.51,1.58,71.9,77.7,74.7,-1.82,-1.56,-1.69
MEX,Mexico (Country),Cntry/Terr,"128,932.753",66.3,5.97,198,1.12,2.10,2.24,289,1.17,2.18,2.33,7.10,0.92,70.5,76.5,73.4,-1.89,-1.53,-1.72
BR22,Piaui,Brazil,"3,310.800",13.2,NA,178,1.32,2.07,2.21,269,1.09,1.70,1.82,NA,NA,NA,NA,NA,NA,NA,NA
BR24,Rio Grande do Norte,Brazil,"3,547.108",67.2,NA,188,1.31,2.06,2.20,279,1.17,1.83,1.96,NA,NA,NA,NA,NA,NA,NA,NA
MX22,Queretaro,Mexico,"2,094.397",179.0,4.36,186,0.94,2.03,2.16,277,0.87,1.89,2.02,5.98,0.66,71.1,77.3,74.1,-1.62,-1.34,-1.48
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,190,1.70,2.01,2.15,281,1.33,1.57,1.68,8.69,1.02,73.3,79.6,76.4,-1.61,-1.57,-1.59
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,171,1.28,2.00,2.13,262,1.22,1.92,2.05,NA,NA,NA,NA,NA,NA,NA,NA
BR52,Goias,Brazil,"7,098.918",20.9,NA,191,1.27,2.00,2.13,282,1.22,1.91,2.04,NA,NA,NA,NA,NA,NA,NA,NA
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,183,1.18,1.97,2.10,274,1.37,2.29,2.45,7.79,1.03,71.0,76.4,73.6,-1.91,-1.49,-1.71
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,200,1.25,1.95,2.08,291,1.07,1.67,1.79,7.61,0.85,70.9,78.3,74.5,-1.52,-1.45,-1.49
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,197,2.32,1.93,2.06,288,2.09,1.74,1.86,10.86,1.65,75.8,81.3,78.5,-1.97,-1.69,-1.84
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,186,1.21,1.90,2.03,277,0.95,1.49,1.59,NA,NA,NA,NA,NA,NA,NA,NA
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,193,1.87,1.87,2.00,284,2.03,2.02,2.16,12.52,1.57,70.7,76.9,73.7,-1.60,-1.43,-1.51
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,213,2.46,1.85,1.98,304,2.77,2.09,2.23,10.05,2.30,79.6,84.9,82.2,-2.95,-2.69,-2.82
PE23,Tacna,Peru,371.146,23.1,NA,197,1.07,1.84,1.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ES08,Castilla-La Mancha,Spain,"2,021.012",25.4,9.54,206,2.81,1.84,1.97,297,3.88,2.54,2.71,13.44,3.15,78.2,83.7,80.9,-3.19,-2.74,-2.97
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,178,0.96,1.82,1.95,269,0.78,1.47,1.57,6.66,0.57,70.9,77.3,74.0,-1.22,-1.02,-1.12
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,191,1.10,1.82,1.95,282,1.37,2.28,2.44,8.02,1.06,70.4,76.1,73.1,-1.90,-1.50,-1.70
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,187,1.05,1.77,1.89,278,0.84,1.41,1.51,7.44,0.64,71.5,76.9,74.1,-1.22,-0.96,-1.09
IT03,Lombardia,Italy,"10,073.686","422,224.8",9.90,224,2.75,1.75,1.87,315,2.88,1.83,1.95,12.81,2.48,78.1,83.9,80.9,-2.45,-2.17,-2.31
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,183,0.98,1.71,1.83,274,0.99,1.73,1.85,8.05,0.74,69.0,75.3,72.0,-1.30,-1.07,-1.18
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,188,2.03,1.69,1.81,279,2.27,1.89,2.02,11.40,1.73,75.2,80.4,77.7,-2.00,-1.70,-1.85
PE12,Junin,Peru,"1,393.373",31.4,NA,197,1.01,1.61,1.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,187,1.03,1.61,1.72,278,0.82,1.29,1.38,NA,NA,NA,NA,NA,NA,NA,NA
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,213,0.39,1.61,1.72,304,0.70,2.85,3.04,5.33,0.58,66.9,71.5,69.2,-1.71,-1.27,-1.50
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,207,0.98,1.60,1.71,298,1.34,2.20,2.35,6.37,1.09,73.0,79.5,76.2,-2.67,-2.36,-2.52
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,195,0.97,1.59,1.70,286,1.12,1.85,1.98,6.69,0.88,72.8,78.6,75.7,-1.89,-1.52,-1.71
PE01,Amazonas (PE),Peru,423.381,10.8,NA,197,0.93,1.58,1.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MX30,Veracruz de Ignacio de la Llave,Mexico,"8,831.401",122.9,5.90,186,0.95,1.56,1.67,277,0.97,1.59,1.70,7.96,0.73,70.2,76.6,73.3,-1.27,-1.06,-1.17
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,176,0.75,1.55,1.66,267,0.67,1.39,1.49,6.12,0.49,71.2,77.6,74.4,-1.16,-0.98,-1.07
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,196,1.25,1.54,1.64,287,0.96,1.18,1.26,7.23,0.75,76.6,81.4,79.0,-1.35,-1.15,-1.25
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,190,0.55,1.53,1.63,281,0.41,1.15,1.23,9.82,0.32,60.4,67.4,63.8,-0.44,-0.41,-0.42
PE10,Huanuco,Peru,804.804,21.6,NA,197,0.87,1.47,1.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,186,0.92,1.44,1.54,277,0.79,1.23,1.32,NA,NA,NA,NA,NA,NA,NA,NA
ES17,"Rioja, La",Spain,315.741,62.6,10.00,208,2.34,1.43,1.53,299,2.58,1.58,1.69,12.93,2.11,79.3,85.0,82.1,-2.03,-1.93,-1.98
BR29,Bahia,Brazil,"15,043.792",26.6,NA,188,0.88,1.38,1.47,279,0.94,1.48,1.58,NA,NA,NA,NA,NA,NA,NA,NA
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,200,1.22,1.36,1.45,291,1.57,1.75,1.87,9.64,1.25,73.5,78.9,76.1,-1.73,-1.44,-1.59
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,193,0.75,1.35,1.44,284,1.24,2.24,2.40,7.20,0.96,70.6,77.0,73.7,-1.89,-1.59,-1.74
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,184,0.83,1.32,1.41,275,1.02,1.64,1.75,7.83,0.77,70.7,77.0,73.8,-1.37,-1.14,-1.26
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,186,0.36,1.32,1.41,277,0.79,2.87,3.06,3.08,0.59,73.8,78.2,76.0,-2.53,-2.28,-2.41
PE19,Pasco,Peru,284.581,11.4,NA,197,0.71,1.31,1.40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,195,1.47,1.31,1.40,286,1.82,1.63,1.75,10.00,1.43,75.2,80.8,77.9,-1.94,-1.68,-1.81
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,166,0.49,1.30,1.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,191,0.46,1.26,1.34,282,0.81,2.20,2.36,5.17,0.62,71.1,76.0,73.5,-2.02,-1.69,-1.86
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,192,0.80,1.25,1.33,283,0.72,1.12,1.20,NA,NA,NA,NA,NA,NA,NA,NA
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,206,2.06,1.24,1.32,297,1.57,0.94,1.01,13.57,1.27,76.9,84.2,80.5,-1.12,-1.01,-1.06
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,199,1.02,1.22,1.30,290,1.29,1.54,1.64,8.27,1.03,74.9,80.1,77.4,-1.66,-1.42,-1.54
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,202,1.57,1.20,1.28,293,1.90,1.45,1.55,11.38,1.52,77.8,82.6,80.1,-1.69,-1.43,-1.56
MX10,Durango,Mexico,"1,858.666",15.0,5.65,196,0.64,1.19,1.28,287,0.63,1.19,1.27,6.69,0.50,71.1,77.4,74.2,-1.05,-0.88,-0.97
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,199,1.28,1.19,1.27,290,1.56,1.45,1.55,10.25,1.23,75.1,80.3,77.7,-1.58,-1.33,-1.46
PE05,Ayacucho,Peru,688.200,15.7,NA,197,0.81,1.19,1.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BR41,Parana,Brazil,"11,565.208",58.0,NA,190,0.75,1.18,1.26,281,0.68,1.06,1.14,NA,NA,NA,NA,NA,NA,NA,NA
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,196,1.21,1.17,1.25,287,1.38,1.33,1.43,9.66,1.08,74.9,80.5,77.6,-1.47,-1.29,-1.38
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,191,0.75,1.17,1.25,282,0.57,0.90,0.96,NA,NA,NA,NA,NA,NA,NA,NA
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,198,1.30,1.14,1.22,289,1.49,1.31,1.40,11.44,1.17,74.2,79.4,76.8,-1.32,-1.10,-1.22
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,196,1.23,1.14,1.22,287,1.55,1.43,1.53,11.50,1.22,73.0,78.7,75.8,-1.36,-1.16,-1.26
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,204,2.29,1.14,1.21,295,2.05,1.02,1.09,14.84,1.65,80.4,85.7,83.0,-1.41,-1.30,-1.36
ES02,Aragon,Spain,"1,315.017",27.6,10.26,209,1.88,1.11,1.19,300,2.02,1.19,1.27,13.12,1.65,79.6,85.3,82.3,-1.58,-1.46,-1.52
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,227,0.51,1.09,1.17,318,1.01,2.18,2.33,5.76,0.88,73.8,76.8,75.2,-1.93,-1.29,-1.62
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,202,1.60,1.07,1.14,293,2.49,1.67,1.78,11.46,1.99,79.7,85.3,82.4,-2.16,-2.02,-2.09
ARG,Argentina,Cntry/Terr,"45,195.777",16.5,7.61,210,0.78,1.07,1.14,301,0.94,1.29,1.37,8.45,0.77,72.3,79.1,75.6,-1.09,-1.05,-1.07
US10,Delaware,U.S.A.,979.254,193.4,9.54,190,1.25,1.07,1.14,281,1.55,1.32,1.41,11.17,1.19,74.5,80.2,77.3,-1.36,-1.18,-1.27
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,187,0.68,1.06,1.14,278,0.64,1.00,1.07,NA,NA,NA,NA,NA,NA,NA,NA
MX16,Michoacan de Ocampo,Mexico,"4,992.690",85.1,5.55,189,0.64,1.03,1.10,280,0.87,1.41,1.51,7.76,0.67,71.3,76.2,73.7,-1.25,-0.94,-1.10
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,215,1.07,1.00,1.07,306,1.31,1.23,1.31,10.12,1.10,75.0,80.3,77.6,-1.42,-1.21,-1.32
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,186,0.63,0.99,1.06,277,0.51,0.80,0.85,7.99,0.38,70.7,76.3,73.4,-0.68,-0.53,-0.61
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,195,0.98,0.99,1.05,286,1.38,1.39,1.49,9.80,1.08,74.5,79.8,77.1,-1.47,-1.25,-1.36
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,185,0.30,0.98,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,220,1.67,0.97,1.03,311,1.78,1.03,1.10,13.01,1.51,79.4,84.8,82.0,-1.45,-1.25,-1.36
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,209,1.34,0.96,1.02,300,1.22,0.87,0.93,10.34,1.00,79.9,85.5,82.6,-1.17,-1.07,-1.12
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,184,0.32,0.95,1.01,275,0.22,0.63,0.68,6.02,0.16,67.2,75.4,71.2,-0.28,-0.32,-0.30
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,197,1.17,0.95,1.01,288,1.67,1.35,1.45,12.22,1.32,74.2,79.8,76.9,-1.36,-1.18,-1.28
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,199,0.99,0.94,1.01,290,1.26,1.20,1.29,11.13,1.00,73.5,79.0,76.1,-1.13,-0.98,-1.06
PE08,Cusco,Peru,"1,350.177",18.8,NA,197,0.57,0.93,0.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,203,0.33,0.93,0.99,294,0.39,1.11,1.19,5.12,0.32,70.5,76.5,73.4,-1.05,-0.83,-0.94
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,212,1.65,0.92,0.99,303,1.52,0.85,0.91,14.00,1.26,78.7,84.4,81.5,-1.10,-0.95,-1.03
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,191,0.99,0.92,0.98,282,1.47,1.37,1.46,12.46,1.14,71.8,77.5,74.6,-1.15,-1.00,-1.08
BHS,Bahamas,Cntry/Terr,393.248,39.3,6.71,184,0.49,0.92,0.98,275,0.81,1.54,1.64,7.69,0.61,70.6,75.4,73.0,-1.08,-0.80,-0.94
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,202,0.27,0.91,0.98,293,0.64,2.16,2.31,2.96,0.51,74.7,77.3,76.0,-1.86,-1.27,-1.57
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,175,0.39,0.90,0.96,266,0.26,0.60,0.64,5.71,0.19,71.1,76.6,73.8,-0.51,-0.40,-0.46
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,203,1.21,0.89,0.95,294,1.54,1.14,1.22,11.34,1.24,75.7,81.4,78.5,-1.47,-1.31,-1.39
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,211,1.08,0.87,0.93,302,2.07,1.67,1.79,11.14,1.71,77.8,81.5,79.6,-2.03,-1.58,-1.81
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,214,1.77,0.87,0.93,305,1.91,0.94,1.00,16.18,1.59,78.7,84.4,81.5,-1.22,-1.08,-1.15
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,205,1.34,0.85,0.91,296,0.99,0.63,0.68,10.54,0.80,80.1,85.8,82.9,-0.93,-0.80,-0.87
PE06,Cajamarca,Peru,"1,500.006",45.0,NA,197,0.58,0.85,0.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,197,0.62,0.82,0.88,288,1.14,1.52,1.63,12.79,0.90,67.0,75.4,71.1,-0.76,-0.79,-0.78
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,191,0.62,0.82,0.88,282,0.56,0.73,0.78,9.92,0.43,71.0,78.2,74.5,-0.50,-0.44,-0.47
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,213,1.18,0.82,0.87,304,1.44,1.00,1.07,10.84,1.20,79.6,85.1,82.3,-1.35,-1.22,-1.29
GUM,Guam,Cntry/Terr,168.783,312.6,5.18,195,0.54,0.81,0.87,286,0.64,0.95,1.02,5.99,0.50,76.2,82.7,79.4,-0.89,-0.93,-0.91
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,202,1.06,0.81,0.86,293,1.07,0.82,0.87,10.01,0.85,80.2,83.8,82.0,-1.05,-0.84,-0.95
SWZ,Eswatini,Cntry/Terr,"1,160.164",67.5,9.42,170,0.21,0.80,0.86,261,0.22,0.84,0.90,9.43,0.15,55.8,64.5,60.1,-0.23,-0.26,-0.25
US05,Arkansas,U.S.A.,"3,049.575",22.6,10.85,192,0.87,0.80,0.85,283,1.26,1.15,1.23,12.11,0.97,72.5,77.9,75.1,-1.03,-0.87,-0.95
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,183,0.29,0.79,0.85,274,0.23,0.63,0.68,3.24,0.17,74.4,76.5,75.4,-0.43,-0.27,-0.35
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,195,0.67,0.79,0.85,286,1.27,1.50,1.60,11.28,0.99,72.8,77.2,75.0,-1.09,-0.80,-0.95
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,193,0.26,0.77,0.82,284,0.42,1.23,1.31,4.00,0.32,73.2,76.3,74.7,-0.92,-0.65,-0.79
PE09,Huancavelica,Peru,387.386,17.5,NA,197,0.54,0.75,0.80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SUR,Suriname,Cntry/Terr,586.634,3.8,7.32,180,0.36,0.73,0.78,271,0.71,1.43,1.53,8.04,0.53,67.7,74.4,71.0,-0.84,-0.77,-0.80
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,187,0.81,0.73,0.78,278,1.40,1.26,1.34,10.49,1.07,73.9,80.0,76.8,-1.34,-1.19,-1.27
US06,California,U.S.A.,"40,011.015",99.0,6.78,206,0.71,0.72,0.77,297,1.29,1.30,1.39,8.25,1.05,77.0,82.1,79.5,-1.70,-1.46,-1.58
