LocID,Location,loc_type_fin,Pop_Mid2020,Density_Mid2020,CDR_Yr_Last,Days_Est,CCDR_Est,CCMR_Est,ISCDR_Est,Days_Proj,CCDR_Proj,CCMR_Proj,ISCDR_Proj,CDR_2020,CCDR_2020,e0_2020_M,e0_2020_F,e0_2020_B,e0_Diff_M,e0_Diff_F,e0_Diff_B
BR16,Amapa,Brazil,855.439,6.0,NA,119,2.02,3.08,3.41,212,2.04,3.11,3.44,NA,NA,NA,NA,NA,NA,NA,NA
MX04,Campeche,Mexico,945.785,16.4,4.64,115,1.58,3.03,3.35,208,2.15,4.13,4.56,NA,NA,NA,NA,NA,NA,NA,NA
BR15,Para,Brazil,"8,701.617",7.0,NA,122,1.96,3.00,3.32,215,1.70,2.60,2.87,NA,NA,NA,NA,NA,NA,NA,NA
MX29,Tlaxcala,Mexico,"1,345.008",336.5,4.73,112,1.63,2.99,3.30,205,1.57,2.87,3.18,NA,NA,NA,NA,NA,NA,NA,NA
BR26,Pernambuco,Brazil,"9,666.777",98.6,NA,129,1.92,2.93,3.24,222,1.69,2.58,2.85,NA,NA,NA,NA,NA,NA,NA,NA
US25,Massachusetts,U.S.A.,"6,985.561",344.1,8.57,133,3.38,2.89,3.19,226,2.24,1.91,2.11,10.27,1.38,75.6,81.2,78.4,-1.7,-1.5,-1.6
BR32,Espirito Santo,Brazil,"4,064.780",88.2,NA,121,1.87,2.86,3.16,214,2.03,3.11,3.44,NA,NA,NA,NA,NA,NA,NA,NA
BR12,Acre,Brazil,892.059,5.4,NA,116,1.84,2.82,3.12,209,1.46,2.22,2.46,NA,NA,NA,NA,NA,NA,NA,NA
BR28,Sergipe,Brazil,"2,325.083",106.0,NA,121,1.83,2.80,3.10,214,1.76,2.69,2.98,NA,NA,NA,NA,NA,NA,NA,NA
US11,District of Columbia,U.S.A.,712.330,"4,477.2",7.15,127,2.36,2.71,3.00,220,1.51,1.73,1.92,8.60,0.91,73.4,79.7,76.5,-1.5,-1.4,-1.4
US09,Connecticut,U.S.A.,"3,613.794",288.0,8.73,134,3.35,2.68,2.97,227,2.16,1.73,1.92,10.60,1.34,76.1,81.5,78.8,-1.6,-1.4,-1.5
PER,Peru,Cntry/Terr,"32,971.846",25.8,5.45,134,1.56,2.59,2.87,227,1.95,3.25,3.60,7.13,1.21,71.9,77.6,74.7,-2.4,-2.0,-2.2
ES08,Castilla-La Mancha,Spain,"2,021.012",25.4,9.54,143,3.84,2.40,2.66,236,2.40,1.50,1.66,12.00,1.55,79.8,85.0,82.3,-1.6,-1.4,-1.5
MX15,Mexico (State),Mexico,"17,378.187",777.5,4.50,123,1.08,2.38,2.63,216,1.09,2.40,2.66,NA,NA,NA,NA,NA,NA,NA,NA
BR11,Rondonia,Brazil,"1,797.626",7.6,NA,114,1.54,2.36,2.61,207,1.81,2.76,3.06,NA,NA,NA,NA,NA,NA,NA,NA
BR51,Mato Grosso,Brazil,"3,524.464",3.9,NA,120,1.53,2.33,2.58,213,1.65,2.52,2.79,NA,NA,NA,NA,NA,NA,NA,NA
IT03,Lombardia,Italy,"10,073.686","422,224.8",9.90,161,3.79,2.31,2.55,254,2.49,1.52,1.68,12.15,1.73,78.8,84.5,81.6,-1.7,-1.6,-1.7
ES13,Madrid (Comunidad de),Spain,"6,611.809",823.6,7.06,150,3.12,2.26,2.50,243,2.13,1.54,1.70,9.24,1.41,80.6,85.9,83.2,-1.9,-1.7,-1.8
BR24,Rio Grande do Norte,Brazil,"3,547.108",67.2,NA,125,1.45,2.21,2.44,218,1.34,2.05,2.27,NA,NA,NA,NA,NA,NA,NA,NA
US44,Rhode Island,U.S.A.,"1,070.329",395.5,9.59,125,2.75,2.21,2.44,218,1.65,1.32,1.46,10.72,0.98,76.1,81.1,78.5,-1.2,-1.0,-1.1
US22,Louisiana,U.S.A.,"4,713.234",41.8,9.78,139,2.19,2.14,2.37,232,2.14,2.09,2.32,11.33,1.36,72.1,77.9,74.9,-1.6,-1.4,-1.5
BR53,Distrito Federal,Brazil,"3,049.880",529.4,NA,125,1.39,2.12,2.34,218,1.29,1.98,2.19,NA,NA,NA,NA,NA,NA,NA,NA
BR27,Alagoas,Brazil,"3,375.667",121.2,NA,123,1.37,2.09,2.32,216,1.16,1.77,1.95,NA,NA,NA,NA,NA,NA,NA,NA
BR25,Paraiba,Brazil,"4,064.251",72.0,NA,122,1.32,2.01,2.23,215,1.89,2.89,3.19,NA,NA,NA,NA,NA,NA,NA,NA
BR35,Sao Paulo,Brazil,"46,446.155",187.1,NA,137,1.31,2.00,2.21,230,1.52,2.32,2.56,NA,NA,NA,NA,NA,NA,NA,NA
MX17,Morelos,Mexico,"2,047.959",419.8,5.49,124,1.20,1.98,2.19,217,1.19,1.95,2.16,NA,NA,NA,NA,NA,NA,NA,NA
MX31,Yucatan,Mexico,"2,269.237",57.4,5.71,117,1.18,1.95,2.15,210,1.85,3.04,3.36,NA,NA,NA,NA,NA,NA,NA,NA
BR22,Piaui,Brazil,"3,310.800",13.2,NA,115,1.25,1.92,2.12,208,1.27,1.94,2.14,NA,NA,NA,NA,NA,NA,NA,NA
MX21,Puebla,Mexico,"6,612.709",192.8,5.37,124,1.06,1.91,2.11,217,0.98,1.76,1.95,NA,NA,NA,NA,NA,NA,NA,NA
BR21,Maranhao,Brazil,"7,156.397",21.7,NA,124,1.24,1.89,2.09,217,1.08,1.66,1.83,NA,NA,NA,NA,NA,NA,NA,NA
MX12,Guerrero,Mexico,"3,882.954",61.1,4.86,120,1.08,1.84,2.03,213,1.65,2.82,3.12,NA,NA,NA,NA,NA,NA,NA,NA
KGZ,Kyrgyzstan,Cntry/Terr,"6,524.191",34.0,6.07,121,0.63,1.82,2.01,214,0.86,2.48,2.75,6.35,0.50,66.7,74.7,70.6,-0.9,-1.0,-0.9
MEX,Mexico (Country),Cntry/Terr,"128,932.753",66.3,5.97,135,0.97,1.77,1.96,228,1.19,2.18,2.42,6.95,0.74,70.8,76.7,73.7,-1.6,-1.3,-1.4
BRA,Brazil,Cntry/Terr,"212,559.409",25.4,6.42,137,1.15,1.75,1.94,230,1.36,2.08,2.30,7.63,0.86,70.9,78.2,74.5,-1.5,-1.5,-1.5
ES17,"Rioja, La",Spain,315.741,62.6,10.00,145,2.93,1.71,1.90,238,1.89,1.11,1.23,12.15,1.23,80.1,85.7,82.8,-1.2,-1.2,-1.2
IT02,Valle d'Aosta/Vallee d'Aoste,Italy,125.953,"38,701.3",11.70,143,2.97,1.71,1.89,236,2.02,1.16,1.28,13.63,1.30,76.9,84.2,80.5,-1.1,-1.0,-1.1
MX13,Hidalgo,Mexico,"3,072.136",147.6,4.87,125,0.98,1.70,1.88,218,1.66,2.87,3.17,NA,NA,NA,NA,NA,NA,NA,NA
MX03,Baja California Sur,Mexico,727.007,9.8,3.82,121,0.70,1.66,1.84,214,0.98,2.31,2.56,NA,NA,NA,NA,NA,NA,NA,NA
BEL,Belgium,Cntry/Terr,"11,589.616",382.7,9.79,139,2.24,1.65,1.82,232,1.38,1.01,1.12,10.80,0.87,78.5,83.1,80.8,-1.0,-0.8,-0.9
CHL,Chile,Cntry/Terr,"19,116.209",25.7,6.12,133,1.35,1.61,1.78,226,1.15,1.37,1.52,7.20,0.71,76.7,81.5,79.0,-1.3,-1.1,-1.2
MX06,Colima,Mexico,749.741,133.2,4.95,106,0.92,1.61,1.78,199,1.66,2.90,3.21,NA,NA,NA,NA,NA,NA,NA,NA
ECU,Ecuador,Cntry/Terr,"17,643.060",71.0,5.10,139,0.84,1.57,1.73,232,2.01,3.74,4.14,6.51,1.28,71.5,77.4,74.4,-3.0,-2.6,-2.8
MX28,Tamaulipas,Mexico,"3,689.743",45.9,5.26,118,0.82,1.55,1.71,211,1.20,2.24,2.48,NA,NA,NA,NA,NA,NA,NA,NA
MX18,Nayarit,Mexico,"1,255.449",45.1,5.47,120,0.93,1.51,1.67,213,1.45,2.35,2.60,NA,NA,NA,NA,NA,NA,NA,NA
MX08,Chihuahua,Mexico,"3,832.828",15.5,7.58,113,0.74,1.50,1.66,206,1.23,2.48,2.74,NA,NA,NA,NA,NA,NA,NA,NA
US24,Maryland,U.S.A.,"6,109.605",241.3,8.25,133,1.57,1.47,1.63,226,1.07,1.00,1.11,9.28,0.66,75.5,81.0,78.2,-0.9,-0.8,-0.9
US26,Michigan,U.S.A.,"10,114.528",68.7,9.80,135,1.73,1.47,1.62,228,1.09,0.93,1.03,10.99,0.68,74.8,79.8,77.2,-0.8,-0.7,-0.7
MX30,Veracruz,Mexico,"8,831.401",122.9,5.90,123,0.91,1.46,1.62,216,1.39,2.22,2.46,NA,NA,NA,NA,NA,NA,NA,NA
US28,Mississippi,U.S.A.,"3,019.798",24.9,10.82,130,1.50,1.45,1.61,223,1.85,1.79,1.98,12.13,1.13,71.1,77.3,74.1,-1.2,-1.0,-1.1
US17,Illinois,U.S.A.,"12,887.403",89.5,8.57,136,1.60,1.44,1.60,229,1.03,0.93,1.02,9.71,0.64,75.8,81.0,78.3,-0.8,-0.7,-0.8
ES07,Castilla y Leon,Spain,"2,401.521",25.5,11.91,141,3.02,1.43,1.58,234,1.44,0.68,0.75,14.18,0.92,81.0,86.3,83.6,-0.8,-0.7,-0.8
MX22,Queretaro,Mexico,"2,094.397",179.0,4.36,123,0.67,1.42,1.57,216,0.96,2.03,2.25,NA,NA,NA,NA,NA,NA,NA,NA
US10,Delaware,U.S.A.,979.254,193.4,9.54,127,1.71,1.41,1.56,220,1.21,1.00,1.11,10.75,0.73,75.0,80.6,77.8,-0.9,-0.7,-0.8
BOL,Bolivia (Plurinational State of),Cntry/Terr,"11,673.029",10.8,6.79,124,0.73,1.38,1.52,217,1.30,2.44,2.69,7.70,0.77,67.2,73.2,70.1,-1.7,-1.5,-1.6
ES15,Navarra (C. Foral de),Spain,651.019,62.7,8.51,139,2.14,1.37,1.52,232,1.33,0.85,0.94,10.41,0.84,80.9,86.4,83.6,-1.0,-0.9,-0.9
MYT,Mayotte,Cntry/Terr,272.813,727.5,2.69,122,0.43,1.36,1.50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GUF,French Guiana,Cntry/Terr,298.682,3.6,2.92,103,0.51,1.33,1.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
GBR,United Kingdom,Cntry/Terr,"67,886.004",280.6,9.38,148,1.68,1.31,1.45,241,1.20,0.93,1.03,10.30,0.79,78.8,82.3,80.5,-1.0,-0.8,-0.9
PAN,Panama,Cntry/Terr,"4,314.768",58.0,5.06,144,0.82,1.31,1.45,237,1.31,2.08,2.30,6.15,0.85,73.5,79.9,76.6,-2.1,-1.9,-2.0
MX01,Aguascalientes,Mexico,"1,360.852",242.3,4.37,111,0.61,1.30,1.44,204,1.19,2.53,2.80,NA,NA,NA,NA,NA,NA,NA,NA
ES09,Catalunia,Spain,"7,623.414",237.4,8.41,146,1.87,1.28,1.41,239,1.73,1.18,1.30,10.49,1.13,79.7,85.4,82.5,-1.3,-1.2,-1.3
IT01,Piemonte,Italy,"4,369.052","172,347.8",12.30,149,2.32,1.25,1.38,242,1.47,0.79,0.87,13.76,0.97,78.9,84.6,81.7,-0.9,-0.7,-0.8
IT08,Emilia-Romagna,Italy,"4,468.697","164,493.2",11.20,157,2.24,1.24,1.37,250,1.49,0.83,0.91,12.58,1.02,79.8,85.2,82.4,-1.0,-0.9,-0.9
MX07,Chiapas,Mexico,"5,412.679",73.8,4.53,112,0.54,1.21,1.34,205,0.39,0.88,0.97,NA,NA,NA,NA,NA,NA,NA,NA
US04,Arizona,U.S.A.,"7,262.286",24.7,8.23,132,1.38,1.20,1.33,225,1.78,1.54,1.71,9.71,1.09,75.6,81.2,78.3,-1.5,-1.3,-1.4
BR17,Tocantins,Brazil,"1,590.921",5.7,NA,108,0.78,1.20,1.33,201,1.39,2.12,2.34,NA,NA,NA,NA,NA,NA,NA,NA
US42,Pennsylvania,U.S.A.,"12,966.170",111.7,10.59,134,1.52,1.18,1.31,227,1.04,0.81,0.90,11.61,0.64,74.8,80.3,77.5,-0.7,-0.6,-0.6
IT22,Trento (Provincia autonoma di),Italy,541.866,"87,334.4",9.30,142,1.93,1.18,1.30,235,1.26,0.77,0.85,10.56,0.81,80.1,85.8,82.9,-0.9,-0.8,-0.9
STP,Sao Tome and Principe,Cntry/Terr,219.161,228.3,4.87,93,0.27,1.17,1.29,186,0.24,1.05,1.16,4.80,0.12,67.7,72.7,70.1,-0.4,-0.3,-0.4
IRQ,Iraq,Cntry/Terr,"40,222.503",92.6,4.80,150,0.28,1.15,1.27,243,0.42,1.71,1.89,5.05,0.28,67.8,72.2,69.9,-0.9,-0.6,-0.8
MX19,Nuevo Leon,Mexico,"5,360.737",83.5,4.97,118,0.59,1.15,1.27,211,1.25,2.40,2.66,NA,NA,NA,NA,NA,NA,NA,NA
IT07,Liguria,Italy,"1,557.702","192,215.6",14.30,151,2.44,1.14,1.26,244,1.78,0.83,0.92,15.84,1.19,79.1,84.6,81.8,-0.9,-0.8,-0.9
MX05,Coahuila,Mexico,"3,150.456",20.7,5.31,124,0.56,1.12,1.24,217,1.14,2.27,2.51,NA,NA,NA,NA,NA,NA,NA,NA
SWE,Sweden,Cntry/Terr,"10,099.270",24.6,9.19,139,1.50,1.10,1.22,232,0.99,0.73,0.81,9.82,0.63,80.4,84.0,82.2,-0.8,-0.6,-0.7
US18,Indiana,U.S.A.,"6,767.587",72.8,9.84,136,1.17,1.08,1.19,229,0.93,0.86,0.95,10.75,0.58,73.9,79.3,76.6,-0.7,-0.6,-0.6
ZAF,South Africa,Cntry/Terr,"59,308.690",48.9,9.52,127,0.38,1.05,1.16,220,0.97,2.69,2.98,10.09,0.59,60.0,67.0,63.5,-0.8,-0.7,-0.8
HND,Honduras,Cntry/Terr,"9,904.608",88.5,4.44,128,0.38,1.01,1.12,221,1.26,3.36,3.71,5.31,0.76,70.7,75.7,73.1,-2.4,-2.0,-2.2
BR29,Bahia,Brazil,"15,043.792",26.6,NA,125,0.66,1.01,1.12,218,1.11,1.70,1.88,NA,NA,NA,NA,NA,NA,NA,NA
USA,United States of America,Cntry/Terr,"331,002.647",36.2,8.69,152,1.11,1.00,1.11,245,1.04,0.94,1.04,9.76,0.70,75.5,80.7,78.1,-0.9,-0.8,-0.9
US13,Georgia (USA),U.S.A.,"10,628.510",70.9,7.97,137,0.92,1.00,1.11,230,1.54,1.67,1.84,9.40,0.97,73.9,79.2,76.5,-1.4,-1.1,-1.3
ESP,Spain,Cntry/Terr,"46,754.783",93.7,9.02,150,1.48,0.99,1.09,243,1.07,0.71,0.78,10.40,0.71,80.1,85.6,82.8,-0.8,-0.7,-0.8
ES02,Aragon,Spain,"1,315.017",27.6,10.26,146,1.74,0.98,1.09,239,1.09,0.61,0.68,12.27,0.71,80.4,86.1,83.2,-0.7,-0.7,-0.7
IRL,Ireland,Cntry/Terr,"4,937.796",71.7,6.05,143,0.91,0.96,1.07,236,0.67,0.71,0.79,6.83,0.43,80.1,83.4,81.7,-0.8,-0.6,-0.7
BR52,Goias,Brazil,"7,098.918",20.9,NA,128,0.63,0.96,1.07,221,1.03,1.58,1.74,NA,NA,NA,NA,NA,NA,NA,NA
IT21,Bolzano (Provincia autonoma di),Italy,531.191,"71,779.7",8.30,142,1.42,0.96,1.07,235,1.77,1.21,1.33,10.09,1.14,79.1,85.3,82.1,-1.4,-1.2,-1.3
MX20,Oaxaca,Mexico,"4,386.373",46.8,5.71,123,0.62,0.95,1.05,216,0.71,1.09,1.20,NA,NA,NA,NA,NA,NA,NA,NA
IRN,Iran (Islamic Republic of),Cntry/Terr,"83,992.953",51.6,4.88,164,0.44,0.94,1.03,257,0.98,2.08,2.30,5.59,0.69,74.2,77.0,75.6,-1.6,-1.0,-1.3
ARM,Armenia,Cntry/Terr,"2,963.234",104.1,9.91,128,0.70,0.90,1.00,221,1.13,1.46,1.61,10.18,0.68,70.7,77.9,74.2,-0.8,-0.7,-0.7
OMN,Oman,Cntry/Terr,"5,106.622",16.5,2.44,123,0.25,0.89,0.98,216,0.61,2.21,2.44,2.86,0.36,74.7,79.0,76.8,-1.6,-1.5,-1.6
MX14,Jalisco,Mexico,"8,442.704",107.4,5.33,130,0.50,0.89,0.98,223,0.99,1.76,1.94,NA,NA,NA,NA,NA,NA,NA,NA
MX11,Guanajuato,Mexico,"6,295.742",205.6,4.95,115,0.48,0.89,0.98,208,0.81,1.49,1.65,NA,NA,NA,NA,NA,NA,NA,NA
US08,Colorado,U.S.A.,"5,762.204",21.4,6.79,136,0.85,0.88,0.98,229,0.74,0.77,0.85,7.72,0.46,77.1,82.0,79.5,-0.8,-0.6,-0.7
KWT,Kuwait,Cntry/Terr,"4,270.563",239.7,2.67,120,0.32,0.88,0.97,213,0.41,1.13,1.25,3.31,0.24,74.2,76.3,75.3,-0.6,-0.4,-0.5
COL,Colombia,Cntry/Terr,"50,882.884",45.9,5.53,132,0.53,0.86,0.95,225,1.07,1.72,1.91,6.50,0.66,73.2,79.0,76.0,-1.5,-1.2,-1.3
IT11,Marche,Italy,"1,529.183","162,674.8",11.20,152,1.55,0.83,0.92,245,1.12,0.60,0.66,12.62,0.75,80.4,85.7,83.0,-0.7,-0.6,-0.7
US01,Alabama,U.S.A.,"4,944.686",37.6,10.92,128,0.90,0.81,0.90,221,1.30,1.17,1.29,12.15,0.78,72.1,77.8,74.9,-0.8,-0.7,-0.8
US45,South Carolina,U.S.A.,"5,145.408",66.0,9.84,133,0.89,0.80,0.88,226,1.02,0.91,1.01,10.96,0.63,73.7,79.3,76.4,-0.7,-0.6,-0.7
ITA,Italy,Cntry/Terr,"60,461.828",205.6,10.47,161,1.32,0.79,0.88,254,0.94,0.57,0.63,11.57,0.66,80.8,85.1,82.9,-0.7,-0.6,-0.6
US35,New Mexico,U.S.A.,"2,121.624",6.7,8.94,124,0.88,0.76,0.84,217,0.71,0.61,0.68,9.88,0.42,74.7,80.7,77.6,-0.6,-0.5,-0.5
BHR,Bahrain,Cntry/Terr,"1,701.583","2,238.9",2.38,139,0.23,0.76,0.84,232,0.21,0.71,0.79,2.60,0.13,76.0,78.2,77.1,-0.5,-0.4,-0.4
GTM,Guatemala,Cntry/Terr,"17,915.567",167.2,4.75,140,0.27,0.75,0.83,233,0.92,2.54,2.80,5.39,0.58,69.7,75.8,72.7,-1.9,-1.5,-1.7
ES11,Extremadura,Spain,"1,063.076",25.5,10.56,144,1.24,0.74,0.82,237,1.11,0.66,0.73,12.34,0.72,79.5,85.3,82.3,-0.7,-0.6,-0.7
MX10,Durango,Mexico,"1,858.666",15.0,5.65,133,0.40,0.74,0.82,226,1.09,2.00,2.21,NA,NA,NA,NA,NA,NA,NA,NA
MKD,North Macedonia,Cntry/Terr,"2,083.380",82.6,10.02,132,0.64,0.74,0.82,225,0.79,0.91,1.01,10.82,0.49,73.4,77.6,75.4,-0.6,-0.4,-0.5
US27,Minnesota,U.S.A.,"5,677.124",27.5,9.96,128,0.82,0.73,0.81,221,0.59,0.52,0.57,8.68,0.35,77.9,82.5,80.2,-0.5,-0.4,-0.5
US33,New Hampshire,U.S.A.,"1,372.567",59.1,9.31,121,0.91,0.73,0.80,214,0.60,0.47,0.52,10.38,0.35,75.9,81.6,78.7,-0.4,-0.4,-0.4
BR41,Parana,Brazil,"11,565.208",58.0,NA,127,0.46,0.71,0.78,220,1.11,1.70,1.88,NA,NA,NA,NA,NA,NA,NA,NA
US32,Nevada,U.S.A.,"3,070.509",10.8,8.22,132,0.72,0.71,0.78,225,1.42,1.39,1.54,9.62,0.87,74.8,80.0,77.3,-1.2,-1.0,-1.1
MX24,San Luis Potosi,Mexico,"2,972.710",48.6,5.14,128,0.43,0.70,0.78,221,1.10,1.78,1.97,NA,NA,NA,NA,NA,NA,NA,NA
FRA,France,Cntry/Terr,"65,273.512",119.2,9.27,168,1.01,0.69,0.77,261,0.72,0.49,0.54,10.15,0.51,79.3,85.0,82.1,-0.6,-0.6,-0.6
US48,Texas,U.S.A.,"28,999.321",42.7,7.00,136,0.60,0.69,0.76,229,1.35,1.56,1.73,8.12,0.85,75.2,80.3,77.7,-1.4,-1.2,-1.3
BR43,Rio Grande do Sul,Brazil,"11,507.839",40.9,NA,129,0.45,0.69,0.76,222,1.27,1.94,2.15,NA,NA,NA,NA,NA,NA,NA,NA
GNQ,Equatorial Guinea,Cntry/Terr,"1,402.985",50.0,9.43,102,0.13,0.69,0.76,195,0.17,0.90,0.99,8.98,0.09,57.8,60.1,58.9,-0.3,-0.2,-0.2
MDA,Republic of Moldova,Cntry/Terr,"4,033.963",122.8,11.62,134,0.52,0.68,0.75,227,0.60,0.78,0.86,12.31,0.37,67.4,75.9,71.5,-0.3,-0.3,-0.3
NLD,Netherlands,Cntry/Terr,"17,134.873",508.2,8.72,148,0.89,0.68,0.75,241,0.58,0.44,0.49,9.54,0.38,80.3,83.7,81.9,-0.5,-0.4,-0.4
US39,Ohio,U.S.A.,"11,827.215",111.5,10.61,133,0.80,0.68,0.75,226,0.78,0.66,0.73,11.40,0.48,74.0,79.3,76.6,-0.5,-0.5,-0.5
SAU,Saudi Arabia,Cntry/Terr,"34,813.867",16.2,3.47,130,0.23,0.67,0.74,223,0.23,0.66,0.73,3.82,0.14,73.7,76.6,75.1,-0.4,-0.3,-0.4
MX16,Michoacan,Mexico,"4,992.690",85.1,5.55,126,0.42,0.66,0.73,219,0.62,0.97,1.08,NA,NA,NA,NA,NA,NA,NA,NA
MX32,Zacatecas,Mexico,"1,713.503",22.8,5.62,121,0.42,0.65,0.72,214,1.19,1.85,2.04,NA,NA,NA,NA,NA,NA,NA,NA
US51,Virginia,U.S.A.,"8,614.990",84.0,8.10,133,0.68,0.65,0.71,226,0.43,0.41,0.45,8.85,0.27,76.6,81.3,78.9,-0.4,-0.3,-0.4
QAT,Qatar,Cntry/Terr,"2,881.060",248.2,1.19,126,0.17,0.64,0.70,219,0.15,0.56,0.62,1.46,0.09,78.8,81.7,80.2,-0.6,-0.5,-0.5
US19,Iowa,U.S.A.,"3,194.037",22.1,9.71,128,0.77,0.63,0.70,221,0.88,0.72,0.80,10.48,0.53,76.3,81.2,78.7,-0.6,-0.5,-0.6
BR42,Santa Catarina,Brazil,"7,247.033",75.7,NA,128,0.41,0.63,0.70,221,1.16,1.77,1.95,NA,NA,NA,NA,NA,NA,NA,NA
CHI,Channel Islands,Cntry/Terr,173.859,915.0,7.81,128,0.77,0.62,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IT05,Veneto,Italy,"4,914.725","267,218.0",10.00,159,0.97,0.58,0.64,252,0.83,0.50,0.55,11.03,0.57,80.3,85.7,82.9,-0.6,-0.5,-0.6
ES06,Cantabria,Spain,579.733,109.0,10.33,137,1.00,0.58,0.64,230,0.67,0.39,0.43,11.61,0.42,80.4,86.4,83.3,-0.4,-0.4,-0.4
BR50,Mato Grosso do Sul,Brazil,"2,810.886",7.9,NA,123,0.38,0.58,0.64,216,0.96,1.47,1.62,NA,NA,NA,NA,NA,NA,NA,NA
US12,Florida,U.S.A.,"21,586.295",154.3,9.70,140,0.80,0.57,0.63,233,1.19,0.85,0.94,10.90,0.76,76.2,81.9,79.0,-0.9,-0.8,-0.9
BR31,Minas Gerais,Brazil,"21,411.788",36.5,NA,124,0.37,0.57,0.63,217,1.11,1.70,1.88,NA,NA,NA,NA,NA,NA,NA,NA
US06,California,U.S.A.,"40,011.015",99.0,6.78,143,0.58,0.56,0.62,236,0.64,0.62,0.69,7.66,0.41,78.0,82.9,80.4,-0.7,-0.6,-0.7
DJI,Djibouti,Cntry/Terr,988.002,42.6,7.08,114,0.19,0.55,0.61,207,0.11,0.31,0.34,7.17,0.06,65.1,69.3,67.2,-0.1,-0.1,-0.1
IT13,Abruzzo,Italy,"1,314.662","121,463.4",11.20,144,0.91,0.51,0.57,237,0.69,0.39,0.43,12.19,0.44,79.5,85.4,82.4,-0.4,-0.4,-0.4
DOM,Dominican Republic,Cntry/Terr,"10,847.904",224.5,6.13,138,0.28,0.51,0.57,231,0.43,0.78,0.86,6.62,0.27,70.5,76.9,73.6,-0.6,-0.6,-0.6
ES10,Comunitat Valenciana,Spain,"4,976.319",214.0,8.81,146,0.72,0.50,0.56,239,0.47,0.33,0.36,10.01,0.31,80.1,85.3,82.6,-0.4,-0.3,-0.3
CAN,Canada,Cntry/Terr,"37,742.157",4.2,7.71,144,0.60,0.50,0.55,237,0.39,0.32,0.36,8.29,0.25,80.3,84.2,82.2,-0.4,-0.3,-0.3
US37,North Carolina,U.S.A.,"10,501.123",83.2,9.07,128,0.52,0.49,0.54,221,0.60,0.56,0.62,9.87,0.36,75.1,80.2,77.6,-0.5,-0.4,-0.4
US29,Missouri,U.S.A.,"6,200.300",34.7,10.12,134,0.55,0.48,0.53,227,0.59,0.51,0.57,10.81,0.37,74.6,79.8,77.1,-0.4,-0.4,-0.4
AFG,Afghanistan,Cntry/Terr,"38,928.341",59.6,6.52,132,0.09,0.47,0.52,225,0.12,0.63,0.70,6.33,0.07,63.4,66.5,64.9,-0.3,-0.2,-0.2
US53,Washington,U.S.A.,"7,627.572",44.2,7.70,157,0.48,0.46,0.51,250,0.42,0.40,0.44,8.23,0.29,77.5,82.1,79.7,-0.4,-0.4,-0.4
